,HINCP,NP,AGEP,RAC1P,ESR,SEX,WIF,HUPAC,HHT,PUMA,ST
5958,4,5,2,4,0,1,2,3,1,1201,24
5959,5,3,20,1,4,2,2,4,1,1201,24
5960,3,5,15,9,0,1,2,4,1,1201,24
5961,4,4,0,1,0,1,2,1,1,1201,24
5962,4,4,0,1,0,1,3,1,1,1201,24
5963,5,3,7,1,0,2,2,3,1,1201,24
5964,5,4,0,1,0,1,2,1,1,1201,24
5965,3,5,13,9,0,1,3,4,1,1201,24
5966,4,5,6,2,0,1,2,3,1,1201,24
5967,3,5,14,9,0,1,2,4,1,1201,24
5968,3,5,12,9,0,1,3,4,1,1201,24
5969,6,3,31,4,6,2,2,4,1,1201,24
5970,3,5,12,9,0,1,3,4,1,1201,24
5971,5,3,3,1,0,2,2,2,1,1201,24
5972,3,5,13,8,0,1,3,4,1,1201,24
5973,5,3,19,1,3,2,2,4,1,1201,24
5974,5,3,16,1,2,2,2,4,1,1201,24
5975,4,5,8,2,0,1,2,3,1,1201,24
5976,3,5,10,5,0,1,2,3,1,1201,24
5977,3,5,13,9,0,1,3,4,1,1201,24
5978,3,5,13,9,0,1,3,4,1,1201,24
5979,5,4,0,1,0,2,2,1,1,1201,24
5980,6,2,37,8,6,2,2,4,2,1201,24
5981,6,3,33,7,6,2,2,4,1,1201,24
5982,6,3,26,1,6,2,2,4,1,1201,24
5983,5,4,0,1,0,1,2,1,1,1201,24
5984,5,4,0,1,0,2,2,1,1,1201,24
5985,5,3,12,1,0,2,2,3,1,1201,24
5986,5,4,0,1,0,1,2,1,1,1201,24
5987,5,3,22,1,5,2,2,4,1,1201,24
5988,3,5,14,9,0,1,2,4,1,1201,24
5989,3,5,12,9,0,1,3,4,1,1201,24
5990,6,3,24,1,5,2,2,4,1,1201,24
5991,4,5,3,1,0,1,2,2,1,1201,24
5992,3,5,13,9,0,1,3,4,1,1201,24
5993,5,4,0,1,0,1,2,1,1,1201,24
5994,4,5,11,2,0,1,2,3,1,1201,24
5995,6,3,25,1,6,2,2,4,1,1201,24
5996,4,4,0,1,0,1,3,1,1,1201,24
5997,5,4,0,1,0,2,2,1,1,1201,24
5998,5,3,18,1,3,2,2,4,1,1201,24
5999,4,5,1,1,0,1,2,1,1,1201,24
6000,6,3,34,7,6,2,2,4,2,1201,24
6001,5,3,18,1,3,2,2,4,1,1201,24
6002,5,3,5,1,0,2,2,2,1,1201,24
6003,5,3,20,1,4,2,2,4,1,1201,24
6004,3,5,11,6,0,1,2,4,1,1201,24
6005,3,5,12,9,0,1,3,4,1,1201,24
6006,4,5,4,1,0,1,2,2,1,1201,24
6007,6,3,28,3,6,2,2,4,1,1201,24
6008,3,5,12,9,0,1,3,4,1,1201,24
6009,3,5,13,9,0,1,3,4,1,1201,24
6010,4,5,10,3,0,1,2,3,1,1201,24
6011,6,3,26,2,6,2,2,4,1,1201,24
6012,5,3,4,1,0,2,2,2,1,1201,24
6013,6,3,29,3,6,2,2,4,1,1201,24
6014,3,5,12,6,0,1,3,4,1,1201,24
6015,5,4,0,1,0,1,2,1,1,1201,24
6016,5,3,5,1,0,2,2,2,1,1201,24
6017,5,3,10,1,0,2,2,3,1,1201,24
6018,5,4,0,1,0,1,2,1,1,1201,24
6019,6,2,37,8,6,2,2,4,2,1201,24
6020,4,5,11,1,0,1,2,3,1,1201,24
6021,3,5,12,9,0,1,2,4,1,1201,24
6022,5,3,15,1,2,2,2,4,1,1201,24
6023,5,3,4,1,0,2,2,2,1,1201,24
6024,5,3,18,1,3,2,2,4,1,1201,24
6025,3,5,12,9,0,1,3,4,1,1201,24
6026,5,3,19,1,3,2,2,4,1,1201,24
6027,3,5,12,9,0,1,3,4,1,1201,24
6028,3,5,12,9,0,1,3,4,1,1201,24
6029,5,3,21,1,4,2,2,4,1,1201,24
6030,5,4,0,1,0,1,3,1,1,1201,24
6031,6,3,29,3,6,2,2,4,1,1201,24
6032,4,5,3,1,0,1,3,1,1,1201,24
6033,3,5,13,9,0,1,3,4,1,1201,24
6034,6,3,34,8,6,2,2,4,2,1201,24
6035,5,3,14,1,1,2,2,4,1,1201,24
6036,5,3,3,1,0,2,2,1,1,1201,24
6037,5,3,24,1,6,2,2,4,1,1201,24
6038,3,5,12,9,0,1,3,4,1,1201,24
6039,4,5,2,1,0,1,2,2,1,1201,24
6040,6,2,35,8,6,2,2,4,2,1201,24
6041,6,3,27,2,6,2,2,4,1,1201,24
6042,5,4,0,1,0,2,2,1,1,1201,24
6043,5,3,24,1,5,2,2,4,1,1201,24
6044,3,5,11,7,0,1,3,4,1,1201,24
6045,3,5,12,9,0,1,2,4,1,1201,24
6046,3,5,12,9,0,1,3,4,1,1201,24
6047,6,3,31,4,6,2,2,4,1,1201,24
6048,3,5,12,9,0,1,3,4,1,1201,24
6049,3,5,13,9,0,1,3,4,1,1201,24
6050,6,3,20,1,4,2,2,4,1,1201,24
6051,5,4,0,1,0,1,2,1,1,1201,24
6052,3,5,11,7,0,1,3,4,1,1201,24
6053,5,3,10,1,0,2,2,3,1,1201,24
6054,3,5,12,9,0,1,3,4,1,1201,24
6055,5,4,0,1,0,2,2,1,1,1201,24
6056,4,4,7,8,0,1,3,4,1,1201,24
6057,6,3,22,1,5,2,2,4,1,1201,24
6058,5,4,0,1,0,1,2,1,1,1201,24
6059,5,3,18,1,3,2,2,4,1,1201,24
6060,5,3,19,1,3,2,2,4,1,1201,24
6061,4,5,0,1,0,1,3,1,1,1201,24
6062,5,3,17,1,2,2,2,4,1,1201,24
6063,4,5,1,1,0,1,2,2,1,1201,24
6064,6,3,20,1,4,2,2,4,1,1201,24
6065,5,3,14,1,2,2,2,4,1,1201,24
6066,3,5,12,9,0,1,3,4,1,1201,24
6067,4,5,7,3,0,1,2,3,1,1201,24
6068,6,3,27,2,6,2,2,4,1,1201,24
6069,5,3,18,1,3,2,2,4,1,1201,24
6070,5,3,8,1,0,2,2,3,1,1201,24
6071,3,5,12,6,0,1,3,4,1,1201,24
6072,5,3,4,1,0,2,2,2,1,1201,24
6073,4,5,2,1,0,1,2,2,1,1201,24
6074,5,3,5,1,0,2,2,2,1,1201,24
6075,3,5,12,3,0,1,3,4,1,1201,24
6076,5,4,0,1,0,2,2,1,1,1201,24
6077,3,5,12,9,0,1,2,4,1,1201,24
6078,3,5,14,9,0,1,2,4,1,1201,24
6079,4,5,3,1,0,1,3,2,1,1201,24
6080,6,2,44,7,6,2,2,4,3,1201,24
6081,4,5,8,2,0,1,2,3,1,1201,24
6082,4,5,2,1,0,1,2,2,1,1201,24
6083,5,4,0,1,0,1,2,1,1,1201,24
6084,4,5,8,2,0,1,2,3,1,1201,24
6085,5,3,10,1,0,2,2,3,1,1201,24
6086,3,5,12,8,0,1,3,4,1,1201,24
6087,4,5,7,1,0,1,3,2,1,1201,24
6088,3,5,13,6,0,1,3,4,1,1201,24
6089,3,5,12,9,0,1,2,4,1,1201,24
6090,5,3,19,1,3,2,2,4,1,1201,24
6091,4,5,11,2,0,1,2,3,1,1201,24
6092,3,5,13,9,0,1,3,4,1,1201,24
6093,3,5,12,6,0,1,3,4,1,1201,24
6094,6,2,35,8,6,2,2,4,2,1201,24
6095,3,5,11,5,0,1,2,4,1,1201,24
6096,5,3,20,1,4,2,2,4,1,1201,24
6097,3,5,12,9,0,1,3,4,1,1201,24
6098,3,5,12,9,0,1,3,4,1,1201,24
6099,6,3,30,3,6,2,2,4,1,1201,24
6100,4,5,10,3,0,1,2,3,1,1201,24
6101,4,5,4,5,0,1,2,3,1,1201,24
6102,3,5,11,3,0,1,2,3,1,1201,24
6103,6,3,25,1,6,2,2,4,1,1201,24
6104,5,3,4,1,0,2,2,2,1,1201,24
6105,4,4,0,1,0,1,2,1,1,1201,24
6106,4,5,6,2,0,1,2,3,1,1201,24
6107,6,3,34,7,6,2,2,4,2,1201,24
6108,6,3,27,1,6,2,2,4,1,1201,24
6109,6,3,28,2,6,2,2,4,1,1201,24
6110,4,5,5,1,0,1,3,2,1,1201,24
6111,3,5,12,9,0,1,3,4,1,1201,24
6112,6,3,24,1,5,2,2,4,1,1201,24
6113,4,4,0,1,0,1,2,1,1,1201,24
6114,6,3,28,3,6,2,2,4,1,1201,24
6115,3,5,11,9,0,1,3,4,1,1201,24
6116,5,3,24,1,6,2,2,4,1,1201,24
6117,6,3,30,5,6,2,2,4,1,1201,24
6118,6,3,21,1,4,2,2,4,1,1201,24
6119,6,3,22,1,5,2,2,4,1,1201,24
6120,3,5,12,9,0,1,3,4,1,1201,24
6121,5,4,2,1,0,2,2,1,1,1201,24
6122,3,5,11,5,0,1,2,4,1,1201,24
6123,3,5,12,9,0,1,3,4,1,1201,24
6124,6,3,32,6,6,2,2,4,1,1201,24
6125,3,5,12,4,0,1,3,4,1,1201,24
6126,3,5,12,8,0,1,3,4,1,1201,24
6127,5,4,0,1,0,2,2,1,1,1201,24
6128,5,4,2,1,0,2,2,1,1,1201,24
6129,6,3,35,8,6,2,2,4,2,1201,24
6130,3,5,12,9,0,1,3,4,1,1201,24
6131,6,3,36,8,6,2,2,4,2,1201,24
6132,5,4,0,1,0,1,2,1,1,1201,24
6133,3,5,13,5,0,1,3,4,1,1201,24
6134,6,3,32,6,6,2,2,4,1,1201,24
6135,4,5,10,3,0,1,2,3,1,1201,24
6136,5,4,1,1,0,2,2,1,1,1201,24
6137,5,3,7,1,0,2,2,3,1,1201,24
6138,3,5,10,5,0,1,2,4,1,1201,24
6139,3,5,11,4,0,1,2,4,1,1201,24
6140,3,5,13,5,0,1,3,4,1,1201,24
6141,3,5,12,9,0,1,3,4,1,1201,24
6142,4,4,0,4,0,1,2,2,1,1201,24
6143,4,5,5,2,0,1,2,2,1,1201,24
6144,4,5,9,1,0,1,2,3,1,1201,24
6145,5,4,0,1,0,2,2,1,1,1201,24
6146,5,3,10,1,0,2,2,3,1,1201,24
6147,5,4,0,1,0,1,2,1,1,1201,24
6148,3,5,12,9,0,1,3,4,1,1201,24
6149,5,3,2,1,0,2,2,2,1,1201,24
6150,5,3,16,1,2,2,2,4,1,1201,24
6151,5,3,14,1,1,2,2,4,1,1201,24
6152,3,5,12,9,0,1,3,4,1,1201,24
6153,6,2,43,7,6,2,2,4,3,1201,24
6154,5,4,0,1,0,2,2,1,1,1201,24
6155,3,5,13,9,0,1,3,4,1,1201,24
6156,5,3,6,1,0,2,2,3,1,1201,24
6157,4,4,0,3,0,1,2,2,1,1201,24
6158,6,2,40,7,6,2,2,4,3,1201,24
6159,4,5,7,1,0,1,3,2,1,1201,24
6160,4,4,0,1,0,1,2,1,1,1201,24
6161,4,5,11,2,0,1,2,3,1,1201,24
6162,3,5,14,9,0,1,2,4,1,1201,24
6163,4,5,8,2,0,1,2,3,1,1201,24
6164,3,5,13,9,0,1,3,4,1,1201,24
6165,3,5,11,6,0,1,2,4,1,1201,24
6166,4,4,0,1,0,1,3,1,1,1201,24
6167,3,5,12,9,0,1,3,4,1,1201,24
6168,3,5,11,8,0,1,3,4,1,1201,24
6169,4,4,0,1,0,1,3,1,1,1201,24
6170,5,4,0,1,0,2,2,1,1,1201,24
6171,3,5,12,9,0,1,3,4,1,1201,24
6172,5,4,0,1,0,2,2,1,1,1201,24
6173,4,4,0,1,0,1,3,1,1,1201,24
6174,5,3,24,1,6,2,2,4,1,1201,24
6175,6,2,38,8,6,2,2,4,3,1201,24
6176,4,5,3,1,0,1,3,1,1,1201,24
6177,6,3,32,6,6,2,2,4,1,1201,24
6178,5,3,12,1,0,2,2,4,1,1201,24
6179,3,5,12,9,0,1,3,4,1,1201,24
6180,4,4,0,1,0,1,3,1,1,1201,24
6181,4,5,2,1,0,1,3,1,1,1201,24
6182,3,5,13,7,0,1,3,4,1,1201,24
6183,4,4,0,1,0,1,3,1,1,1201,24
6184,3,5,13,9,0,1,3,4,1,1201,24
6185,5,3,22,1,5,2,2,4,1,1201,24
6186,4,4,0,2,0,1,2,2,1,1201,24
6187,5,3,17,1,2,2,2,4,1,1201,24
6188,3,5,12,9,0,1,3,4,1,1201,24
6189,3,5,13,9,0,1,3,4,1,1201,24
6190,4,4,0,1,0,1,2,1,1,1201,24
6191,3,5,13,7,0,1,3,4,1,1201,24
6192,5,4,0,1,0,1,2,1,1,1201,24
6193,4,4,0,1,0,1,3,1,1,1201,24
6194,5,3,7,1,0,2,2,3,1,1201,24
6195,5,3,9,1,0,2,2,3,1,1201,24
6196,4,4,0,1,0,1,3,1,1,1201,24
6197,3,5,12,9,0,1,3,4,1,1201,24
6198,5,3,17,1,2,2,2,4,1,1201,24
6199,6,3,31,5,6,2,2,4,1,1201,24
6200,6,3,28,3,6,2,2,4,1,1201,24
6201,6,3,27,2,6,2,2,4,1,1201,24
6202,6,3,33,6,6,2,2,4,1,1201,24
6203,5,3,12,1,0,2,2,4,1,1201,24
6204,4,5,3,3,0,1,2,3,1,1201,24
6205,6,3,29,3,6,2,2,4,1,1201,24
6206,4,5,9,3,0,1,2,3,1,1201,24
6207,5,3,15,1,2,2,2,4,1,1201,24
6208,5,3,3,1,0,2,2,2,1,1201,24
6209,5,3,2,1,0,2,2,1,1,1201,24
6210,3,5,12,9,0,1,3,4,1,1201,24
6211,5,3,8,1,0,2,2,3,1,1201,24
6212,6,3,33,7,6,2,2,4,1,1201,24
6213,5,3,3,1,0,2,2,2,1,1201,24
6214,3,5,12,9,0,1,3,4,1,1201,24
6215,6,2,40,7,6,2,2,4,3,1201,24
6216,6,2,37,8,6,2,2,4,3,1201,24
6217,5,3,3,1,0,2,2,2,1,1201,24
6218,6,3,28,3,6,2,2,4,1,1201,24
6219,5,4,0,1,0,1,3,1,1,1201,24
6220,3,5,12,5,0,1,3,4,1,1201,24
6221,3,5,12,9,0,1,3,4,1,1201,24
6222,4,4,0,1,0,1,3,1,1,1201,24
6223,5,4,0,1,0,2,2,1,1,1201,24
6224,6,2,38,8,6,2,2,4,3,1201,24
6225,4,4,0,1,0,1,3,1,1,1201,24
6226,5,3,16,1,2,2,2,4,1,1201,24
6227,3,5,13,8,0,1,3,4,1,1201,24
6228,5,3,17,1,3,2,2,4,1,1201,24
6229,3,5,12,9,0,1,3,4,1,1201,24
6230,3,5,13,6,0,1,3,4,1,1201,24
6231,3,5,12,8,0,1,3,4,1,1201,24
6232,3,5,12,9,0,1,3,4,1,1201,24
6233,4,4,0,1,0,1,2,1,1,1201,24
6234,3,5,12,9,0,1,3,4,1,1201,24
6235,5,3,20,1,4,2,2,4,1,1201,24
6236,5,3,24,1,5,2,2,4,1,1201,24
6237,6,3,28,2,6,2,2,4,1,1201,24
6238,3,5,11,4,0,1,2,3,1,1201,24
6239,3,5,12,9,0,1,3,4,1,1201,24
6240,3,5,12,9,0,1,3,4,1,1201,24
6241,3,5,13,9,0,1,2,4,1,1201,24
6242,4,5,7,5,0,1,2,3,1,1201,24
6243,6,3,33,7,6,2,2,4,1,1201,24
6244,5,3,3,1,0,2,2,2,1,1201,24
6245,4,5,2,1,0,1,2,2,1,1201,24
6246,5,4,0,1,0,2,2,1,1,1201,24
6247,6,3,33,7,6,2,2,4,1,1201,24
6248,3,5,13,9,0,1,3,4,1,1201,24
6249,5,4,0,1,0,1,2,1,1,1201,24
6250,5,3,6,1,0,2,2,3,1,1201,24
6251,6,3,30,5,6,2,2,4,1,1201,24
6252,4,4,0,1,0,1,3,1,1,1201,24
6253,6,3,31,5,6,2,2,4,1,1201,24
6254,5,4,1,1,0,2,2,1,1,1201,24
6255,3,5,12,9,0,1,3,4,1,1201,24
6256,3,5,13,9,0,1,3,4,1,1201,24
6257,5,3,8,1,0,2,2,3,1,1201,24
6258,4,5,11,2,0,1,2,3,1,1201,24
6259,5,3,0,1,0,2,2,1,1,1201,24
6260,4,4,0,1,0,1,2,1,1,1201,24
6261,5,4,1,1,0,2,2,1,1,1201,24
6262,5,4,0,1,0,2,2,1,1,1201,24
6263,3,5,10,5,0,1,2,4,1,1201,24
6264,5,3,19,1,3,2,2,4,1,1201,24
6265,5,4,0,1,0,1,3,1,1,1201,24
6266,5,3,1,1,0,2,2,1,1,1201,24
6267,5,3,19,1,3,2,2,4,1,1201,24
6268,5,3,5,1,0,2,2,2,1,1201,24
6269,4,5,10,3,0,1,2,3,1,1201,24
6270,5,3,27,1,6,2,2,4,1,1201,24
6271,5,4,2,1,0,2,2,1,1,1201,24
6272,6,3,33,7,6,2,2,4,2,1201,24
6273,5,3,18,1,3,2,2,4,1,1201,24
6274,5,3,8,1,0,2,2,3,1,1201,24
6275,5,3,22,1,5,2,2,4,1,1201,24
6276,4,5,0,1,0,1,3,1,1,1201,24
6277,4,5,4,1,0,1,2,2,1,1201,24
6278,4,5,9,4,0,1,2,3,1,1201,24
6279,5,3,18,1,3,2,2,4,1,1201,24
6280,4,5,3,1,0,1,3,1,1,1201,24
6281,6,3,30,5,6,2,2,4,1,1201,24
6282,3,5,13,9,0,1,3,4,1,1201,24
6283,3,5,13,9,0,1,3,4,1,1201,24
6284,5,3,23,1,5,2,2,4,1,1201,24
6285,6,2,36,8,6,2,2,4,2,1201,24
6286,4,5,0,2,0,1,2,2,1,1201,24
6287,3,5,12,9,0,1,3,4,1,1201,24
6288,3,5,12,9,0,1,3,4,1,1201,24
6289,5,3,17,1,2,2,2,4,1,1201,24
6290,5,4,0,1,0,1,2,1,1,1201,24
6291,3,5,10,5,0,1,2,4,1,1201,24
6292,3,5,12,9,0,1,3,4,1,1201,24
6293,5,3,3,1,0,2,2,2,1,1201,24
6294,6,3,23,1,5,2,2,4,1,1201,24
6295,5,3,18,1,3,2,2,4,1,1201,24
6296,6,3,28,4,6,2,2,4,1,1201,24
6297,3,5,12,9,0,1,3,4,1,1201,24
6298,5,4,0,1,0,1,2,1,1,1201,24
6299,4,5,9,3,0,1,2,3,1,1201,24
6300,3,5,13,6,0,1,3,4,1,1201,24
6301,3,5,13,9,0,1,2,4,1,1201,24
6302,5,3,27,1,6,2,2,4,1,1201,24
6303,5,4,0,1,0,1,2,1,1,1201,24
6304,4,5,3,2,0,1,2,2,1,1201,24
6305,5,3,16,1,2,2,2,4,1,1201,24
6306,3,5,12,9,0,1,3,4,1,1201,24
6307,4,5,2,1,0,1,3,1,1,1201,24
6308,4,5,0,1,0,1,3,1,1,1201,24
6309,5,3,3,1,0,2,2,2,1,1201,24
6310,5,4,0,1,0,1,2,1,1,1201,24
6311,5,3,18,1,3,2,2,4,1,1201,24
6312,3,5,12,9,0,1,3,4,1,1201,24
6313,6,3,29,3,6,2,2,4,1,1201,24
6314,3,5,12,9,0,1,3,4,1,1201,24
6315,6,3,28,2,6,2,2,4,1,1201,24
6316,5,3,17,1,2,2,2,4,1,1201,24
6317,5,4,0,1,0,2,2,1,1,1201,24
6318,5,3,5,1,0,2,2,2,1,1201,24
6319,6,3,22,1,4,2,2,4,1,1201,24
6320,3,5,12,3,0,1,2,3,1,1201,24
6321,3,5,12,9,0,1,3,4,1,1201,24
6322,5,4,0,1,0,1,3,1,1,1201,24
6323,6,3,20,1,4,2,2,4,1,1201,24
6324,5,4,2,1,0,2,2,1,1,1201,24
6325,4,5,7,3,0,1,2,3,1,1201,24
6326,3,5,12,9,0,1,3,4,1,1201,24
6327,6,3,23,1,5,2,2,4,1,1201,24
6328,3,5,12,8,0,1,3,4,1,1201,24
6329,4,5,1,1,0,1,3,1,1,1201,24
6330,3,4,12,8,0,1,3,4,1,1201,24
6331,5,4,0,1,0,1,2,1,1,1201,24
6332,5,3,22,1,5,2,2,4,1,1201,24
6333,5,4,0,1,0,2,2,1,1,1201,24
6334,3,5,12,9,0,1,3,4,1,1201,24
6335,5,3,2,1,0,2,2,1,1,1201,24
6336,5,3,7,1,0,2,2,3,1,1201,24
6337,4,5,0,1,0,1,3,1,1,1201,24
6338,5,4,0,1,0,1,2,1,1,1201,24
6339,5,4,0,1,0,1,2,1,1,1201,24
6340,5,4,0,1,0,1,2,1,1,1201,24
6341,5,3,3,1,0,2,2,2,1,1201,24
6342,5,4,0,1,0,1,2,1,1,1201,24
6343,3,5,12,9,0,1,3,4,1,1201,24
6344,6,3,27,2,6,2,2,4,1,1201,24
6345,6,3,22,1,4,2,2,4,1,1201,24
6346,5,3,18,1,3,2,2,4,1,1201,24
6347,4,5,7,3,0,1,2,3,1,1201,24
6348,3,5,12,9,0,1,3,4,1,1201,24
6349,5,3,11,1,0,2,2,3,1,1201,24
6350,6,3,31,4,6,2,2,4,1,1201,24
6351,3,5,13,9,0,1,3,4,1,1201,24
6352,6,3,34,7,6,2,2,4,2,1201,24
6353,3,5,12,6,0,1,3,4,1,1201,24
6354,5,4,0,1,0,2,2,1,1,1201,24
6355,4,5,4,1,0,1,3,2,1,1201,24
6356,5,4,0,1,0,1,2,1,1,1201,24
6357,4,5,0,1,0,1,3,1,1,1201,24
6358,3,5,13,9,0,1,3,4,1,1201,24
6359,5,3,3,1,0,2,2,2,1,1201,24
6360,5,3,2,1,0,2,2,1,1,1201,24
6361,6,2,39,7,6,2,2,4,3,1201,24
6362,3,5,12,9,0,1,3,4,1,1201,24
6363,5,3,27,1,6,2,2,4,1,1201,24
6364,4,5,3,2,0,1,2,2,1,1201,24
6365,4,4,0,1,0,1,3,1,1,1201,24
6366,3,5,12,9,0,1,3,4,1,1201,24
6367,3,5,13,6,0,1,3,4,1,1201,24
6368,3,5,12,6,0,1,3,4,1,1201,24
6369,5,3,26,1,6,2,2,4,1,1201,24
6370,4,5,3,2,0,1,2,2,1,1201,24
6371,5,3,14,1,1,2,2,4,1,1201,24
6372,6,3,32,7,6,2,2,4,1,1201,24
6373,4,5,0,1,0,1,3,1,1,1201,24
6374,5,3,9,1,0,2,2,3,1,1201,24
6375,5,3,26,1,6,2,2,4,1,1201,24
6376,5,3,18,1,3,2,2,4,1,1201,24
6377,3,5,12,9,0,1,3,4,1,1201,24
6378,3,5,13,9,0,1,3,4,1,1201,24
6379,6,2,32,8,6,2,2,4,1,1201,24
6380,3,4,12,9,0,1,3,4,1,1201,24
6381,5,3,13,1,1,2,2,4,1,1201,24
6382,3,5,12,9,0,1,3,4,1,1201,24
6383,5,4,0,1,0,1,2,1,1,1201,24
6384,5,3,21,1,5,2,2,4,1,1201,24
6385,3,5,14,9,0,1,2,4,1,1201,24
6386,5,4,0,1,0,1,2,1,1,1201,24
6387,5,3,4,1,0,2,2,2,1,1201,24
6388,4,5,0,1,0,1,3,1,1,1201,24
6389,5,3,27,1,6,2,2,4,1,1201,24
6390,3,5,13,9,0,1,3,4,1,1201,24
6391,4,5,8,1,0,1,3,3,1,1201,24
6392,3,4,12,9,0,1,3,4,1,1201,24
6393,4,5,11,3,0,1,2,3,1,1201,24
6394,4,4,0,1,0,1,2,1,1,1201,24
6395,4,4,0,1,0,1,3,1,1,1201,24
6396,6,3,31,6,6,2,2,4,1,1201,24
6397,3,5,13,9,0,1,3,4,1,1201,24
6398,6,3,21,1,4,2,2,4,1,1201,24
6399,4,4,0,1,0,1,3,1,1,1201,24
6400,6,3,28,2,6,2,2,4,1,1201,24
6401,3,5,13,5,0,1,3,4,1,1201,24
6402,4,4,0,1,0,1,3,1,1,1201,24
6403,5,3,14,1,1,2,2,4,1,1201,24
6404,5,3,7,1,0,2,2,3,1,1201,24
6405,3,4,10,9,0,1,3,4,1,1201,24
6406,3,5,12,9,0,1,3,4,1,1201,24
6407,6,3,29,3,6,2,2,4,1,1201,24
6408,3,5,13,8,0,1,3,4,1,1201,24
6409,5,4,0,1,0,2,2,1,1,1201,24
6410,3,5,12,9,0,1,3,4,1,1201,24
6411,5,3,3,1,0,2,2,2,1,1201,24
6412,6,3,29,3,6,2,2,4,1,1201,24
6413,6,3,27,2,6,2,2,4,1,1201,24
6414,6,2,35,8,6,2,2,4,2,1201,24
6415,6,3,26,2,6,2,2,4,1,1201,24
6416,5,3,14,1,2,2,2,4,1,1201,24
6417,3,5,13,7,0,1,3,4,1,1201,24
6418,3,5,12,9,0,1,3,4,1,1201,24
6419,3,5,12,9,0,1,3,4,1,1201,24
6420,5,4,0,1,0,2,2,1,1,1201,24
6421,4,5,1,1,0,1,3,1,1,1201,24
6422,4,5,5,1,0,1,3,1,1,1201,24
6423,3,5,12,4,0,1,3,4,1,1201,24
6424,3,5,11,6,0,1,3,4,1,1201,24
6425,3,5,13,8,0,1,3,4,1,1201,24
6426,6,3,31,5,6,2,2,4,1,1201,24
6427,6,3,23,1,5,2,2,4,1,1201,24
6428,3,5,12,9,0,1,3,4,1,1201,24
6429,3,5,11,5,0,1,3,4,1,1201,24
6430,6,2,36,8,6,2,2,4,3,1201,24
6431,4,5,5,1,0,1,2,2,1,1201,24
6432,6,3,29,4,6,2,2,4,1,1201,24
6433,6,3,26,1,6,2,2,4,1,1201,24
6434,4,5,8,3,0,1,2,3,1,1201,24
6435,6,3,29,4,6,2,2,4,1,1201,24
6436,3,5,13,9,0,1,3,4,1,1201,24
6437,6,3,26,1,6,2,2,4,1,1201,24
6438,3,5,12,9,0,1,3,4,1,1201,24
6439,3,5,12,9,0,1,3,4,1,1201,24
6440,6,3,34,8,6,2,2,4,2,1201,24
6441,4,5,3,1,0,1,2,2,1,1201,24
6442,4,5,3,1,0,1,3,2,1,1201,24
6443,4,5,5,1,0,1,3,2,1,1201,24
6444,3,5,13,9,0,1,3,4,1,1201,24
6445,3,5,12,9,0,1,3,4,1,1201,24
6446,6,3,36,8,6,2,2,4,2,1201,24
6447,5,3,26,1,6,2,2,4,1,1201,24
6448,5,3,1,1,0,2,2,1,1,1201,24
6449,5,3,20,1,4,2,2,4,1,1201,24
6450,3,5,12,9,0,1,2,4,1,1201,24
6451,4,5,3,1,0,1,2,2,1,1201,24
6452,5,4,1,1,0,2,2,1,1,1201,24
6453,5,3,16,1,2,2,2,4,1,1201,24
6454,6,2,43,7,6,2,2,4,3,1201,24
6455,4,5,5,1,0,1,3,2,1,1201,24
6456,3,5,13,9,0,1,3,4,1,1201,24
6457,3,5,12,9,0,1,3,4,1,1201,24
6458,4,5,5,1,0,1,3,2,1,1201,24
6459,5,3,13,1,1,2,2,4,1,1201,24
6460,5,3,17,1,2,2,2,4,1,1201,24
6461,5,3,15,1,2,2,2,4,1,1201,24
6462,4,5,0,1,0,1,3,1,1,1201,24
6463,3,5,12,9,0,1,3,4,1,1201,24
6464,5,3,9,1,0,2,2,3,1,1201,24
6465,4,5,8,3,0,1,2,3,1,1201,24
6466,5,3,19,1,3,2,2,4,1,1201,24
6467,3,5,13,9,0,1,3,4,1,1201,24
6468,3,5,12,9,0,1,3,4,1,1201,24
6469,4,5,3,1,0,1,3,1,1,1201,24
6470,4,5,11,1,0,1,2,3,1,1201,24
6471,5,4,1,1,0,2,2,1,1,1201,24
6472,5,4,0,1,0,2,2,1,1,1201,24
6473,5,4,0,1,0,1,2,1,1,1201,24
6474,4,5,0,1,0,1,2,2,1,1201,24
6475,5,3,27,1,6,2,2,4,1,1201,24
6476,3,5,12,9,0,1,3,4,1,1201,24
6477,5,3,21,1,5,2,2,4,1,1201,24
6478,4,5,1,1,0,1,3,1,1,1201,24
6479,6,3,26,2,6,2,2,4,1,1201,24
6480,3,5,12,9,0,1,3,4,1,1201,24
6481,3,5,10,5,0,1,2,3,1,1201,24
6482,4,5,1,3,0,1,2,2,1,1201,24
6483,4,5,0,1,0,1,3,1,1,1201,24
6484,4,5,10,1,0,1,2,3,1,1201,24
6485,3,5,12,9,0,1,3,4,1,1201,24
6486,6,3,29,3,6,2,2,4,1,1201,24
6487,4,4,0,1,0,1,3,1,1,1201,24
6488,4,5,0,1,0,1,3,1,1,1201,24
6489,6,3,34,7,6,2,2,4,2,1201,24
6490,4,4,0,1,0,1,3,1,1,1201,24
6491,5,3,3,1,0,2,2,1,1,1201,24
6492,4,5,8,2,0,1,2,3,1,1201,24
6493,5,3,7,1,0,2,2,3,1,1201,24
