,HINCP,NP,AGEP,RAC1P,ESR,SEX,WIF,HUPAC,HHT,PUMA,ST
2673,4,5,26,2,1,2,3,2,1,1202,24
2674,3,4,33,2,1,2,3,3,3,1202,24
2675,4,5,23,2,1,2,3,2,1,1202,24
2676,4,5,26,2,1,2,3,2,1,1202,24
2677,4,5,26,2,1,2,3,2,1,1202,24
2678,3,3,58,2,6,2,2,3,1,1202,24
2679,4,4,31,2,1,1,3,3,1,1202,24
2680,4,4,33,2,1,1,3,3,1,1202,24
2681,3,3,52,2,5,2,2,3,1,1202,24
2682,4,4,34,2,1,1,3,3,1,1202,24
2683,4,4,22,2,1,1,3,2,3,1202,24
2684,3,4,45,2,3,2,3,3,3,1202,24
2685,3,3,58,2,6,2,2,3,1,1202,24
2686,4,4,32,2,1,1,3,3,1,1202,24
2687,4,3,47,1,2,1,3,4,1,1202,24
2688,4,3,47,2,4,2,3,3,1,1202,24
2689,5,3,37,1,1,1,3,4,1,1202,24
2690,4,4,32,2,1,2,3,3,1,1202,24
2691,5,4,27,2,1,1,3,3,1,1202,24
2692,4,5,26,2,1,1,3,2,1,1202,24
2693,4,3,60,1,4,1,2,4,1,1202,24
2694,4,4,22,2,1,1,3,2,2,1202,24
2695,4,4,25,2,1,2,3,2,3,1202,24
2696,3,4,24,3,1,2,3,3,3,1202,24
2697,4,4,38,2,2,2,3,2,2,1202,24
2698,4,3,70,1,6,1,2,4,1,1202,24
2699,3,3,37,2,1,2,3,3,3,1202,24
2700,4,4,33,2,1,1,3,3,1,1202,24
2701,4,4,33,2,1,2,3,3,1,1202,24
2702,3,3,72,2,6,2,1,4,2,1202,24
2703,3,4,34,2,1,2,3,3,3,1202,24
2704,4,5,24,2,1,2,3,2,1,1202,24
2705,4,4,29,2,1,2,3,2,3,1202,24
2706,3,3,67,2,6,2,2,4,3,1202,24
2707,4,4,22,2,1,1,3,2,2,1202,24
2708,4,4,39,2,2,2,3,4,1,1202,24
2709,3,3,31,3,1,2,3,3,3,1202,24
2710,4,3,54,1,3,1,2,4,1,1202,24
2711,4,5,26,2,1,1,3,2,1,1202,24
2712,3,3,65,2,6,2,2,4,1,1202,24
2713,4,5,25,2,1,2,3,2,1,1202,24
2714,5,4,34,1,1,1,3,4,1,1202,24
2715,4,5,27,2,1,2,3,2,1,1202,24
2716,5,4,32,1,1,1,3,3,1,1202,24
2717,4,4,37,2,2,2,3,3,1,1202,24
2718,4,4,30,2,1,2,3,2,3,1202,24
2719,4,4,37,2,3,2,3,3,1,1202,24
2720,4,5,25,2,1,2,3,2,1,1202,24
2721,4,4,25,2,1,1,3,2,1,1202,24
2722,4,4,32,2,1,1,3,3,1,1202,24
2723,3,3,39,2,4,1,2,4,3,1202,24
2724,4,4,25,2,1,2,3,2,2,1202,24
2725,4,5,22,2,1,1,3,2,1,1202,24
2726,4,3,52,1,2,1,3,4,1,1202,24
2727,4,5,27,2,1,2,3,2,1,1202,24
2728,4,4,30,2,1,1,3,3,1,1202,24
2729,4,4,28,2,1,2,3,2,2,1202,24
2730,3,4,42,2,2,2,3,3,3,1202,24
2731,4,3,47,1,3,1,2,4,2,1202,24
2732,4,3,54,1,3,1,2,4,1,1202,24
2733,4,5,23,2,1,2,3,2,1,1202,24
2734,3,3,64,2,6,2,2,4,1,1202,24
2735,4,2,72,1,6,1,2,4,1,1202,24
2736,4,4,38,2,2,2,3,3,1,1202,24
2737,4,4,30,2,1,2,3,3,1,1202,24
2738,4,4,22,2,1,1,3,2,2,1202,24
2739,3,3,64,2,6,2,2,4,1,1202,24
2740,4,4,31,2,1,1,3,3,1,1202,24
2741,4,4,28,2,1,1,3,3,1,1202,24
2742,4,4,28,2,1,2,3,2,3,1202,24
2743,4,4,30,2,1,2,3,2,3,1202,24
2744,4,4,42,2,3,2,3,3,1,1202,24
2745,4,5,26,2,1,1,3,2,1,1202,24
2746,4,5,27,2,1,2,3,2,1,1202,24
2747,5,4,25,2,1,2,3,3,1,1202,24
2748,4,3,48,1,2,1,3,4,1,1202,24
2749,3,4,25,3,1,2,3,3,3,1202,24
2750,4,4,37,2,2,2,3,3,1,1202,24
2751,4,3,60,2,6,2,2,4,1,1202,24
2752,4,4,27,2,1,1,3,3,3,1202,24
2753,4,4,43,1,2,1,3,4,1,1202,24
2754,5,4,33,1,1,1,3,3,1,1202,24
2755,4,4,24,2,1,2,3,2,2,1202,24
2756,4,4,42,1,2,1,3,4,1,1202,24
2757,4,5,25,2,1,2,3,2,1,1202,24
2758,4,4,30,2,1,2,3,3,1,1202,24
2759,4,4,42,2,3,2,3,3,1,1202,24
2760,4,3,48,1,4,1,2,4,2,1202,24
2761,5,4,34,2,1,2,3,4,1,1202,24
2762,5,4,30,2,1,2,3,3,1,1202,24
2763,5,3,40,1,1,1,3,4,1,1202,24
2764,3,4,31,2,1,2,3,2,3,1202,24
2765,4,4,31,2,1,2,3,2,2,1202,24
2766,5,4,32,1,1,1,3,3,1,1202,24
2767,4,3,44,2,2,1,3,4,2,1202,24
2768,4,3,52,2,5,2,2,4,1,1202,24
2769,5,5,26,2,1,2,3,2,1,1202,24
2770,4,4,27,2,1,1,3,3,1,1202,24
2771,5,3,40,2,2,2,3,4,1,1202,24
2772,3,4,51,2,5,2,2,3,1,1202,24
2773,4,5,28,2,1,2,3,2,1,1202,24
2774,4,4,24,2,1,1,3,2,1,1202,24
2775,4,5,25,2,1,1,3,2,1,1202,24
2776,4,4,35,2,2,2,3,2,1,1202,24
2777,3,3,72,2,6,2,1,4,3,1202,24
2778,4,3,60,2,6,2,2,4,1,1202,24
2779,4,3,69,1,5,1,2,4,1,1202,24
2780,4,4,26,2,1,1,3,3,2,1202,24
2781,3,3,56,2,5,2,2,3,3,1202,24
2782,4,4,35,2,2,2,3,3,1,1202,24
2783,3,3,61,2,6,2,2,3,1,1202,24
2784,3,2,73,1,6,1,2,4,1,1202,24
2785,4,4,23,3,1,1,3,2,3,1202,24
2786,3,3,65,1,5,1,2,4,1,1202,24
2787,4,5,25,2,1,2,3,2,1,1202,24
2788,5,4,33,2,1,2,3,3,1,1202,24
2789,3,4,29,2,1,2,3,2,3,1202,24
2790,4,4,38,2,2,2,3,4,1,1202,24
2791,4,4,33,2,1,1,3,3,1,1202,24
2792,4,4,44,2,4,2,3,3,1,1202,24
2793,4,4,31,2,1,1,3,3,1,1202,24
2794,4,5,27,2,1,2,3,2,1,1202,24
2795,4,4,46,2,4,2,3,3,1,1202,24
2796,4,4,31,2,1,2,3,3,1,1202,24
2797,3,4,48,2,4,2,2,3,3,1202,24
2798,4,4,31,2,1,2,3,2,1,1202,24
2799,4,5,24,2,1,1,3,2,1,1202,24
2800,3,2,73,1,6,1,1,4,1,1202,24
2801,5,3,47,1,1,1,3,4,1,1202,24
2802,3,3,64,2,6,2,2,4,3,1202,24
2803,3,4,44,2,2,2,3,3,3,1202,24
2804,5,3,37,1,1,2,4,4,1,1202,24
2805,5,4,30,2,1,1,3,3,1,1202,24
2806,4,4,23,2,1,1,3,2,2,1202,24
2807,3,4,30,2,1,2,3,3,3,1202,24
2808,4,3,44,1,2,1,3,4,1,1202,24
2809,4,4,23,2,1,1,3,2,2,1202,24
2810,4,4,41,2,3,2,3,3,1,1202,24
2811,4,4,31,2,1,1,3,3,1,1202,24
2812,3,3,52,2,5,2,2,3,1,1202,24
2813,4,4,27,2,1,1,3,2,1,1202,24
2814,5,4,31,2,1,1,3,3,1,1202,24
2815,3,3,64,2,6,2,2,4,1,1202,24
2816,4,5,26,2,1,2,3,2,1,1202,24
2817,5,4,35,1,1,1,3,4,1,1202,24
2818,3,4,50,2,4,2,2,3,2,1202,24
2819,4,4,36,2,3,2,3,3,1,1202,24
2820,4,4,24,2,1,1,3,2,1,1202,24
2821,4,5,25,2,1,2,3,2,1,1202,24
2822,4,4,42,2,3,2,3,3,1,1202,24
2823,4,4,41,2,3,2,3,3,2,1202,24
2824,4,5,22,2,1,1,3,2,1,1202,24
2825,3,3,61,2,6,2,2,3,2,1202,24
2826,3,3,54,1,5,1,2,4,3,1202,24
2827,3,2,77,1,6,1,1,4,2,1202,24
2828,3,2,79,1,6,1,1,4,1,1202,24
2829,4,4,29,2,1,2,3,2,3,1202,24
2830,3,4,42,2,2,2,3,3,3,1202,24
2831,3,3,50,2,4,2,2,3,3,1202,24
2832,4,4,36,2,2,2,3,3,1,1202,24
2833,4,5,23,2,1,1,3,2,1,1202,24
2834,4,3,64,2,6,2,2,4,1,1202,24
2835,3,2,79,1,6,1,1,4,1,1202,24
2836,4,5,22,2,1,1,3,2,1,1202,24
2837,4,5,22,2,1,1,3,2,1,1202,24
2838,4,5,25,2,1,1,3,2,1,1202,24
2839,4,5,25,2,1,1,3,2,1,1202,24
2840,4,5,26,2,1,1,3,2,1,1202,24
2841,3,4,22,2,1,1,3,3,3,1202,24
2842,2,2,80,2,6,2,1,4,2,1202,24
2843,4,4,40,1,1,1,3,4,1,1202,24
2844,4,3,46,1,2,1,3,4,1,1202,24
2845,3,4,28,2,1,2,3,3,3,1202,24
2846,5,4,39,1,1,1,3,4,1,1202,24
2847,4,4,40,2,2,1,3,3,1,1202,24
2848,4,4,29,2,1,1,3,3,1,1202,24
2849,3,3,61,2,6,2,2,3,2,1202,24
2850,3,3,58,2,6,2,2,4,1,1202,24
2851,5,4,35,2,1,2,3,4,1,1202,24
2852,4,4,23,2,1,1,3,2,2,1202,24
2853,4,5,24,2,1,1,3,2,1,1202,24
2854,4,5,22,2,1,1,3,2,1,1202,24
2855,4,4,28,2,1,2,3,2,3,1202,24
2856,5,4,31,2,1,1,3,3,1,1202,24
2857,4,3,45,1,1,1,3,4,1,1202,24
2858,5,5,25,2,1,1,3,2,1,1202,24
2859,5,4,29,2,1,2,3,3,1,1202,24
2860,4,4,29,2,1,2,3,2,1,1202,24
2861,4,5,26,2,1,2,3,2,1,1202,24
2862,4,4,28,2,1,1,3,3,1,1202,24
2863,3,3,64,2,6,2,2,4,1,1202,24
2864,4,4,23,2,1,1,3,2,2,1202,24
2865,4,5,25,2,1,2,3,2,1,1202,24
2866,4,4,32,2,1,1,3,3,1,1202,24
2867,4,5,26,2,1,2,3,2,1,1202,24
2868,4,5,25,2,1,2,3,2,1,1202,24
2869,4,4,35,2,1,1,3,3,2,1202,24
2870,4,4,31,2,1,2,3,3,1,1202,24
2871,4,4,34,2,2,2,3,3,1,1202,24
2872,4,5,29,2,1,2,3,3,1,1202,24
2873,3,4,41,2,3,2,3,3,2,1202,24
2874,3,4,28,2,1,2,3,2,3,1202,24
2875,4,4,28,2,1,1,3,3,1,1202,24
2876,4,4,30,2,1,2,3,2,1,1202,24
2877,4,4,31,2,2,2,3,2,1,1202,24
2878,3,3,54,2,5,2,2,3,1,1202,24
2879,4,5,24,2,1,1,3,2,1,1202,24
2880,5,5,27,2,1,1,3,3,1,1202,24
2881,5,4,36,2,1,2,3,4,1,1202,24
2882,4,4,23,2,1,1,3,2,2,1202,24
2883,4,4,23,3,1,1,3,2,3,1202,24
2884,3,3,40,2,2,2,3,3,3,1202,24
2885,3,3,56,2,6,2,2,3,1,1202,24
2886,4,5,24,2,1,2,3,2,1,1202,24
2887,4,3,50,1,2,1,3,4,1,1202,24
2888,3,3,58,2,6,2,2,3,1,1202,24
2889,5,3,45,1,1,1,3,4,1,1202,24
2890,4,5,24,2,1,2,3,2,1,1202,24
2891,5,3,48,1,2,1,3,4,1,1202,24
2892,4,4,38,1,1,1,3,4,1,1202,24
2893,4,4,30,2,1,1,3,3,1,1202,24
2894,4,4,24,3,1,2,3,2,3,1202,24
2895,3,4,31,2,1,2,3,3,3,1202,24
2896,4,4,24,3,1,1,3,2,3,1202,24
2897,3,4,45,2,3,2,3,3,3,1202,24
2898,3,2,75,1,6,1,1,4,1,1202,24
2899,3,4,35,2,1,2,3,3,3,1202,24
2900,4,3,52,1,3,1,3,4,1,1202,24
2901,4,5,25,2,1,2,3,2,1,1202,24
2902,3,3,64,2,6,2,2,4,1,1202,24
2903,4,4,38,2,2,2,3,2,2,1202,24
2904,3,3,60,2,6,2,2,3,1,1202,24
2905,3,3,45,2,3,2,3,3,3,1202,24
2906,3,3,65,2,6,2,2,4,3,1202,24
2907,4,4,31,2,1,1,3,3,1,1202,24
2908,4,5,25,2,1,2,3,2,1,1202,24
2909,4,4,29,2,1,2,3,2,3,1202,24
2910,4,4,25,2,1,1,3,2,1,1202,24
2911,4,4,28,2,1,1,3,3,1,1202,24
2912,4,3,55,2,5,2,3,4,1,1202,24
2913,4,4,34,2,1,1,3,3,1,1202,24
2914,4,5,22,2,1,1,3,2,2,1202,24
2915,4,4,33,2,2,2,3,3,1,1202,24
2916,4,3,53,1,3,1,3,4,1,1202,24
2917,4,4,38,2,2,2,3,3,1,1202,24
2918,4,4,33,2,2,2,3,3,1,1202,24
2919,4,4,27,2,1,2,3,2,3,1202,24
2920,4,5,23,2,1,2,3,2,1,1202,24
2921,4,4,22,2,1,1,3,2,2,1202,24
2922,4,3,46,1,2,1,3,4,1,1202,24
2923,4,4,31,2,1,1,3,3,2,1202,24
2924,4,4,30,2,1,2,3,2,3,1202,24
2925,5,4,27,2,1,1,3,3,1,1202,24
2926,4,4,37,1,1,1,3,4,1,1202,24
2927,5,4,33,2,1,2,3,4,1,1202,24
2928,5,4,36,1,1,1,3,4,1,1202,24
2929,3,3,52,2,5,2,2,3,2,1202,24
2930,4,4,26,2,1,2,3,2,2,1202,24
2931,4,2,72,1,6,1,2,4,1,1202,24
2932,4,5,26,2,1,1,3,2,1,1202,24
2933,4,5,24,2,1,2,3,2,2,1202,24
2934,3,3,70,2,6,2,1,4,1,1202,24
2935,3,2,78,1,6,1,1,4,1,1202,24
2936,4,4,32,2,2,2,3,2,1,1202,24
2937,4,5,29,2,1,2,3,3,1,1202,24
2938,3,3,32,3,1,2,3,3,3,1202,24
2939,4,4,34,2,2,2,3,3,1,1202,24
2940,4,4,35,1,1,1,3,4,1,1202,24
2941,4,5,22,2,1,2,3,2,1,1202,24
2942,4,4,25,2,1,2,3,2,2,1202,24
2943,4,4,24,3,1,2,3,2,3,1202,24
2944,4,3,46,2,4,2,3,4,1,1202,24
2945,4,5,22,2,1,1,3,2,1,1202,24
2946,4,4,30,2,1,2,3,3,1,1202,24
2947,4,4,39,2,3,2,3,3,1,1202,24
2948,4,3,47,1,2,1,3,4,1,1202,24
2949,3,4,31,2,1,2,3,2,3,1202,24
2950,4,4,44,2,4,2,3,3,1,1202,24
2951,3,3,61,2,6,2,2,3,2,1202,24
2952,4,4,27,2,1,1,3,3,1,1202,24
2953,4,4,37,2,1,1,3,3,1,1202,24
2954,5,4,29,2,1,1,3,3,1,1202,24
2955,4,4,35,2,1,2,3,3,1,1202,24
2956,4,5,27,2,1,1,3,3,1,1202,24
2957,4,5,29,2,1,2,3,3,1,1202,24
2958,4,5,29,2,1,2,3,3,1,1202,24
2959,4,4,27,2,1,2,3,2,2,1202,24
2960,3,4,23,3,1,1,3,3,3,1202,24
2961,3,4,45,2,4,2,3,3,2,1202,24
2962,4,5,25,2,1,2,3,2,1,1202,24
2963,4,5,24,2,1,1,3,2,1,1202,24
2964,3,3,46,2,2,2,3,3,3,1202,24
2965,3,3,50,2,4,2,2,3,3,1202,24
2966,4,4,37,1,1,1,3,4,1,1202,24
2967,4,3,48,1,2,1,3,4,1,1202,24
2968,3,3,63,2,6,2,2,4,1,1202,24
2969,4,4,41,2,4,2,3,3,1,1202,24
2970,4,4,43,1,2,1,3,4,1,1202,24
2971,4,4,40,2,3,2,3,3,1,1202,24
2972,3,3,54,2,5,2,2,3,1,1202,24
2973,4,4,38,2,2,2,3,4,1,1202,24
2974,5,4,33,1,1,1,3,3,1,1202,24
2975,4,4,29,2,1,1,3,3,1,1202,24
2976,4,4,41,2,2,2,3,4,1,1202,24
2977,3,3,69,2,6,2,2,4,3,1202,24
2978,5,3,42,2,2,2,3,4,1,1202,24
2979,3,2,74,1,6,1,2,4,1,1202,24
2980,4,4,29,2,1,1,3,3,1,1202,24
2981,4,4,38,2,3,2,3,2,2,1202,24
2982,4,4,27,2,1,2,3,2,2,1202,24
2983,4,4,44,2,3,2,3,3,1,1202,24
2984,3,2,74,1,6,1,1,4,1,1202,24
2985,3,3,41,2,3,1,2,4,3,1202,24
2986,4,3,69,1,6,1,2,4,1,1202,24
2987,4,5,29,2,1,2,3,2,1,1202,24
2988,4,4,31,2,1,2,3,2,1,1202,24
2989,3,4,40,2,2,2,3,3,3,1202,24
2990,5,4,31,2,1,2,3,3,1,1202,24
2991,4,4,35,2,1,1,3,3,1,1202,24
2992,3,3,65,2,6,2,2,4,1,1202,24
2993,4,4,29,2,1,1,3,3,1,1202,24
2994,5,5,25,2,1,2,3,2,1,1202,24
2995,4,4,28,2,1,2,3,2,2,1202,24
2996,5,4,26,2,1,2,3,3,1,1202,24
2997,3,4,45,2,4,2,3,3,1,1202,24
2998,4,4,30,2,1,2,3,2,2,1202,24
2999,4,4,24,2,1,1,3,3,3,1202,24
3000,3,2,74,1,6,1,2,4,1,1202,24
3001,5,4,34,1,1,1,3,4,1,1202,24
3002,4,4,34,2,1,2,3,2,3,1202,24
3003,3,3,42,2,2,2,3,3,3,1202,24
3004,4,4,35,2,2,2,3,3,1,1202,24
3005,4,5,27,2,1,1,3,2,1,1202,24
3006,4,5,22,2,1,1,3,2,1,1202,24
3007,4,4,30,2,1,2,3,2,2,1202,24
3008,4,4,25,2,1,1,3,3,2,1202,24
3009,4,4,32,2,1,1,3,3,1,1202,24
3010,3,3,54,2,5,2,2,3,2,1202,24
3011,5,4,31,2,1,1,3,3,1,1202,24
3012,3,4,49,2,5,2,2,3,1,1202,24
3013,4,4,29,2,1,1,3,3,1,1202,24
3014,4,4,31,2,1,1,3,3,1,1202,24
3015,3,3,70,2,6,2,1,4,3,1202,24
3016,5,4,31,2,1,2,3,3,1,1202,24
3017,5,5,25,2,1,1,3,2,1,1202,24
3018,3,3,64,2,6,2,2,3,3,1202,24
3019,4,4,44,2,4,2,3,3,1,1202,24
3020,4,3,48,1,2,1,3,4,1,1202,24
3021,4,5,22,2,1,1,3,2,1,1202,24
3022,4,3,44,2,3,2,3,4,1,1202,24
3023,3,3,66,2,6,2,2,4,1,1202,24
3024,4,4,29,2,1,1,3,3,1,1202,24
3025,3,4,51,2,5,2,2,3,1,1202,24
3026,3,4,23,3,1,1,3,3,3,1202,24
3027,4,3,64,1,5,1,2,4,1,1202,24
3028,3,3,60,1,6,1,2,4,2,1202,24
3029,4,4,23,2,1,1,3,2,3,1202,24
3030,3,3,41,2,2,2,3,3,3,1202,24
3031,4,4,28,2,1,2,3,2,3,1202,24
3032,4,4,29,2,1,2,3,3,1,1202,24
3033,4,5,24,2,1,2,3,2,1,1202,24
3034,4,3,57,2,6,2,2,4,1,1202,24
3035,4,3,62,1,4,1,3,4,1,1202,24
3036,4,4,38,1,1,1,3,4,1,1202,24
3037,4,5,23,2,1,2,3,2,1,1202,24
3038,4,5,23,2,1,2,3,2,1,1202,24
3039,4,5,25,2,1,2,3,2,1,1202,24
3040,4,4,25,2,1,1,3,2,1,1202,24
3041,4,4,25,2,1,1,3,3,2,1202,24
3042,3,3,66,2,6,2,2,4,3,1202,24
3043,4,4,28,2,1,1,3,3,1,1202,24
3044,4,4,43,2,2,1,3,4,1,1202,24
3045,3,3,55,2,5,2,2,3,3,1202,24
3046,4,4,26,2,1,1,3,2,1,1202,24
3047,4,4,38,2,1,1,3,3,2,1202,24
3048,5,4,29,2,1,1,3,3,1,1202,24
3049,3,3,61,2,6,2,2,4,1,1202,24
3050,3,3,61,2,6,2,2,4,1,1202,24
3051,4,5,26,2,1,2,3,2,1,1202,24
3052,4,5,25,2,1,1,3,2,1,1202,24
3053,4,4,22,2,1,1,3,2,2,1202,24
3054,4,4,24,2,1,1,3,2,2,1202,24
3055,3,4,32,2,1,2,3,3,3,1202,24
3056,4,5,24,2,1,1,3,2,1,1202,24
3057,3,3,53,1,4,1,2,4,2,1202,24
3058,5,4,29,2,1,1,3,3,1,1202,24
3059,4,4,30,2,1,2,3,2,1,1202,24
3060,4,4,28,2,1,2,3,2,1,1202,24
3061,4,4,28,2,1,2,3,3,1,1202,24
3062,4,5,25,2,1,1,3,2,1,1202,24
3063,3,2,77,2,6,2,1,4,1,1202,24
3064,4,4,33,2,1,1,3,3,1,1202,24
3065,4,4,30,2,1,2,3,3,1,1202,24
3066,4,3,49,1,2,1,3,4,1,1202,24
3067,4,4,34,2,2,2,3,3,1,1202,24
3068,4,4,34,2,2,2,3,3,1,1202,24
3069,4,4,43,1,1,1,3,4,1,1202,24
3070,5,4,30,2,1,2,3,3,1,1202,24
3071,4,3,63,2,6,2,2,4,1,1202,24
3072,4,5,24,2,1,2,3,2,1,1202,24
3073,3,4,48,2,4,2,2,3,3,1202,24
3074,3,3,42,2,2,2,3,3,3,1202,24
3075,4,5,23,2,1,1,3,2,1,1202,24
3076,3,3,59,2,6,2,2,3,1,1202,24
3077,5,3,35,1,1,2,4,4,1,1202,24
3078,4,3,54,2,5,2,2,4,1,1202,24
3079,4,4,29,2,1,1,3,3,1,1202,24
3080,4,4,33,2,1,1,3,3,1,1202,24
3081,5,4,37,2,2,2,3,4,1,1202,24
3082,4,4,23,2,1,1,3,2,2,1202,24
3083,4,3,32,2,1,1,2,3,3,1202,24
3084,3,4,34,2,1,2,3,3,3,1202,24
3085,3,3,61,2,6,2,2,4,1,1202,24
3086,4,4,40,1,1,1,3,4,1,1202,24
3087,5,4,29,2,1,1,3,3,1,1202,24
3088,3,3,55,2,5,2,2,3,1,1202,24
3089,4,3,50,1,3,1,3,4,1,1202,24
3090,4,4,29,2,1,2,3,3,1,1202,24
3091,4,4,30,2,1,1,3,3,1,1202,24
3092,4,5,25,2,1,2,3,2,1,1202,24
3093,4,4,35,2,1,1,3,3,1,1202,24
3094,4,4,22,2,1,1,3,2,3,1202,24
3095,4,4,32,2,1,2,3,2,3,1202,24
3096,4,4,23,2,1,1,3,3,3,1202,24
3097,3,4,33,2,1,2,3,2,3,1202,24
3098,4,3,69,1,6,1,2,4,1,1202,24
3099,3,3,51,2,4,2,2,3,3,1202,24
3100,4,4,37,1,1,1,3,4,1,1202,24
3101,5,3,47,2,3,2,3,4,1,1202,24
3102,3,3,66,2,6,2,2,4,1,1202,24
3103,4,4,26,2,1,2,3,2,2,1202,24
3104,4,4,41,2,3,2,3,3,1,1202,24
3105,4,4,25,2,1,2,3,2,2,1202,24
3106,3,3,59,2,5,2,2,3,3,1202,24
3107,4,3,40,1,1,1,3,4,1,1202,24
3108,4,5,26,2,1,2,3,2,1,1202,24
3109,3,3,39,2,2,2,3,3,3,1202,24
3110,4,4,29,2,1,1,3,3,1,1202,24
3111,4,5,26,2,1,1,3,2,1,1202,24
3112,4,4,49,2,5,2,3,3,1,1202,24
3113,4,4,33,2,1,1,3,3,1,1202,24
3114,4,3,53,1,3,1,3,4,1,1202,24
3115,4,5,27,2,1,2,3,2,1,1202,24
3116,4,3,55,1,3,1,2,4,1,1202,24
3117,4,5,25,2,1,2,3,2,1,1202,24
3118,4,4,32,2,1,2,3,3,1,1202,24
3119,4,4,36,2,2,2,3,2,2,1202,24
3120,4,4,29,2,1,2,3,2,1,1202,24
3121,4,4,26,2,1,1,3,3,2,1202,24
3122,4,4,22,2,1,1,3,3,3,1202,24
3123,3,3,35,2,2,1,2,3,3,1202,24
3124,4,4,27,2,1,2,3,2,3,1202,24
3125,5,4,30,2,1,2,3,3,1,1202,24
3126,4,4,28,2,1,1,3,3,2,1202,24
3127,4,4,33,2,2,2,3,2,1,1202,24
3128,4,3,45,1,2,1,3,4,1,1202,24
3129,4,4,31,2,1,2,3,2,3,1202,24
3130,3,4,47,2,3,2,3,3,3,1202,24
3131,4,3,67,1,5,1,2,4,1,1202,24
3132,4,3,60,1,5,1,2,4,1,1202,24
3133,4,4,35,2,2,2,3,3,1,1202,24
3134,3,3,63,2,6,2,2,4,1,1202,24
3135,3,3,69,1,6,1,2,4,1,1202,24
3136,4,4,46,2,4,2,3,3,1,1202,24
3137,5,4,32,2,1,2,3,3,1,1202,24
3138,3,4,25,3,1,2,3,2,3,1202,24
3139,4,4,35,2,2,2,3,3,1,1202,24
3140,5,4,30,2,1,1,3,3,1,1202,24
3141,4,4,30,2,1,1,3,3,1,1202,24
3142,3,4,34,2,1,2,3,3,3,1202,24
3143,4,4,25,2,1,2,3,2,2,1202,24
3144,4,4,39,2,3,2,3,3,1,1202,24
3145,4,4,32,2,1,1,3,3,1,1202,24
3146,4,5,25,2,1,2,3,2,1,1202,24
3147,5,4,31,2,1,2,3,3,1,1202,24
3148,4,3,49,1,2,1,3,4,1,1202,24
3149,4,4,24,3,1,2,3,2,3,1202,24
3150,5,4,34,2,1,2,3,3,1,1202,24
3151,3,3,56,2,6,2,2,3,1,1202,24
3152,4,5,25,2,1,1,3,2,1,1202,24
3153,5,3,39,1,1,1,3,4,1,1202,24
3154,4,5,23,2,1,2,3,2,1,1202,24
3155,4,4,30,2,1,2,3,2,1,1202,24
3156,4,3,46,1,2,1,3,4,1,1202,24
3157,4,4,35,2,2,2,3,3,1,1202,24
3158,4,5,26,2,1,2,3,2,1,1202,24
3159,4,5,28,2,1,2,3,2,1,1202,24
3160,3,3,44,2,3,1,2,4,2,1202,24
3161,4,3,46,2,4,2,3,4,1,1202,24
3162,4,5,25,2,1,2,3,2,1,1202,24
3163,4,3,51,1,2,1,3,4,1,1202,24
3164,3,3,42,2,2,2,3,3,3,1202,24
3165,3,4,37,2,1,2,3,3,3,1202,24
3166,4,4,28,2,1,1,3,3,1,1202,24
3167,4,4,31,2,1,1,3,3,1,1202,24
3168,4,4,45,2,4,2,3,4,1,1202,24
3169,4,4,37,2,2,2,3,2,2,1202,24
3170,4,4,28,2,1,1,3,3,1,1202,24
3171,4,5,25,2,1,2,3,2,1,1202,24
3172,4,4,45,2,4,2,3,3,1,1202,24
3173,3,3,62,2,6,2,2,3,1,1202,24
3174,4,4,31,2,1,1,3,3,1,1202,24
3175,5,4,28,2,1,1,3,3,1,1202,24
3176,4,3,47,2,4,2,3,4,1,1202,24
3177,3,3,59,2,6,2,2,3,3,1202,24
3178,5,4,32,2,1,2,3,3,1,1202,24
3179,4,2,74,1,6,1,2,4,1,1202,24
3180,4,4,24,2,1,1,3,2,1,1202,24
3181,4,5,26,2,1,2,3,2,1,1202,24
3182,4,4,31,2,1,2,3,3,1,1202,24
3183,4,3,64,2,6,2,2,4,1,1202,24
3184,4,3,60,1,5,1,2,4,1,1202,24
3185,3,3,47,2,4,1,2,4,3,1202,24
3186,3,2,83,1,6,1,1,4,1,1202,24
3187,4,5,24,2,1,2,3,2,1,1202,24
3188,4,4,29,2,1,2,3,2,1,1202,24
3189,4,4,36,2,2,2,3,2,2,1202,24
3190,5,3,46,2,3,2,3,4,1,1202,24
3191,4,5,24,2,1,2,3,2,1,1202,24
3192,4,4,30,2,1,2,3,3,1,1202,24
3193,5,5,25,2,1,1,3,2,1,1202,24
3194,4,5,24,2,1,2,3,2,1,1202,24
3195,3,3,61,2,6,2,2,3,2,1202,24
3196,4,4,32,2,1,2,3,3,1,1202,24
3197,4,4,23,2,1,2,3,2,2,1202,24
3198,4,3,53,2,5,2,2,3,1,1202,24
3199,4,4,32,2,1,1,3,3,1,1202,24
3200,3,3,72,1,6,1,2,4,1,1202,24
3201,4,3,52,1,2,1,3,4,1,1202,24
3202,3,4,47,2,5,2,2,3,1,1202,24
3203,3,4,40,2,2,2,3,3,3,1202,24
3204,5,4,33,2,1,2,3,4,1,1202,24
3205,4,3,48,1,2,1,3,4,1,1202,24
3206,4,4,25,2,1,1,3,3,2,1202,24
3207,4,4,22,2,1,1,3,3,3,1202,24
3208,4,4,28,2,1,1,3,3,1,1202,24
