,HINCP,NP,AGEP,RAC1P,ESR,SEX,WIF,HUPAC,HHT,PUMA,ST
1625,5,4,25,1,1,2,3,2,1,1203,24
1626,5,4,23,2,1,1,3,2,1,1203,24
1627,5,3,35,1,1,1,3,3,1,1203,24
1628,5,4,27,2,2,2,3,2,1,1203,24
1629,5,3,46,1,4,2,2,4,1,1203,24
1630,5,4,32,2,2,1,3,3,1,1203,24
1631,3,3,34,2,3,2,2,3,3,1203,24
1632,5,3,37,1,1,1,3,3,1,1203,24
1633,5,3,38,1,3,2,3,3,1,1203,24
1634,5,4,28,1,1,2,3,2,1,1203,24
1635,5,4,30,1,1,1,3,3,1,1203,24
1636,5,4,28,1,1,1,3,2,1,1203,24
1637,5,4,33,1,1,1,3,3,1,1203,24
1638,5,3,38,1,1,2,3,3,1,1203,24
1639,5,4,29,1,1,2,3,3,1,1203,24
1640,5,3,44,1,3,2,3,4,1,1203,24
1641,5,3,33,1,1,1,3,3,1,1203,24
1642,5,4,25,2,1,2,3,2,1,1203,24
1643,5,3,43,1,1,1,3,4,1,1203,24
1644,5,4,26,2,1,2,3,2,1,1203,24
1645,3,3,34,1,2,2,2,3,3,1203,24
1646,5,3,37,1,1,1,3,3,1,1203,24
1647,5,4,28,2,2,2,3,2,1,1203,24
1648,4,3,24,2,1,1,2,2,3,1203,24
1649,5,3,42,1,1,1,3,3,1,1203,24
1650,4,2,69,1,6,1,1,4,1,1203,24
1651,5,3,46,1,4,2,2,4,1,1203,24
1652,5,3,34,1,1,2,3,3,1,1203,24
1653,5,4,29,1,1,1,3,2,1,1203,24
1654,4,2,58,1,4,1,2,4,1,1203,24
1655,5,3,41,1,1,1,3,3,1,1203,24
1656,5,3,42,1,1,1,3,4,1,1203,24
1657,5,4,25,1,1,2,3,2,1,1203,24
1658,5,3,33,1,1,1,3,3,1,1203,24
1659,5,4,30,1,1,2,3,3,1,1203,24
1660,5,4,21,2,1,1,3,2,1,1203,24
1661,5,4,26,1,1,1,3,2,1,1203,24
1662,5,4,22,1,1,2,3,2,1,1203,24
1663,5,4,22,2,1,1,3,2,1,1203,24
1664,4,2,55,1,3,1,2,4,1,1203,24
1665,5,4,26,1,1,2,3,2,1,1203,24
1666,5,3,41,1,2,2,3,3,1,1203,24
1667,4,4,26,1,1,1,3,2,1,1203,24
1668,5,4,29,2,1,1,3,2,1,1203,24
1669,5,3,32,1,1,1,3,3,1,1203,24
1670,5,3,37,1,1,1,3,3,1,1203,24
1671,5,4,24,1,1,2,3,2,1,1203,24
1672,5,3,37,1,1,2,3,4,1,1203,24
1673,5,3,34,1,1,2,3,3,1,1203,24
1674,5,4,22,2,1,1,3,2,1,1203,24
1675,5,4,30,1,1,1,3,3,1,1203,24
1676,5,3,52,1,1,1,3,4,1,1203,24
1677,5,3,47,1,4,2,2,4,1,1203,24
1678,5,4,27,1,1,2,3,3,1,1203,24
1679,4,2,70,1,6,1,1,4,1,1203,24
1680,5,4,24,2,1,1,3,2,1,1203,24
1681,4,4,28,2,2,2,3,2,2,1203,24
1682,4,2,64,1,5,1,1,4,1,1203,24
1683,4,3,24,2,1,1,2,2,3,1203,24
1684,5,3,32,1,1,1,3,3,1,1203,24
1685,4,4,21,3,1,1,3,2,2,1203,24
1686,5,3,35,1,1,1,3,3,1,1203,24
1687,5,4,23,2,1,1,3,2,1,1203,24
1688,5,3,39,1,2,1,3,3,1,1203,24
1689,5,4,30,1,2,2,3,2,1,1203,24
1690,3,3,29,2,2,2,2,2,3,1203,24
1691,5,4,24,1,1,1,3,2,1,1203,24
1692,5,3,41,1,1,1,3,4,1,1203,24
1693,5,4,24,2,1,2,3,2,1,1203,24
1694,5,4,27,2,2,2,3,2,1,1203,24
1695,5,3,44,1,4,2,3,3,1,1203,24
1696,5,4,22,2,1,1,3,2,1,1203,24
1697,3,3,28,2,2,2,2,3,3,1203,24
1698,5,4,33,1,2,2,3,3,1,1203,24
1699,3,3,22,3,2,1,2,2,3,1203,24
1700,5,3,32,1,1,1,3,3,1,1203,24
1701,5,4,23,2,1,1,3,2,1,1203,24
1702,5,4,30,1,1,2,3,2,1,1203,24
1703,4,2,66,1,6,2,1,4,1,1203,24
1704,5,4,24,2,1,1,3,2,1,1203,24
1705,4,4,29,1,1,2,2,2,3,1203,24
1706,5,3,41,1,1,1,3,4,1,1203,24
1707,5,3,34,1,1,1,3,3,1,1203,24
1708,5,3,36,2,2,1,3,3,1,1203,24
1709,3,3,32,2,2,2,2,2,3,1203,24
1710,5,4,23,2,1,1,3,2,1,1203,24
1711,5,3,50,1,4,2,2,4,1,1203,24
1712,4,4,28,2,2,2,2,2,3,1203,24
1713,5,3,41,1,1,1,3,4,1,1203,24
1714,5,3,33,1,1,2,3,3,1,1203,24
1715,4,3,52,1,5,2,2,4,1,1203,24
1716,3,3,24,3,2,2,2,2,3,1203,24
1717,4,2,69,1,6,1,1,4,1,1203,24
1718,5,4,28,1,1,1,3,2,1,1203,24
1719,5,4,31,1,1,1,3,3,1,1203,24
1720,5,3,36,2,2,2,3,3,1,1203,24
1721,5,4,31,1,2,2,3,2,1,1203,24
1722,5,3,35,1,1,1,3,3,1,1203,24
1723,4,4,25,1,1,2,3,2,2,1203,24
1724,5,3,38,1,3,2,3,3,1,1203,24
1725,4,3,31,1,1,2,2,2,3,1203,24
1726,5,4,29,1,1,2,3,3,1,1203,24
1727,5,4,27,1,1,1,3,2,1,1203,24
1728,5,3,34,1,1,2,3,3,1,1203,24
1729,4,4,29,2,2,2,2,2,3,1203,24
1730,5,4,29,1,1,2,3,3,1,1203,24
1731,5,4,31,1,1,1,3,3,1,1203,24
1732,5,4,26,1,1,1,3,2,1,1203,24
1733,5,4,27,1,1,2,3,3,1,1203,24
1734,5,3,43,1,3,1,3,4,1,1203,24
1735,3,3,24,3,2,2,2,2,3,1203,24
1736,5,3,34,1,1,2,3,3,1,1203,24
1737,5,4,28,1,1,2,3,2,1,1203,24
1738,5,4,24,2,1,2,3,2,1,1203,24
1739,5,4,31,1,1,1,3,3,1,1203,24
1740,5,4,29,1,1,2,3,3,1,1203,24
1741,5,3,40,2,3,2,3,3,1,1203,24
1742,3,3,33,1,2,2,2,3,3,1203,24
1743,4,4,23,2,1,1,2,2,2,1203,24
1744,5,3,41,1,1,1,3,4,1,1203,24
1745,5,4,26,1,1,2,3,2,1,1203,24
1746,5,4,25,1,1,1,3,2,1,1203,24
1747,5,4,27,1,1,2,3,2,1,1203,24
1748,5,4,29,1,1,1,3,2,1,1203,24
1749,5,3,44,1,1,1,3,4,1,1203,24
1750,5,4,24,1,1,2,3,2,1,1203,24
1751,5,4,27,1,1,2,3,2,1,1203,24
1752,5,4,23,2,1,2,3,2,1,1203,24
1753,5,4,31,1,1,2,3,3,1,1203,24
1754,4,4,26,1,1,2,3,2,2,1203,24
1755,5,4,24,2,1,1,3,2,1,1203,24
1756,4,2,66,1,6,2,1,4,1,1203,24
1757,5,3,34,1,1,2,3,3,1,1203,24
1758,5,4,34,2,2,2,3,3,1,1203,24
1759,5,3,32,1,1,1,3,3,1,1203,24
1760,3,3,21,3,2,1,2,3,3,1203,24
1761,5,4,23,2,1,2,3,2,1,1203,24
1762,5,4,24,1,1,1,3,2,1,1203,24
1763,5,3,33,1,1,2,3,3,1,1203,24
1764,5,4,25,1,1,2,3,2,1,1203,24
1765,5,4,23,1,1,2,3,2,1,1203,24
1766,5,3,33,1,1,2,3,3,1,1203,24
1767,4,4,30,1,2,2,2,2,3,1203,24
1768,5,3,40,1,1,1,3,3,1,1203,24
1769,5,3,35,1,1,1,3,3,1,1203,24
1770,4,4,23,2,1,1,3,2,2,1203,24
1771,5,3,45,1,3,1,3,4,1,1203,24
1772,5,3,44,1,1,1,3,4,1,1203,24
1773,4,4,30,1,2,2,2,2,3,1203,24
1774,5,4,28,2,1,1,3,2,1,1203,24
1775,5,3,43,2,3,1,3,3,1,1203,24
1776,5,4,25,2,1,1,3,2,1,1203,24
1777,4,4,24,1,1,2,3,2,1,1203,24
1778,5,4,22,2,1,1,3,2,1,1203,24
1779,5,4,23,2,1,1,3,2,1,1203,24
1780,5,4,25,1,1,1,3,2,1,1203,24
1781,5,3,50,1,5,2,2,4,1,1203,24
1782,5,4,27,1,1,2,3,3,1,1203,24
1783,4,4,27,1,1,2,3,2,2,1203,24
1784,5,4,23,2,1,1,3,2,1,1203,24
1785,5,4,25,1,1,2,3,2,1,1203,24
1786,5,4,30,1,1,1,3,3,1,1203,24
1787,5,4,22,2,1,1,3,2,1,1203,24
1788,5,4,22,1,1,2,3,2,1,1203,24
1789,5,4,24,1,1,2,3,2,1,1203,24
1790,5,3,32,1,1,1,3,3,1,1203,24
1791,5,3,41,1,1,1,3,4,1,1203,24
1792,4,3,24,2,1,1,2,2,3,1203,24
1793,5,3,33,1,1,2,3,3,1,1203,24
1794,5,3,43,1,1,1,3,4,1,1203,24
1795,5,3,31,1,1,1,3,3,1,1203,24
1796,5,4,22,2,1,1,3,2,1,1203,24
1797,5,3,33,1,1,1,3,3,1,1203,24
1798,5,3,44,1,2,1,3,4,1,1203,24
1799,3,3,30,2,2,2,2,3,3,1203,24
1800,5,4,24,2,1,1,3,2,1,1203,24
1801,5,3,47,1,1,1,3,4,1,1203,24
1802,5,3,46,1,4,2,2,4,1,1203,24
1803,5,3,36,1,1,1,3,3,1,1203,24
1804,4,2,63,1,6,1,1,4,1,1203,24
1805,5,3,47,1,4,2,2,4,1,1203,24
1806,5,4,22,2,1,1,3,2,1,1203,24
1807,4,4,22,1,1,2,3,3,1,1203,24
1808,5,4,23,2,1,2,3,2,1,1203,24
1809,5,3,33,1,1,2,3,3,1,1203,24
1810,5,4,32,1,2,2,3,3,1,1203,24
1811,5,3,51,1,4,2,2,4,1,1203,24
1812,5,4,22,1,1,2,3,2,1,1203,24
1813,3,3,33,1,1,2,2,3,3,1203,24
1814,5,4,28,1,1,2,3,3,1,1203,24
1815,5,4,26,1,1,1,3,2,1,1203,24
1816,5,3,45,1,1,1,3,4,1,1203,24
1817,4,4,29,1,2,2,3,2,3,1203,24
1818,4,3,52,1,4,1,2,4,1,1203,24
1819,5,4,26,1,1,1,3,2,1,1203,24
1820,4,4,23,2,1,2,3,2,1,1203,24
1821,5,4,35,1,2,2,3,3,1,1203,24
1822,5,3,53,1,2,1,2,4,1,1203,24
1823,5,3,48,1,4,2,2,4,1,1203,24
1824,5,4,23,2,1,2,3,2,1,1203,24
1825,5,3,44,2,3,2,3,3,1,1203,24
1826,5,4,24,2,1,1,3,2,1,1203,24
1827,5,3,46,1,1,1,3,4,1,1203,24
1828,5,3,40,1,3,2,3,3,1,1203,24
1829,4,2,64,1,6,2,1,4,1,1203,24
1830,5,4,23,2,1,1,3,2,1,1203,24
1831,4,4,25,2,1,2,3,2,1,1203,24
1832,5,3,39,1,0,1,3,3,1,1203,24
1833,5,3,35,1,2,2,3,3,1,1203,24
1834,5,4,33,2,2,2,3,3,1,1203,24
1835,5,3,43,1,1,1,3,4,1,1203,24
1836,5,4,26,2,1,1,3,2,1,1203,24
1837,5,4,29,1,1,1,3,2,1,1203,24
1838,5,3,39,1,1,2,3,3,1,1203,24
1839,5,3,34,1,1,2,3,3,1,1203,24
1840,5,3,43,1,3,2,3,3,1,1203,24
1841,4,3,52,1,4,1,2,4,1,1203,24
1842,5,3,47,1,4,2,2,4,1,1203,24
1843,5,3,45,1,1,1,3,4,1,1203,24
1844,4,4,26,2,2,2,3,2,2,1203,24
1845,4,3,30,2,2,2,2,2,3,1203,24
1846,5,3,44,1,1,1,3,4,1,1203,24
1847,5,4,31,1,1,2,3,3,1,1203,24
1848,4,4,22,2,1,1,2,2,2,1203,24
1849,5,3,33,1,1,1,3,3,1,1203,24
1850,5,4,32,1,1,1,3,3,1,1203,24
1851,5,3,35,1,1,2,3,3,1,1203,24
1852,5,4,28,1,1,2,3,2,1,1203,24
1853,5,3,45,1,1,1,3,4,1,1203,24
1854,5,3,46,1,1,1,3,4,1,1203,24
1855,5,3,48,1,1,1,3,4,1,1203,24
1856,5,3,40,1,1,1,3,4,1,1203,24
1857,5,4,25,1,1,2,3,2,1,1203,24
1858,5,4,27,1,1,1,3,2,1,1203,24
1859,5,4,29,1,1,2,3,2,1,1203,24
1860,5,3,41,1,2,1,3,3,1,1203,24
1861,5,3,44,1,1,1,3,4,1,1203,24
1862,5,4,22,1,1,2,3,2,1,1203,24
1863,5,3,35,1,2,1,3,3,1,1203,24
1864,4,2,76,1,6,1,1,4,1,1203,24
1865,5,4,22,1,1,2,3,2,1,1203,24
1866,5,4,31,1,2,2,3,2,1,1203,24
1867,5,4,30,2,1,1,3,2,1,1203,24
1868,5,3,33,2,2,1,3,3,1,1203,24
1869,5,4,32,1,1,1,3,3,1,1203,24
1870,5,4,33,1,1,1,3,3,1,1203,24
1871,5,4,23,1,1,2,3,2,1,1203,24
1872,5,3,39,1,1,2,3,4,1,1203,24
1873,5,3,44,1,4,2,3,3,1,1203,24
1874,5,3,43,1,1,1,3,4,1,1203,24
1875,5,4,29,1,1,1,3,2,1,1203,24
1876,5,3,47,1,1,1,3,4,1,1203,24
1877,5,3,36,1,1,2,3,4,1,1203,24
1878,5,4,29,1,1,2,3,3,1,1203,24
1879,4,2,58,1,3,1,2,4,1,1203,24
1880,5,4,27,1,1,1,3,2,1,1203,24
1881,4,3,30,2,2,2,2,2,3,1203,24
1882,4,2,57,1,5,1,2,4,1,1203,24
1883,4,3,24,2,1,1,2,3,3,1203,24
1884,5,3,47,1,0,1,3,4,1,1203,24
1885,4,4,27,1,1,1,3,2,1,1203,24
1886,5,4,24,1,1,1,3,2,1,1203,24
1887,5,4,23,2,1,2,3,2,1,1203,24
1888,5,3,33,1,1,1,3,3,1,1203,24
1889,5,4,30,1,1,2,3,3,1,1203,24
1890,4,4,26,1,1,2,3,2,2,1203,24
1891,5,4,24,2,1,1,3,2,1,1203,24
1892,5,4,27,1,1,1,3,2,1,1203,24
1893,5,4,24,2,1,2,3,2,1,1203,24
1894,5,3,35,1,2,2,3,3,1,1203,24
1895,5,3,43,1,3,2,3,4,1,1203,24
1896,5,4,27,1,1,1,3,2,1,1203,24
1897,3,3,32,2,2,2,2,3,3,1203,24
1898,5,4,26,1,1,2,3,2,1,1203,24
1899,4,3,22,3,2,1,2,2,3,1203,24
1900,5,3,49,1,2,1,3,4,1,1203,24
1901,5,4,24,2,1,1,3,2,1,1203,24
1902,5,3,31,1,1,2,3,3,1,1203,24
1903,4,2,64,1,6,2,1,4,1,1203,24
1904,5,3,40,1,1,1,3,3,1,1203,24
1905,3,3,31,2,2,2,2,2,3,1203,24
1906,5,3,45,1,1,1,3,4,1,1203,24
1907,5,4,26,1,1,1,3,2,1,1203,24
1908,5,3,41,1,1,1,3,4,1,1203,24
1909,4,3,30,2,2,2,2,2,3,1203,24
1910,5,4,24,1,1,1,3,2,1,1203,24
1911,5,4,23,2,1,2,3,2,1,1203,24
1912,4,4,28,2,2,2,3,2,2,1203,24
1913,5,3,51,1,3,1,2,4,1,1203,24
1914,5,3,33,1,1,2,3,3,1,1203,24
1915,4,2,62,1,6,2,1,4,1,1203,24
1916,3,3,32,1,1,2,2,3,3,1203,24
1917,4,2,67,1,4,1,2,4,1,1203,24
1918,5,3,39,1,2,1,3,3,1,1203,24
1919,5,3,48,1,1,1,3,4,1,1203,24
1920,5,4,29,1,1,2,3,3,1,1203,24
1921,5,3,45,1,4,2,3,3,1,1203,24
1922,5,3,33,1,1,1,3,3,1,1203,24
1923,5,3,35,1,1,2,3,3,1,1203,24
1924,4,2,63,1,6,2,1,4,1,1203,24
1925,3,3,33,1,2,2,2,3,3,1203,24
1926,5,4,31,1,2,2,3,2,1,1203,24
1927,5,3,35,1,1,1,3,3,1,1203,24
1928,5,4,30,1,1,2,3,3,1,1203,24
1929,4,3,31,1,2,2,2,2,3,1203,24
1930,4,3,52,1,5,2,2,4,1,1203,24
1931,5,4,25,1,1,1,3,2,1,1203,24
1932,5,4,27,2,1,1,3,2,1,1203,24
1933,4,4,26,2,1,2,3,2,1,1203,24
1934,5,4,25,2,1,2,3,2,1,1203,24
1935,4,3,30,2,2,2,2,2,3,1203,24
1936,5,4,29,1,1,2,3,2,1,1203,24
1937,4,2,64,1,6,1,1,4,1,1203,24
1938,5,3,38,1,3,2,3,3,1,1203,24
1939,5,3,48,1,4,1,2,4,1,1203,24
1940,5,4,23,2,1,2,3,2,1,1203,24
1941,5,3,36,1,2,2,3,3,1,1203,24
1942,4,3,23,3,2,1,2,2,3,1203,24
1943,4,4,21,2,1,1,3,2,1,1203,24
1944,5,3,39,1,1,1,3,3,1,1203,24
1945,5,3,49,1,5,2,2,4,1,1203,24
1946,5,4,25,1,1,1,3,2,1,1203,24
1947,5,4,22,1,1,2,3,2,1,1203,24
1948,5,4,27,1,1,1,3,2,1,1203,24
1949,5,4,29,1,1,1,3,2,1,1203,24
1950,5,4,29,2,2,2,3,2,1,1203,24
1951,5,4,28,1,1,2,3,3,1,1203,24
1952,5,4,26,1,1,2,3,2,1,1203,24
1953,5,4,29,2,2,2,3,2,1,1203,24
1954,4,4,26,1,1,2,3,2,2,1203,24
1955,5,4,26,1,1,1,3,2,1,1203,24
1956,4,2,61,1,6,2,1,4,1,1203,24
1957,4,2,56,1,5,2,2,4,1,1203,24
1958,5,4,23,2,1,2,3,2,1,1203,24
1959,5,4,28,1,1,1,3,2,1,1203,24
1960,3,3,22,2,1,1,2,2,3,1203,24
1961,5,4,26,2,1,2,3,2,1,1203,24
1962,5,3,37,1,1,1,3,3,1,1203,24
1963,5,3,36,1,2,2,3,3,1,1203,24
1964,5,3,50,1,2,2,3,4,1,1203,24
1965,5,4,23,2,1,2,3,2,1,1203,24
1966,5,4,23,1,1,2,3,2,1,1203,24
1967,5,4,22,1,1,2,3,2,1,1203,24
1968,4,3,51,1,4,1,2,4,1,1203,24
1969,5,4,28,2,1,1,3,2,1,1203,24
1970,4,4,23,3,1,2,3,2,2,1203,24
1971,5,2,57,1,3,1,2,4,1,1203,24
1972,5,3,42,1,1,1,3,4,1,1203,24
1973,4,4,22,3,1,1,2,2,2,1203,24
1974,5,4,23,2,1,1,3,2,1,1203,24
1975,5,4,28,1,1,1,3,2,1,1203,24
1976,5,3,30,1,1,1,3,3,1,1203,24
1977,5,4,29,1,1,2,3,2,1,1203,24
1978,5,3,43,2,3,1,3,3,1,1203,24
1979,5,4,29,2,1,1,3,2,1,1203,24
1980,5,4,27,1,1,1,3,2,1,1203,24
1981,4,3,55,1,6,2,2,4,1,1203,24
1982,5,4,24,1,1,2,3,2,1,1203,24
1983,3,3,31,2,2,2,2,2,3,1203,24
1984,5,4,24,2,1,1,3,2,1,1203,24
1985,5,4,30,1,1,2,3,3,1,1203,24
1986,5,4,23,2,1,1,3,2,1,1203,24
1987,4,3,25,3,2,2,2,2,3,1203,24
1988,5,4,29,1,1,2,3,3,1,1203,24
1989,5,4,26,1,1,2,3,3,1,1203,24
1990,5,3,39,1,1,1,3,4,1,1203,24
1991,5,4,27,1,1,1,3,2,1,1203,24
1992,4,3,24,2,1,1,2,2,3,1203,24
1993,5,3,31,1,1,2,3,3,1,1203,24
1994,5,4,27,2,1,1,3,2,1,1203,24
1995,5,3,36,1,1,1,3,3,1,1203,24
1996,5,4,29,1,1,1,3,2,1,1203,24
1997,5,4,32,1,1,1,3,3,1,1203,24
1998,5,4,23,2,1,1,3,2,1,1203,24
1999,3,3,24,3,2,2,2,3,3,1203,24
2000,5,4,25,1,1,2,3,2,1,1203,24
2001,4,2,71,1,6,1,1,4,1,1203,24
2002,4,2,61,1,6,2,1,4,1,1203,24
2003,4,3,54,1,4,1,2,4,1,1203,24
2004,4,2,67,1,5,1,1,4,1,1203,24
2005,5,4,25,2,1,2,3,2,1,1203,24
2006,5,4,32,1,1,1,3,3,1,1203,24
2007,5,3,36,1,1,2,3,3,1,1203,24
2008,5,4,23,1,1,2,3,2,1,1203,24
2009,5,3,46,1,4,2,2,4,1,1203,24
2010,5,4,23,2,1,2,3,2,1,1203,24
2011,4,2,58,1,6,2,2,4,1,1203,24
2012,5,3,37,1,1,2,3,3,1,1203,24
2013,3,3,32,2,2,2,2,2,3,1203,24
2014,5,3,42,1,2,2,3,3,1,1203,24
2015,5,3,40,1,0,1,3,4,1,1203,24
2016,5,4,31,1,1,1,3,3,1,1203,24
2017,3,3,26,2,2,2,2,2,3,1203,24
2018,5,2,60,1,2,1,2,4,1,1203,24
2019,5,4,29,1,1,1,3,2,1,1203,24
2020,4,4,27,2,2,2,3,2,2,1203,24
2021,5,3,45,1,4,2,3,4,1,1203,24
2022,4,2,66,1,6,1,1,4,1,1203,24
2023,5,4,29,1,1,2,3,3,1,1203,24
2024,5,4,23,1,1,2,3,2,1,1203,24
2025,5,4,24,2,1,2,3,2,1,1203,24
2026,5,4,26,2,1,1,3,2,1,1203,24
2027,5,3,46,1,1,1,3,4,1,1203,24
2028,5,4,34,2,2,2,3,3,1,1203,24
2029,5,3,47,1,4,2,2,4,1,1203,24
2030,5,4,30,2,2,1,3,3,1,1203,24
2031,4,3,24,3,2,2,2,2,3,1203,24
2032,5,3,38,1,0,1,3,4,1,1203,24
2033,5,3,44,1,4,2,3,4,1,1203,24
2034,5,4,26,1,1,2,3,2,1,1203,24
2035,5,4,28,1,1,1,3,2,1,1203,24
2036,5,4,27,1,1,1,3,2,1,1203,24
2037,5,4,28,1,1,1,3,2,1,1203,24
2038,5,3,42,1,3,2,3,3,1,1203,24
2039,5,4,25,1,1,2,3,2,1,1203,24
2040,4,3,53,1,5,2,2,4,1,1203,24
2041,5,4,31,1,1,1,3,3,1,1203,24
2042,5,3,49,1,5,2,2,4,1,1203,24
2043,5,4,23,2,1,2,3,2,1,1203,24
2044,5,4,23,2,1,1,3,2,1,1203,24
2045,4,4,28,2,2,2,3,2,2,1203,24
2046,4,2,58,1,5,1,2,4,1,1203,24
2047,5,4,31,1,1,2,3,3,1,1203,24
2048,3,3,22,2,1,1,2,2,3,1203,24
2049,5,4,33,2,2,1,3,3,1,1203,24
2050,5,4,28,1,1,1,3,2,1,1203,24
2051,5,3,34,1,1,2,3,3,1,1203,24
2052,5,4,27,1,1,2,3,2,1,1203,24
2053,5,4,26,1,1,1,3,2,1,1203,24
2054,5,3,41,1,1,1,3,4,1,1203,24
2055,4,2,65,1,5,1,1,4,1,1203,24
2056,4,2,64,1,4,1,2,4,1,1203,24
2057,5,4,31,1,1,2,3,3,1,1203,24
2058,5,4,25,1,1,1,3,2,1,1203,24
2059,5,3,47,1,3,2,3,4,1,1203,24
2060,5,3,34,1,1,1,3,3,1,1203,24
2061,5,4,24,2,1,1,3,2,1,1203,24
2062,5,4,25,1,1,2,3,2,1,1203,24
2063,5,4,32,1,1,1,3,3,1,1203,24
2064,4,2,61,1,5,1,2,4,1,1203,24
2065,5,4,22,1,1,2,3,2,1,1203,24
2066,5,3,40,1,3,2,3,3,1,1203,24
2067,5,3,37,1,2,1,3,3,1,1203,24
2068,5,3,32,1,1,1,3,3,1,1203,24
2069,5,4,25,1,1,1,3,2,1,1203,24
2070,5,4,25,1,1,1,3,2,1,1203,24
2071,5,4,26,1,1,2,3,2,1,1203,24
2072,5,3,37,1,1,2,3,3,1,1203,24
2073,5,3,37,1,2,2,3,3,1,1203,24
2074,5,3,33,1,1,1,3,3,1,1203,24
2075,5,3,38,1,1,1,3,3,1,1203,24
2076,5,3,40,1,1,1,3,3,1,1203,24
2077,5,3,45,1,2,2,3,4,1,1203,24
2078,5,4,23,1,1,2,3,2,1,1203,24
2079,4,2,66,1,6,1,1,4,1,1203,24
2080,5,4,23,2,1,1,3,2,1,1203,24
2081,4,4,30,1,2,2,2,2,3,1203,24
2082,5,3,42,1,2,1,3,3,1,1203,24
2083,4,4,24,2,1,1,2,2,2,1203,24
2084,5,4,31,1,1,1,3,3,1,1203,24
2085,5,4,25,2,1,1,3,2,1,1203,24
2086,5,3,51,1,2,1,2,4,1,1203,24
2087,5,4,26,1,1,1,3,2,1,1203,24
2088,5,4,32,1,1,1,3,3,1,1203,24
2089,5,4,26,1,1,2,3,2,1,1203,24
2090,3,3,33,1,2,2,2,3,3,1203,24
2091,5,4,28,1,1,1,3,2,1,1203,24
2092,5,3,33,1,1,1,3,3,1,1203,24
2093,5,4,24,1,1,2,3,2,1,1203,24
2094,4,3,49,2,4,1,2,4,1,1203,24
2095,5,4,26,2,1,1,3,2,1,1203,24
2096,5,4,27,2,1,1,3,2,1,1203,24
2097,3,3,33,2,2,2,2,3,3,1203,24
2098,5,3,34,1,1,2,3,3,1,1203,24
2099,4,4,22,2,1,1,2,2,3,1203,24
2100,5,3,37,2,2,1,3,3,1,1203,24
2101,5,3,34,2,2,1,3,3,1,1203,24
2102,5,4,25,1,1,2,3,2,1,1203,24
2103,5,3,51,1,5,2,2,4,1,1203,24
2104,5,4,23,2,1,1,3,2,1,1203,24
2105,4,4,25,2,1,2,3,2,1,1203,24
2106,5,3,36,1,1,1,3,3,1,1203,24
2107,5,4,26,1,1,1,3,2,1,1203,24
2108,5,4,32,1,1,1,3,3,1,1203,24
2109,4,4,28,2,2,2,3,2,2,1203,24
2110,5,4,26,1,1,1,3,2,1,1203,24
2111,4,2,58,1,6,2,2,4,1,1203,24
2112,3,3,32,2,2,2,2,2,3,1203,24
2113,5,4,32,2,1,1,3,3,1,1203,24
2114,5,3,41,1,2,2,3,3,1,1203,24
2115,4,2,64,1,6,2,1,4,1,1203,24
2116,5,4,24,1,1,2,3,2,1,1203,24
2117,5,3,37,1,2,1,3,3,1,1203,24
2118,5,4,23,2,1,1,3,2,1,1203,24
2119,5,4,28,1,1,1,3,2,1,1203,24
2120,5,4,28,1,1,2,3,3,1,1203,24
2121,5,3,48,1,4,2,2,4,1,1203,24
2122,5,4,26,1,1,1,3,2,1,1203,24
2123,5,4,22,1,1,2,3,2,1,1203,24
2124,4,2,69,1,6,2,1,4,1,1203,24
2125,4,4,27,1,1,2,3,2,2,1203,24
2126,5,4,25,1,1,2,3,2,1,1203,24
2127,4,4,23,2,1,1,3,2,1,1203,24
2128,5,4,30,1,2,2,3,2,1,1203,24
2129,4,4,29,1,1,2,2,2,3,1203,24
2130,5,3,41,1,1,2,3,3,1,1203,24
2131,5,4,24,2,1,1,3,2,1,1203,24
2132,5,4,27,2,1,1,3,2,1,1203,24
2133,5,3,42,1,3,2,3,3,1,1203,24
2134,5,4,26,2,1,1,3,2,1,1203,24
2135,4,4,22,2,1,1,2,2,2,1203,24
2136,5,3,38,2,3,2,3,3,1,1203,24
2137,4,2,64,1,6,2,1,4,1,1203,24
2138,5,3,40,1,3,2,3,3,1,1203,24
2139,5,3,35,1,1,1,3,3,1,1203,24
2140,5,4,25,1,1,2,3,2,1,1203,24
2141,5,3,49,1,4,2,2,4,1,1203,24
2142,3,3,26,2,2,2,2,2,3,1203,24
2143,5,4,28,1,1,1,3,2,1,1203,24
2144,5,4,25,2,1,2,3,2,1,1203,24
2145,5,3,36,1,2,2,3,3,1,1203,24
2146,5,4,30,2,1,1,3,2,1,1203,24
2147,4,4,27,2,2,2,3,2,2,1203,24
2148,5,3,40,1,2,1,3,3,1,1203,24
2149,5,3,46,1,1,1,3,4,1,1203,24
2150,5,4,29,2,2,2,3,2,1,1203,24
2151,5,4,25,2,1,2,3,2,1,1203,24
2152,5,4,22,1,1,2,3,2,1,1203,24
2153,5,4,23,2,1,2,3,2,1,1203,24
2154,5,4,23,1,1,2,3,2,1,1203,24
2155,5,3,42,1,1,1,3,4,1,1203,24
2156,4,2,64,1,6,2,1,4,1,1203,24
2157,4,3,53,1,5,2,2,4,1,1203,24
2158,5,4,26,1,1,1,3,2,1,1203,24
2159,5,3,46,1,3,1,3,4,1,1203,24
2160,4,3,26,1,1,1,3,3,2,1203,24
