,0,1,2,3,4,5,6,7,8,9,10
3445,6.0,5.0,17.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3446,2.0,2.0,45.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3447,6.0,4.0,22.0,1.0,0.0,2.0,3.0,4.0,2.0,1204.0,24.0
3448,6.0,4.0,36.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3449,6.0,4.0,38.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3450,6.0,4.0,20.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3451,6.0,5.0,19.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3452,6.0,3.0,10.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3453,6.0,4.0,18.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3454,6.0,3.0,15.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3455,6.0,4.0,17.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3456,6.0,5.0,11.0,1.0,0.0,2.0,4.0,2.0,3.0,1204.0,24.0
3457,6.0,4.0,33.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3458,5.0,3.0,41.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3459,5.0,2.0,42.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3460,4.0,2.0,43.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3461,6.0,4.0,17.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3462,6.0,5.0,8.0,1.0,0.0,2.0,4.0,2.0,3.0,1204.0,24.0
3463,2.0,2.0,41.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3464,6.0,3.0,7.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3465,6.0,4.0,12.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3466,6.0,5.0,7.0,1.0,0.0,2.0,4.0,2.0,3.0,1204.0,24.0
3467,4.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3468,6.0,5.0,10.0,1.0,0.0,2.0,4.0,2.0,3.0,1204.0,24.0
3469,6.0,4.0,27.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3470,5.0,5.0,17.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3471,6.0,4.0,15.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3472,6.0,4.0,18.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3473,6.0,4.0,32.0,1.0,1.0,1.0,3.0,4.0,1.0,1204.0,24.0
3474,2.0,2.0,42.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3475,5.0,2.0,45.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3476,6.0,5.0,15.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3477,6.0,3.0,13.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3478,6.0,4.0,35.0,1.0,1.0,1.0,2.0,4.0,1.0,1204.0,24.0
3479,6.0,4.0,36.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3480,6.0,4.0,17.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3481,6.0,5.0,18.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3482,6.0,4.0,17.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3483,4.0,3.0,37.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3484,6.0,3.0,15.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3485,6.0,4.0,7.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3486,6.0,5.0,21.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3487,5.0,5.0,17.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3488,5.0,6.0,6.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3489,6.0,4.0,16.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3490,6.0,4.0,18.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3491,6.0,3.0,41.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3492,6.0,5.0,10.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3493,6.0,4.0,25.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3494,6.0,4.0,14.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3495,6.0,5.0,18.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3496,6.0,4.0,28.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3497,2.0,2.0,39.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3498,6.0,4.0,34.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3499,6.0,4.0,17.0,1.0,0.0,2.0,2.0,3.0,3.0,1204.0,24.0
3500,2.0,2.0,36.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3501,5.0,3.0,42.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3502,6.0,4.0,13.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3503,6.0,3.0,39.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3504,5.0,5.0,22.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3505,6.0,4.0,19.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3506,2.0,2.0,41.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3507,5.0,5.0,20.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3508,6.0,3.0,16.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3509,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3510,2.0,2.0,46.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3511,5.0,5.0,16.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3512,3.0,4.0,29.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3513,6.0,4.0,14.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3514,6.0,4.0,35.0,1.0,1.0,1.0,3.0,4.0,1.0,1204.0,24.0
3515,6.0,4.0,14.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3516,6.0,3.0,42.0,1.0,1.0,1.0,2.0,4.0,1.0,1204.0,24.0
3517,6.0,4.0,19.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3518,6.0,4.0,20.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3519,5.0,3.0,39.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3520,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3521,6.0,3.0,13.0,1.0,0.0,2.0,1.0,1.0,3.0,1204.0,24.0
3522,6.0,3.0,32.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3523,6.0,3.0,10.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3524,6.0,4.0,11.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3525,5.0,6.0,6.0,1.0,0.0,2.0,4.0,2.0,1.0,1204.0,24.0
3526,3.0,2.0,47.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3527,6.0,5.0,15.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3528,6.0,4.0,34.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3529,5.0,4.0,35.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3530,6.0,5.0,13.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3531,6.0,3.0,13.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3532,6.0,3.0,14.0,1.0,0.0,2.0,2.0,3.0,3.0,1204.0,24.0
3533,6.0,4.0,11.0,1.0,0.0,2.0,4.0,2.0,3.0,1204.0,24.0
3534,6.0,4.0,33.0,1.0,1.0,1.0,3.0,4.0,1.0,1204.0,24.0
3535,6.0,4.0,37.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3536,6.0,3.0,9.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3537,6.0,4.0,32.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3538,6.0,3.0,9.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3539,5.0,3.0,42.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3540,4.0,2.0,43.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3541,6.0,3.0,16.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3542,6.0,6.0,5.0,1.0,0.0,2.0,4.0,2.0,1.0,1204.0,24.0
3543,6.0,3.0,14.0,1.0,0.0,2.0,2.0,4.0,3.0,1204.0,24.0
3544,6.0,3.0,12.0,1.0,0.0,2.0,1.0,2.0,3.0,1204.0,24.0
3545,4.0,2.0,42.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3546,6.0,4.0,36.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3547,2.0,2.0,48.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3548,6.0,4.0,19.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3549,5.0,5.0,12.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3550,6.0,5.0,8.0,1.0,0.0,2.0,4.0,2.0,2.0,1204.0,24.0
3551,6.0,5.0,19.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3552,6.0,4.0,32.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3553,6.0,4.0,20.0,1.0,0.0,2.0,4.0,3.0,3.0,1204.0,24.0
3554,2.0,3.0,27.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3555,6.0,5.0,10.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3556,6.0,4.0,13.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3557,6.0,4.0,18.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3558,5.0,5.0,16.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3559,6.0,4.0,35.0,1.0,1.0,1.0,3.0,4.0,1.0,1204.0,24.0
3560,4.0,4.0,27.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3561,6.0,6.0,8.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3562,6.0,6.0,10.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3563,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3564,6.0,4.0,12.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3565,5.0,4.0,39.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3566,6.0,5.0,10.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3567,6.0,4.0,39.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3568,6.0,3.0,20.0,1.0,0.0,2.0,2.0,4.0,1.0,1204.0,24.0
3569,4.0,4.0,29.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3570,6.0,3.0,10.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3571,6.0,4.0,19.0,1.0,0.0,2.0,3.0,4.0,3.0,1204.0,24.0
3572,6.0,4.0,37.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3573,5.0,3.0,41.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3574,6.0,3.0,16.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3575,5.0,3.0,39.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3576,5.0,5.0,18.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3577,6.0,5.0,23.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3578,6.0,4.0,35.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3579,6.0,3.0,10.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3580,6.0,5.0,17.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3581,6.0,4.0,25.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3582,2.0,2.0,43.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3583,5.0,5.0,13.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3584,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3585,2.0,2.0,45.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3586,6.0,4.0,32.0,1.0,1.0,1.0,3.0,4.0,1.0,1204.0,24.0
3587,2.0,2.0,47.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3588,6.0,4.0,17.0,1.0,0.0,2.0,2.0,3.0,3.0,1204.0,24.0
3589,6.0,3.0,42.0,1.0,1.0,1.0,2.0,4.0,1.0,1204.0,24.0
3590,6.0,4.0,24.0,1.0,0.0,2.0,3.0,4.0,1.0,1204.0,24.0
3591,6.0,5.0,14.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3592,6.0,4.0,7.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3593,6.0,4.0,26.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3594,2.0,2.0,46.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3595,5.0,4.0,28.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3596,2.0,2.0,45.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3597,3.0,3.0,23.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3598,6.0,4.0,11.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3599,6.0,4.0,17.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3600,6.0,5.0,8.0,1.0,0.0,2.0,4.0,2.0,2.0,1204.0,24.0
3601,6.0,4.0,19.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3602,6.0,5.0,24.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3603,5.0,5.0,16.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3604,6.0,4.0,28.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3605,6.0,4.0,19.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3606,6.0,4.0,5.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3607,6.0,4.0,17.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3608,2.0,2.0,43.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3609,6.0,4.0,37.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3610,6.0,4.0,34.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3611,6.0,4.0,33.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3612,6.0,4.0,18.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3613,6.0,5.0,21.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3614,6.0,4.0,17.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3615,6.0,3.0,16.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3616,6.0,4.0,12.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3617,6.0,4.0,17.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3618,6.0,4.0,17.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3619,6.0,3.0,11.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3620,5.0,4.0,35.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3621,6.0,3.0,28.0,1.0,0.0,1.0,2.0,4.0,1.0,1204.0,24.0
3622,6.0,4.0,18.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3623,5.0,5.0,18.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3624,6.0,5.0,23.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3625,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3626,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3627,5.0,5.0,14.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3628,6.0,4.0,20.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3629,4.0,2.0,43.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3630,6.0,4.0,7.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3631,5.0,5.0,16.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3632,4.0,3.0,43.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3633,5.0,5.0,17.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3634,2.0,2.0,39.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3635,6.0,4.0,32.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3636,6.0,5.0,19.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3637,6.0,4.0,12.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3638,6.0,3.0,38.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3639,6.0,3.0,15.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3640,6.0,4.0,15.0,1.0,0.0,2.0,4.0,3.0,3.0,1204.0,24.0
3641,5.0,2.0,42.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3642,5.0,5.0,16.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3643,6.0,3.0,13.0,1.0,0.0,2.0,1.0,1.0,3.0,1204.0,24.0
3644,6.0,4.0,11.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3645,6.0,4.0,17.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3646,2.0,2.0,45.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3647,6.0,4.0,15.0,1.0,0.0,2.0,4.0,3.0,3.0,1204.0,24.0
3648,6.0,3.0,35.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3649,5.0,3.0,41.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3650,6.0,4.0,19.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3651,6.0,4.0,18.0,1.0,0.0,2.0,4.0,3.0,3.0,1204.0,24.0
3652,6.0,3.0,11.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3653,6.0,5.0,15.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3654,6.0,4.0,19.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3655,6.0,4.0,18.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3656,6.0,5.0,14.0,1.0,0.0,2.0,4.0,3.0,3.0,1204.0,24.0
3657,6.0,4.0,29.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3658,5.0,3.0,42.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3659,4.0,2.0,43.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3660,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3661,6.0,4.0,16.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3662,6.0,4.0,12.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3663,2.0,2.0,42.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3664,6.0,4.0,8.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3665,6.0,3.0,14.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3666,5.0,5.0,15.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3667,3.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3668,6.0,5.0,12.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3669,6.0,3.0,17.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3670,5.0,5.0,17.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3671,6.0,3.0,15.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3672,6.0,4.0,17.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3673,6.0,4.0,19.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3674,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3675,6.0,4.0,21.0,1.0,0.0,2.0,4.0,4.0,2.0,1204.0,24.0
3676,6.0,5.0,13.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3677,6.0,3.0,8.0,1.0,0.0,2.0,1.0,1.0,3.0,1204.0,24.0
3678,6.0,3.0,35.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3679,6.0,4.0,33.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3680,5.0,5.0,13.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3681,6.0,4.0,14.0,1.0,0.0,2.0,4.0,2.0,3.0,1204.0,24.0
3682,6.0,5.0,17.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3683,3.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3684,6.0,4.0,15.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3685,6.0,4.0,14.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3686,2.0,2.0,42.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3687,6.0,5.0,18.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3688,3.0,3.0,23.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3689,5.0,5.0,14.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3690,6.0,5.0,12.0,1.0,0.0,2.0,4.0,2.0,3.0,1204.0,24.0
3691,6.0,3.0,41.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3692,5.0,6.0,6.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3693,3.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3694,6.0,4.0,12.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3695,6.0,4.0,19.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3696,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3697,5.0,5.0,13.0,1.0,0.0,2.0,4.0,4.0,1.0,1204.0,24.0
3698,6.0,3.0,40.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3699,6.0,4.0,17.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3700,2.0,2.0,41.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3701,6.0,3.0,39.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3702,6.0,4.0,13.0,1.0,0.0,2.0,3.0,1.0,3.0,1204.0,24.0
3703,6.0,3.0,16.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3704,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3705,6.0,5.0,23.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3706,5.0,4.0,32.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3707,2.0,2.0,45.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3708,6.0,4.0,21.0,1.0,0.0,2.0,3.0,3.0,3.0,1204.0,24.0
3709,5.0,3.0,41.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3710,2.0,2.0,34.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3711,6.0,4.0,15.0,1.0,0.0,2.0,3.0,2.0,3.0,1204.0,24.0
3712,2.0,2.0,40.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3713,6.0,4.0,6.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3714,6.0,4.0,21.0,1.0,0.0,2.0,3.0,4.0,2.0,1204.0,24.0
3715,6.0,4.0,14.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3716,6.0,3.0,34.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3717,6.0,4.0,24.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3718,6.0,5.0,11.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3719,6.0,4.0,32.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3720,2.0,2.0,44.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3721,6.0,3.0,13.0,1.0,0.0,2.0,1.0,1.0,3.0,1204.0,24.0
3722,6.0,4.0,24.0,1.0,0.0,2.0,3.0,4.0,1.0,1204.0,24.0
3723,6.0,3.0,9.0,1.0,0.0,2.0,1.0,1.0,3.0,1204.0,24.0
3724,6.0,3.0,13.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3725,5.0,4.0,26.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3726,2.0,2.0,38.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3727,6.0,5.0,16.0,1.0,0.0,2.0,4.0,3.0,2.0,1204.0,24.0
3728,6.0,3.0,34.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3729,2.0,2.0,42.0,1.0,0.0,1.0,4.0,4.0,1.0,1204.0,24.0
3730,6.0,5.0,14.0,1.0,0.0,2.0,4.0,3.0,1.0,1204.0,24.0
3731,6.0,4.0,13.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3732,6.0,4.0,16.0,1.0,0.0,2.0,2.0,2.0,3.0,1204.0,24.0
3733,6.0,3.0,14.0,1.0,0.0,2.0,2.0,1.0,3.0,1204.0,24.0
3734,6.0,3.0,36.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
3735,6.0,4.0,35.0,1.0,0.0,1.0,3.0,4.0,1.0,1204.0,24.0
