,HINCP,NP,AGEP,RAC1P,ESR,SEX,WIF,HUPAC,HHT,PUMA,ST
5898,5,4,23,2,1,2,3,3,1,1201,24
5899,5,4,19,2,1,2,3,2,1,1201,24
5900,5,4,32,3,1,1,3,2,1,1201,24
5901,4,4,19,2,0,1,3,2,3,1201,24
5902,5,4,21,1,0,1,3,2,1,1201,24
5903,5,4,28,3,1,2,3,2,1,1201,24
5904,5,4,34,2,5,2,3,2,1,1201,24
5905,5,4,27,2,1,2,3,3,1,1201,24
5906,4,3,44,2,4,1,3,3,1,1201,24
5907,4,3,55,2,5,1,2,4,1,1201,24
5908,4,4,37,2,3,1,3,3,1,1201,24
5909,5,4,28,1,1,1,3,2,1,1201,24
5910,5,4,34,2,1,1,3,3,1,1201,24
5911,5,4,31,3,1,2,3,3,1,1201,24
5912,4,4,12,1,0,2,2,2,3,1201,24
5913,5,4,30,1,1,1,3,3,1,1201,24
5914,4,3,26,2,1,1,3,2,3,1201,24
5915,5,4,32,2,1,1,3,3,1,1201,24
5916,5,4,30,3,2,2,3,2,1,1201,24
5917,3,3,35,2,1,2,3,2,3,1201,24
5918,5,4,31,3,2,1,3,2,1,1201,24
5919,4,3,32,2,1,1,3,3,2,1201,24
5920,4,3,34,2,1,1,3,3,1,1201,24
5921,4,3,33,2,1,1,3,3,1,1201,24
5922,4,3,33,2,1,1,3,3,1,1201,24
5923,5,4,33,3,1,1,3,2,1,1201,24
5924,5,3,37,2,2,2,3,3,1,1201,24
5925,5,4,37,2,3,2,3,3,1,1201,24
5926,4,3,38,2,1,2,3,3,2,1201,24
5927,5,4,35,2,1,1,3,3,1,1201,24
5928,5,4,36,2,4,2,3,2,1,1201,24
5929,3,3,52,2,5,2,2,3,2,1201,24
5930,5,4,32,2,1,1,3,3,1,1201,24
5931,4,4,42,2,5,2,2,3,1,1201,24
5932,4,3,42,2,2,1,3,3,1,1201,24
5933,4,3,47,2,4,1,2,3,1,1201,24
5934,4,3,45,2,4,1,2,3,1,1201,24
5935,4,4,46,2,5,2,2,3,1,1201,24
5936,5,4,12,2,0,2,3,1,1,1201,24
5937,5,4,34,2,1,1,3,3,1,1201,24
5938,5,4,36,2,4,2,3,3,1,1201,24
5939,5,4,31,2,1,2,3,3,1,1201,24
5940,3,3,49,2,5,2,2,3,2,1201,24
5941,4,3,36,2,1,1,3,3,1,1201,24
5942,5,4,29,1,1,1,3,3,1,1201,24
5943,4,3,51,2,5,2,2,3,1,1201,24
5944,4,3,39,2,1,1,3,3,1,1201,24
5945,4,3,36,2,2,1,3,3,2,1201,24
5946,5,4,22,1,0,1,3,2,1,1201,24
5947,5,4,29,2,1,1,3,2,1,1201,24
5948,5,4,29,1,1,1,3,3,1,1201,24
5949,5,4,26,2,1,2,3,3,1,1201,24
5950,5,4,33,2,2,2,3,3,1,1201,24
5951,4,4,39,2,4,1,3,3,1,1201,24
5952,4,3,40,2,1,1,3,3,1,1201,24
5953,5,4,36,2,3,2,3,3,1,1201,24
5954,4,3,38,2,2,1,3,3,2,1201,24
5955,4,4,34,2,1,1,3,3,1,1201,24
5956,4,3,40,2,1,1,3,3,1,1201,24
5957,4,4,26,2,1,2,3,2,3,1201,24
5958,4,3,43,2,5,2,3,3,1,1201,24
5959,4,4,37,3,3,1,3,3,1,1201,24
5960,4,3,39,2,4,1,2,3,3,1201,24
5961,4,3,38,2,2,1,3,3,1,1201,24
5962,5,4,20,2,1,2,3,2,1,1201,24
5963,5,4,31,3,5,2,3,2,1,1201,24
5964,5,4,17,2,0,2,3,2,1,1201,24
5965,4,3,31,2,1,1,3,3,1,1201,24
5966,3,3,39,2,3,2,2,3,3,1201,24
5967,4,3,34,2,1,1,3,3,1,1201,24
5968,5,3,36,2,1,2,3,3,1,1201,24
5969,5,4,34,2,1,2,3,3,1,1201,24
5970,4,3,51,2,5,1,2,3,1,1201,24
5971,4,3,39,2,3,2,3,3,1,1201,24
5972,4,3,37,2,2,1,3,3,2,1201,24
5973,5,4,35,3,2,1,3,3,1,1201,24
5974,5,4,29,1,1,1,3,3,1,1201,24
5975,4,4,13,1,0,2,3,3,1,1201,24
5976,3,3,46,2,5,1,2,3,2,1201,24
5977,5,4,25,2,1,2,3,3,1,1201,24
5978,5,4,13,1,0,1,3,1,1,1201,24
5979,5,4,32,2,1,1,3,3,1,1201,24
5980,5,4,22,3,1,1,3,1,1,1201,24
5981,5,4,32,2,1,1,3,3,1,1201,24
5982,5,4,23,2,1,2,3,3,1,1201,24
5983,5,4,29,3,1,2,3,2,1,1201,24
5984,5,4,33,2,1,1,3,3,1,1201,24
5985,4,3,33,2,1,1,3,3,1,1201,24
5986,5,4,26,2,1,1,3,2,1,1201,24
5987,4,3,50,2,5,2,2,3,1,1201,24
5988,5,4,18,1,0,1,3,2,1,1201,24
5989,4,4,28,2,1,2,3,3,1,1201,24
5990,5,4,29,2,1,1,3,2,1,1201,24
5991,5,4,22,2,1,2,3,2,1,1201,24
5992,4,4,26,2,1,2,3,3,3,1201,24
5993,4,3,41,2,3,2,2,3,3,1201,24
5994,5,4,23,3,1,2,3,2,1,1201,24
5995,5,4,26,2,1,1,3,2,1,1201,24
5996,4,3,39,2,2,2,3,3,3,1201,24
5997,4,3,35,2,1,2,3,3,1,1201,24
5998,4,3,36,2,1,1,3,3,1,1201,24
5999,4,3,39,2,2,1,3,3,1,1201,24
6000,5,4,33,3,2,1,3,2,1,1201,24
6001,5,4,34,2,1,1,3,3,1,1201,24
6002,5,4,32,2,1,1,3,3,1,1201,24
6003,4,3,35,2,1,2,3,3,3,1201,24
6004,5,4,29,3,1,2,3,2,1,1201,24
6005,5,4,26,3,1,1,3,2,1,1201,24
6006,4,5,13,1,0,2,3,2,1,1201,24
6007,5,4,21,2,0,1,3,1,1,1201,24
6008,4,4,44,2,5,2,2,3,1,1201,24
6009,5,4,29,3,1,2,3,2,1,1201,24
6010,4,4,10,2,0,2,3,1,1,1201,24
6011,4,3,41,2,3,2,3,4,1,1201,24
6012,5,4,25,2,1,1,3,2,1,1201,24
6013,3,3,35,2,5,1,2,2,3,1201,24
6014,4,3,42,2,4,1,2,3,2,1201,24
6015,5,4,33,2,1,1,3,3,1,1201,24
6016,5,4,22,1,0,1,3,2,1,1201,24
6017,5,4,31,3,1,1,3,2,1,1201,24
6018,5,4,29,2,1,2,3,3,1,1201,24
6019,4,3,40,2,2,2,3,4,1,1201,24
6020,5,4,25,1,0,1,3,2,1,1201,24
6021,5,4,32,2,1,1,3,2,1,1201,24
6022,5,4,26,2,1,2,3,3,1,1201,24
6023,4,3,54,2,5,1,2,4,1,1201,24
6024,5,4,30,3,1,1,3,2,1,1201,24
6025,5,4,22,2,0,1,3,1,1,1201,24
6026,4,4,10,1,0,2,3,1,1,1201,24
6027,5,4,26,4,1,2,3,2,1,1201,24
6028,5,4,16,2,0,2,3,2,1,1201,24
6029,5,4,27,1,0,1,3,3,1,1201,24
6030,5,4,12,1,0,1,3,1,1,1201,24
6031,5,4,36,2,1,2,3,3,1,1201,24
6032,4,4,16,2,0,1,2,2,3,1201,24
6033,5,4,24,2,1,2,3,3,1,1201,24
6034,5,4,27,2,1,1,3,2,1,1201,24
6035,4,3,45,2,5,1,2,3,1,1201,24
6036,5,4,18,2,0,2,3,2,1,1201,24
6037,4,3,41,2,2,1,3,3,1,1201,24
6038,4,3,37,2,1,1,3,3,1,1201,24
6039,5,4,22,2,0,1,3,1,1,1201,24
6040,4,4,32,2,1,2,3,3,1,1201,24
6041,4,4,23,2,1,2,3,2,3,1201,24
6042,5,4,32,2,1,1,3,3,1,1201,24
6043,4,4,36,3,3,1,3,2,1,1201,24
6044,5,5,16,1,0,2,3,2,1,1201,24
6045,4,3,57,2,5,2,2,4,1,1201,24
6046,5,4,21,2,1,2,3,2,1,1201,24
6047,4,4,36,2,1,1,3,3,1,1201,24
6048,4,3,33,2,1,1,3,3,2,1201,24
6049,5,4,33,2,1,1,3,2,1,1201,24
6050,5,4,32,3,3,1,3,2,1,1201,24
6051,4,3,36,2,1,1,3,3,2,1201,24
6052,4,4,41,2,4,1,3,3,1,1201,24
6053,4,4,17,2,0,2,3,2,3,1201,24
6054,5,4,19,2,0,2,3,2,1,1201,24
6055,4,3,39,2,2,2,3,4,1,1201,24
6056,5,4,29,2,1,1,3,2,1,1201,24
6057,4,3,41,2,3,2,3,4,1,1201,24
6058,4,3,45,2,2,1,3,3,1,1201,24
6059,4,4,26,2,1,2,3,3,3,1201,24
6060,4,3,47,2,5,2,2,3,1,1201,24
6061,4,3,39,2,1,1,3,3,1,1201,24
6062,4,3,40,2,3,1,2,3,2,1201,24
6063,5,3,37,2,2,2,3,3,1,1201,24
6064,4,4,36,2,5,2,3,2,1,1201,24
6065,5,4,25,2,1,2,3,3,1,1201,24
6066,5,4,29,2,1,2,3,3,1,1201,24
6067,5,4,25,2,1,1,3,2,1,1201,24
6068,5,4,32,2,1,2,3,3,1,1201,24
6069,5,4,27,2,1,2,3,3,1,1201,24
6070,5,4,28,2,1,1,3,2,1,1201,24
6071,5,4,37,2,3,2,3,3,1,1201,24
6072,5,4,21,1,0,1,3,2,1,1201,24
6073,5,4,33,2,1,2,3,3,1,1201,24
6074,4,3,49,2,5,2,2,3,1,1201,24
6075,4,3,37,2,1,1,3,3,1,1201,24
6076,5,4,34,2,1,1,3,2,1,1201,24
6077,4,3,44,2,4,1,2,3,1,1201,24
6078,5,4,20,2,1,2,3,2,1,1201,24
6079,5,4,26,3,1,1,3,2,1,1201,24
6080,4,4,28,1,1,1,3,3,1,1201,24
6081,4,3,47,2,5,1,2,3,1,1201,24
6082,5,4,19,1,1,2,3,3,1,1201,24
6083,5,4,30,2,1,1,3,2,1,1201,24
6084,5,4,32,3,4,2,3,2,1,1201,24
6085,4,3,57,2,5,2,2,4,1,1201,24
6086,5,4,34,2,1,1,3,2,1,1201,24
6087,5,4,28,1,1,1,3,3,1,1201,24
6088,5,4,32,3,1,1,3,2,1,1201,24
6089,4,4,18,2,0,2,3,2,3,1201,24
6090,5,4,32,3,2,1,3,2,1,1201,24
6091,5,4,33,2,1,1,3,3,1,1201,24
6092,4,3,55,2,4,1,2,4,1,1201,24
6093,4,3,41,2,3,1,3,3,1,1201,24
6094,5,4,14,1,0,1,3,1,1,1201,24
6095,4,4,42,2,5,2,2,3,1,1201,24
6096,5,4,33,2,1,2,3,3,1,1201,24
6097,4,3,42,2,3,2,3,3,2,1201,24
6098,4,4,33,2,1,2,3,3,1,1201,24
6099,5,4,33,3,4,1,3,2,1,1201,24
6100,5,4,28,1,0,1,3,3,1,1201,24
6101,4,3,26,2,1,1,3,2,3,1201,24
6102,4,4,26,1,0,1,3,2,1,1201,24
6103,5,4,26,3,1,2,3,2,1,1201,24
6104,5,4,30,2,1,2,3,3,1,1201,24
6105,5,4,24,2,1,2,3,3,1,1201,24
6106,3,3,49,2,5,2,2,3,2,1201,24
6107,4,3,45,2,5,2,2,3,1,1201,24
6108,4,4,40,2,4,1,3,3,1,1201,24
6109,5,4,30,2,1,1,3,2,1,1201,24
6110,4,3,46,2,3,1,3,3,1,1201,24
6111,5,4,26,2,1,2,3,3,1,1201,24
6112,4,4,15,1,0,2,3,2,3,1201,24
6113,5,4,27,3,1,1,3,2,1,1201,24
6114,4,4,20,2,1,1,2,2,3,1201,24
6115,4,3,38,2,2,1,3,3,1,1201,24
6116,5,4,32,2,1,2,3,3,1,1201,24
6117,3,4,19,2,0,2,3,2,3,1201,24
6118,5,4,31,3,2,1,3,2,1,1201,24
6119,4,3,45,2,2,1,3,3,1,1201,24
6120,4,4,22,2,1,1,3,2,3,1201,24
6121,4,3,37,2,1,1,3,3,1,1201,24
6122,5,4,34,2,1,1,3,3,1,1201,24
6123,4,4,35,2,1,1,3,3,1,1201,24
6124,5,4,31,3,2,2,3,3,1,1201,24
6125,5,4,23,2,1,2,3,3,1,1201,24
6126,4,3,48,2,4,2,2,4,1,1201,24
6127,5,4,27,2,1,1,3,2,1,1201,24
6128,4,4,32,3,5,2,3,2,1,1201,24
6129,4,3,54,2,5,1,2,4,2,1201,24
6130,4,3,39,2,2,1,3,3,1,1201,24
6131,4,3,45,2,5,2,2,3,1,1201,24
6132,5,4,33,2,1,1,3,2,1,1201,24
6133,4,3,44,2,4,1,3,3,1,1201,24
6134,5,4,23,1,0,1,3,2,1,1201,24
6135,5,4,24,2,1,2,3,3,1,1201,24
6136,5,4,28,2,1,2,3,3,1,1201,24
6137,4,3,27,2,1,1,3,3,2,1201,24
6138,4,4,39,2,5,2,3,3,1,1201,24
6139,5,4,18,1,0,2,3,3,1,1201,24
6140,3,3,44,2,5,1,2,3,3,1201,24
6141,4,3,37,2,1,1,3,3,1,1201,24
6142,5,4,25,2,1,1,3,2,1,1201,24
6143,4,3,54,2,5,2,2,4,1,1201,24
6144,5,4,32,2,1,1,3,2,1,1201,24
6145,4,3,39,2,1,1,3,3,1,1201,24
6146,5,4,28,3,1,1,3,2,1,1201,24
6147,5,4,25,2,1,1,3,2,1,1201,24
6148,5,4,29,2,1,1,3,2,1,1201,24
6149,5,4,22,2,1,2,3,3,1,1201,24
6150,5,4,31,3,1,2,3,3,1,1201,24
6151,4,3,47,2,4,1,2,3,1,1201,24
6152,5,4,27,2,1,1,3,2,1,1201,24
6153,4,4,35,3,4,1,3,2,1,1201,24
6154,4,3,29,2,1,1,3,3,2,1201,24
6155,5,4,25,2,1,1,3,2,1,1201,24
6156,4,4,33,2,1,1,3,3,1,1201,24
6157,4,4,21,2,1,2,3,3,3,1201,24
6158,5,4,28,2,1,2,3,3,1,1201,24
6159,4,3,49,2,3,1,2,3,1,1201,24
6160,5,4,20,1,0,1,3,2,1,1201,24
6161,4,4,36,2,1,1,3,3,1,1201,24
6162,5,4,29,2,1,2,3,3,1,1201,24
6163,5,4,36,2,4,2,3,3,1,1201,24
6164,4,3,42,2,2,2,3,3,2,1201,24
6165,4,3,36,2,1,1,3,3,2,1201,24
6166,3,3,37,2,2,2,2,3,3,1201,24
6167,4,3,37,2,1,1,3,3,1,1201,24
6168,4,3,34,2,1,2,3,3,1,1201,24
6169,5,4,32,2,1,2,3,3,1,1201,24
6170,4,3,56,2,5,2,2,4,1,1201,24
6171,5,4,24,2,1,2,3,2,1,1201,24
6172,5,4,30,2,1,1,3,2,1,1201,24
6173,5,4,32,3,4,1,3,2,1,1201,24
6174,4,3,37,2,1,1,3,3,1,1201,24
6175,4,3,33,2,1,2,3,3,3,1201,24
6176,4,3,52,2,4,1,2,4,1,1201,24
6177,4,4,35,2,1,2,3,3,1,1201,24
6178,5,4,21,1,0,1,3,2,1,1201,24
6179,5,4,27,2,1,1,3,2,1,1201,24
6180,4,4,36,2,1,1,3,3,1,1201,24
6181,5,4,22,2,0,1,3,1,1,1201,24
6182,5,4,36,2,2,2,3,3,1,1201,24
6183,5,4,33,3,3,2,3,2,1,1201,24
6184,4,3,38,2,1,1,3,3,1,1201,24
6185,5,4,29,2,1,1,3,2,1,1201,24
6186,5,4,33,2,1,1,3,2,1,1201,24
6187,4,3,47,2,5,2,2,3,1,1201,24
6188,5,4,32,2,1,1,3,2,1,1201,24
6189,5,4,24,2,1,2,3,3,1,1201,24
6190,5,4,30,2,1,1,3,2,1,1201,24
6191,5,4,16,2,0,2,3,2,1,1201,24
6192,5,4,18,1,0,2,3,3,1,1201,24
6193,3,3,43,2,4,2,2,3,3,1201,24
6194,5,4,20,2,0,2,3,2,1,1201,24
6195,4,4,30,1,1,1,3,3,1,1201,24
6196,3,3,43,2,5,2,2,3,3,1201,24
6197,5,4,34,2,1,2,3,3,1,1201,24
6198,4,4,36,2,2,1,3,3,1,1201,24
6199,5,4,34,2,1,1,3,3,1,1201,24
6200,5,4,25,2,1,1,3,2,1,1201,24
6201,5,4,28,2,1,1,3,2,1,1201,24
6202,5,4,28,3,1,1,3,2,1,1201,24
6203,3,3,40,2,3,2,2,3,3,1201,24
6204,5,4,30,2,1,2,3,3,1,1201,24
6205,5,4,29,3,1,1,3,2,1,1201,24
6206,4,3,32,2,1,2,3,3,3,1201,24
6207,5,4,24,3,1,1,3,1,1,1201,24
6208,4,3,49,2,5,2,2,4,1,1201,24
6209,5,4,24,3,1,2,3,2,1,1201,24
6210,5,4,20,3,1,2,3,1,1,1201,24
6211,5,4,34,3,4,2,3,2,1,1201,24
6212,5,4,36,2,1,1,3,3,1,1201,24
6213,4,3,51,2,3,1,2,4,1,1201,24
6214,4,3,46,2,5,1,2,3,1,1201,24
6215,5,4,19,1,0,1,3,2,1,1201,24
6216,5,4,24,1,0,1,3,2,1,1201,24
6217,4,3,47,2,3,1,3,3,1,1201,24
6218,4,3,35,2,1,2,3,3,1,1201,24
6219,5,4,32,2,1,2,3,3,1,1201,24
6220,5,4,20,1,0,1,3,2,1,1201,24
6221,4,4,37,3,3,1,3,3,1,1201,24
6222,5,4,34,2,1,2,3,3,1,1201,24
6223,4,3,42,2,4,1,3,3,1,1201,24
6224,4,3,51,2,4,1,2,4,1,1201,24
6225,5,4,22,1,0,1,3,2,1,1201,24
6226,5,4,25,4,2,2,3,2,1,1201,24
6227,5,4,14,1,0,2,3,2,1,1201,24
6228,5,4,21,2,1,2,3,2,1,1201,24
6229,5,4,30,2,1,1,3,2,1,1201,24
6230,5,4,33,3,1,1,3,2,1,1201,24
6231,5,4,29,2,1,2,3,2,1,1201,24
6232,4,3,34,2,2,1,2,3,3,1201,24
6233,4,3,42,2,3,2,3,3,1,1201,24
6234,4,4,35,3,3,1,3,2,1,1201,24
6235,4,3,57,2,5,2,2,4,1,1201,24
6236,5,4,35,2,2,2,3,3,1,1201,24
6237,4,3,38,2,1,1,3,3,1,1201,24
6238,4,3,48,2,3,1,3,3,1,1201,24
6239,5,4,19,1,0,1,3,2,1,1201,24
6240,4,3,38,2,2,2,3,3,3,1201,24
6241,4,4,11,1,0,2,2,2,3,1201,24
6242,5,4,25,1,0,1,3,2,1,1201,24
6243,5,4,31,3,2,1,3,2,1,1201,24
6244,4,3,40,2,3,2,3,3,1,1201,24
6245,4,4,41,2,5,2,2,3,1,1201,24
6246,4,3,42,2,4,2,3,3,1,1201,24
6247,4,3,38,2,1,1,3,3,1,1201,24
6248,4,3,29,2,1,1,3,3,1,1201,24
6249,4,3,45,2,2,1,3,3,1,1201,24
6250,4,3,47,2,4,1,3,3,1,1201,24
6251,4,3,48,2,4,1,2,3,2,1201,24
6252,4,4,35,3,4,1,3,2,1,1201,24
6253,4,4,15,1,0,2,3,2,3,1201,24
6254,5,4,35,2,2,2,3,3,1,1201,24
6255,4,3,36,2,1,2,3,3,1,1201,24
6256,5,4,25,2,1,1,3,2,1,1201,24
6257,5,4,36,2,1,2,3,3,1,1201,24
6258,4,4,28,1,1,1,3,3,1,1201,24
6259,5,4,31,3,1,2,3,3,1,1201,24
6260,4,3,55,2,5,1,2,4,1,1201,24
6261,4,3,42,2,2,1,3,3,1,1201,24
6262,3,3,37,2,4,1,2,3,3,1201,24
6263,4,3,48,2,5,2,2,4,1,1201,24
6264,5,4,17,2,0,2,3,2,1,1201,24
6265,5,4,26,2,1,2,3,3,1,1201,24
6266,4,3,48,2,4,2,2,4,1,1201,24
6267,4,4,31,1,1,1,3,3,1,1201,24
6268,4,4,32,2,1,2,3,3,1,1201,24
6269,5,4,21,2,1,2,3,2,1,1201,24
6270,5,4,25,2,1,1,3,2,1,1201,24
6271,5,4,31,3,2,2,3,2,1,1201,24
6272,5,4,31,3,2,1,3,2,1,1201,24
6273,5,4,29,3,1,1,3,2,1,1201,24
6274,4,3,55,2,5,2,2,4,1,1201,24
6275,4,3,49,2,4,1,2,3,1,1201,24
6276,4,3,34,2,1,1,3,3,1,1201,24
6277,4,4,39,2,3,1,3,3,1,1201,24
6278,5,4,13,1,0,2,3,2,1,1201,24
6279,5,4,29,2,1,1,3,2,1,1201,24
6280,4,4,37,2,2,1,3,3,1,1201,24
6281,4,3,58,2,5,1,2,4,1,1201,24
6282,5,4,25,3,1,2,3,2,1,1201,24
6283,4,4,36,3,2,1,3,3,1,1201,24
6284,4,4,45,2,5,2,2,3,1,1201,24
6285,5,4,24,1,0,1,3,2,1,1201,24
6286,4,4,32,2,1,1,3,3,1,1201,24
6287,4,3,36,2,1,1,3,3,1,1201,24
6288,5,4,34,2,1,1,3,2,1,1201,24
6289,4,3,44,2,3,2,3,3,1,1201,24
6290,4,3,42,2,3,1,3,3,1,1201,24
6291,5,4,28,1,0,1,3,3,1,1201,24
6292,4,3,47,2,3,1,3,3,1,1201,24
6293,4,3,38,2,1,1,3,3,1,1201,24
6294,5,4,35,2,1,1,3,3,1,1201,24
6295,5,4,25,2,1,2,3,3,1,1201,24
6296,5,4,34,2,3,2,3,3,1,1201,24
6297,5,4,27,2,1,2,3,3,1,1201,24
6298,4,3,40,2,2,2,3,4,1,1201,24
6299,5,4,31,2,1,2,3,3,1,1201,24
6300,5,4,17,1,0,1,3,1,1,1201,24
6301,3,4,14,2,0,1,2,1,3,1201,24
6302,5,4,19,1,0,1,3,2,1,1201,24
6303,5,4,27,2,1,2,3,2,1,1201,24
6304,5,4,21,2,1,2,3,2,1,1201,24
6305,5,4,26,2,1,2,3,3,1,1201,24
6306,4,3,55,2,4,1,2,4,1,1201,24
6307,4,3,44,2,4,2,3,3,1,1201,24
6308,5,4,35,2,1,1,3,3,1,1201,24
6309,4,3,33,2,1,1,3,3,1,1201,24
6310,5,4,25,2,1,1,3,2,1,1201,24
6311,4,4,46,2,5,2,2,3,1,1201,24
6312,4,4,16,2,0,2,3,2,3,1201,24
6313,5,4,23,1,0,1,3,2,1,1201,24
6314,4,3,40,2,2,1,3,3,1,1201,24
6315,5,4,30,1,1,1,3,3,1,1201,24
6316,5,4,32,2,1,2,3,3,1,1201,24
6317,4,4,26,2,1,2,3,2,3,1201,24
6318,4,3,46,2,2,1,3,3,1,1201,24
6319,4,3,47,2,3,1,3,3,1,1201,24
6320,4,3,36,2,1,1,3,3,1,1201,24
6321,4,3,33,2,1,1,3,3,1,1201,24
6322,4,3,49,2,5,2,2,3,1,1201,24
6323,4,3,46,2,2,1,3,3,1,1201,24
6324,5,4,37,2,4,2,3,3,1,1201,24
6325,5,4,32,3,1,2,3,3,1,1201,24
6326,5,4,33,2,1,2,3,3,1,1201,24
6327,5,4,23,3,1,1,3,1,1,1201,24
6328,4,4,44,2,5,2,2,3,1,1201,24
6329,4,3,55,2,5,2,2,4,2,1201,24
6330,5,4,32,2,1,1,3,2,1,1201,24
6331,5,4,35,2,4,2,3,2,1,1201,24
6332,4,3,39,2,2,1,3,3,1,1201,24
6333,4,3,46,2,5,1,2,3,1,1201,24
6334,5,4,35,2,1,1,3,3,1,1201,24
6335,5,4,34,2,1,2,3,3,1,1201,24
6336,4,4,29,2,1,2,3,3,1,1201,24
6337,5,4,30,2,1,1,3,2,1,1201,24
6338,4,3,49,2,5,2,2,3,1,1201,24
6339,5,4,29,3,2,2,3,2,1,1201,24
6340,4,3,49,2,4,2,2,4,1,1201,24
6341,4,3,31,2,1,1,3,3,2,1201,24
6342,5,4,19,1,0,1,3,2,1,1201,24
6343,4,3,47,2,5,2,2,3,1,1201,24
6344,4,3,36,2,1,1,3,3,1,1201,24
6345,4,3,45,2,3,1,2,3,2,1201,24
6346,4,4,25,2,1,1,3,2,2,1201,24
6347,5,4,32,3,3,1,3,2,1,1201,24
6348,5,4,31,2,1,1,3,3,1,1201,24
6349,4,3,51,2,5,2,2,3,1,1201,24
6350,5,4,14,2,0,2,3,2,1,1201,24
6351,4,3,44,2,4,1,2,3,1,1201,24
6352,5,4,33,3,1,1,3,2,1,1201,24
6353,5,4,32,3,5,2,3,2,1,1201,24
6354,4,3,40,2,2,1,3,3,2,1201,24
6355,5,4,30,3,2,1,3,2,1,1201,24
6356,4,3,33,2,1,1,3,3,1,1201,24
6357,4,4,31,2,1,2,3,2,3,1201,24
6358,4,4,24,2,1,2,3,3,1,1201,24
6359,4,3,42,2,3,1,3,3,1,1201,24
6360,5,4,25,2,1,1,3,2,1,1201,24
6361,4,3,33,2,1,1,3,3,1,1201,24
6362,5,4,35,2,3,2,3,3,1,1201,24
6363,5,4,33,3,4,1,3,2,1,1201,24
6364,5,4,15,1,0,2,3,2,1,1201,24
6365,4,3,43,2,2,1,3,3,1,1201,24
6366,3,3,51,2,5,2,2,3,2,1201,24
6367,4,3,43,2,2,1,3,3,1,1201,24
6368,5,4,32,2,1,2,3,3,1,1201,24
6369,5,4,34,2,2,2,3,3,1,1201,24
6370,4,3,48,2,5,2,2,3,1,1201,24
6371,5,4,29,2,1,2,3,3,1,1201,24
6372,4,4,39,2,3,1,3,3,1,1201,24
6373,5,4,29,2,1,1,3,2,1,1201,24
6374,4,4,37,2,2,1,3,3,1,1201,24
6375,4,4,21,2,1,2,3,3,3,1201,24
6376,4,3,55,2,4,1,2,4,1,1201,24
6377,4,3,42,2,3,2,3,4,1,1201,24
6378,5,4,26,1,0,1,3,2,1,1201,24
6379,5,4,29,2,1,1,3,2,1,1201,24
6380,5,4,23,1,0,1,3,2,1,1201,24
6381,5,4,27,3,1,1,3,2,1,1201,24
6382,4,3,40,2,2,2,3,3,1,1201,24
6383,5,4,25,2,1,2,3,2,1,1201,24
6384,5,4,22,1,0,1,3,2,1,1201,24
6385,4,4,36,3,2,1,3,2,1,1201,24
6386,5,4,30,3,4,1,3,2,1,1201,24
6387,4,3,57,2,5,1,2,4,1,1201,24
6388,5,4,24,2,1,1,3,2,1,1201,24
6389,4,4,29,2,1,2,3,3,1,1201,24
6390,5,4,32,2,1,1,3,2,1,1201,24
6391,5,4,25,2,1,2,3,3,1,1201,24
6392,5,4,32,2,1,2,3,3,1,1201,24
6393,4,3,38,2,2,2,3,3,3,1201,24
6394,5,4,31,2,1,2,3,3,1,1201,24
6395,5,4,22,1,0,1,3,2,1,1201,24
6396,3,3,46,2,5,2,2,3,3,1201,24
6397,5,4,23,2,1,2,3,2,1,1201,24
6398,4,3,36,2,1,1,3,3,1,1201,24
6399,4,3,38,2,2,1,3,3,1,1201,24
6400,4,3,43,2,2,1,3,3,1,1201,24
6401,5,4,22,1,0,1,3,2,1,1201,24
6402,5,4,36,2,1,1,3,3,1,1201,24
6403,4,4,19,2,0,2,3,2,3,1201,24
6404,5,4,27,3,1,2,3,2,1,1201,24
6405,5,4,28,2,1,1,3,2,1,1201,24
6406,5,4,19,2,0,2,3,3,1,1201,24
6407,5,4,29,2,1,1,3,2,1,1201,24
6408,4,3,53,2,5,2,2,4,1,1201,24
6409,4,4,33,2,1,2,3,3,1,1201,24
6410,5,4,17,2,0,2,3,2,1,1201,24
6411,4,3,47,2,5,2,2,4,1,1201,24
6412,5,4,22,1,0,1,3,2,1,1201,24
6413,4,3,45,2,4,1,2,3,2,1201,24
6414,4,3,51,2,5,1,2,4,1,1201,24
6415,5,4,25,1,0,1,3,2,1,1201,24
6416,5,5,7,1,0,1,2,1,1,1201,24
6417,4,4,40,2,3,1,3,3,1,1201,24
6418,5,4,30,2,1,2,3,3,1,1201,24
6419,4,3,47,2,4,2,2,4,1,1201,24
6420,5,4,31,2,1,1,3,2,1,1201,24
6421,4,3,39,2,1,1,3,3,1,1201,24
6422,5,4,18,2,0,2,3,2,1,1201,24
6423,4,3,52,2,4,1,2,4,1,1201,24
6424,4,3,55,2,5,1,2,4,1,1201,24
6425,5,4,32,3,3,1,3,2,1,1201,24
6426,4,5,13,1,0,2,3,2,1,1201,24
6427,5,4,19,2,0,2,3,2,1,1201,24
6428,4,3,39,2,1,2,3,3,2,1201,24
6429,5,4,32,2,1,1,3,3,1,1201,24
6430,5,4,18,1,0,1,3,2,1,1201,24
6431,5,4,33,2,1,2,3,3,1,1201,24
6432,4,3,25,2,1,1,3,2,3,1201,24
6433,4,3,42,2,3,2,3,4,1,1201,24
