,0,1,2,3,4,5,6,7,8,9,10
1493,5.0,2.0,43.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1494,5.0,2.0,36.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1495,5.0,3.0,29.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1496,5.0,2.0,31.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1497,5.0,3.0,39.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1498,3.0,2.0,87.0,1.0,4.0,2.0,2.0,2.0,3.0,1203.0,24.0
1499,5.0,3.0,31.0,2.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1500,4.0,2.0,66.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1501,5.0,2.0,40.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1502,4.0,2.0,66.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1503,5.0,2.0,38.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1504,5.0,2.0,54.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1505,5.0,3.0,31.0,3.0,0.0,2.0,2.0,2.0,3.0,1203.0,24.0
1506,5.0,3.0,33.0,3.0,0.0,2.0,2.0,2.0,3.0,1203.0,24.0
1507,3.0,2.0,85.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1508,4.0,2.0,47.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1509,5.0,2.0,55.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1510,4.0,2.0,72.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1511,4.0,2.0,68.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1512,3.0,2.0,81.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1513,4.0,2.0,71.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1514,5.0,2.0,35.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1515,3.0,2.0,96.0,1.0,6.0,2.0,2.0,2.0,3.0,1203.0,24.0
1516,5.0,2.0,48.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1517,4.0,2.0,51.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1518,5.0,3.0,37.0,3.0,0.0,1.0,2.0,2.0,3.0,1203.0,24.0
1519,5.0,2.0,49.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1520,3.0,2.0,109.0,1.0,7.0,2.0,1.0,2.0,3.0,1203.0,24.0
1521,5.0,2.0,34.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1522,4.0,2.0,60.0,2.0,1.0,2.0,3.0,1.0,3.0,1203.0,24.0
1523,4.0,2.0,62.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1524,4.0,2.0,44.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1525,5.0,2.0,39.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1526,5.0,2.0,44.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1527,4.0,2.0,84.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1528,4.0,2.0,77.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1529,5.0,2.0,45.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1530,4.0,2.0,64.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1531,4.0,2.0,76.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1532,4.0,2.0,44.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1533,5.0,2.0,37.0,2.0,0.0,2.0,2.0,1.0,3.0,1203.0,24.0
1534,5.0,2.0,35.0,2.0,0.0,2.0,2.0,1.0,3.0,1203.0,24.0
1535,3.0,2.0,92.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1536,4.0,2.0,63.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1537,4.0,2.0,75.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1538,4.0,2.0,62.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1539,5.0,3.0,30.0,2.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1540,5.0,2.0,43.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1541,5.0,2.0,30.0,3.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1542,4.0,2.0,66.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1543,5.0,2.0,33.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1544,4.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1545,4.0,2.0,59.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1546,4.0,2.0,65.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1547,4.0,2.0,106.0,1.0,3.0,1.0,2.0,1.0,4.0,1203.0,24.0
1548,4.0,2.0,75.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1549,4.0,2.0,103.0,1.0,3.0,1.0,3.0,1.0,4.0,1203.0,24.0
1550,5.0,2.0,55.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1551,3.0,2.0,81.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1552,4.0,2.0,64.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1553,4.0,2.0,41.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1554,4.0,2.0,91.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1555,4.0,2.0,92.0,1.0,2.0,1.0,3.0,2.0,4.0,1203.0,24.0
1556,4.0,2.0,66.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1557,5.0,2.0,52.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1558,5.0,2.0,42.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1559,5.0,2.0,54.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1560,4.0,2.0,41.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1561,4.0,2.0,62.0,2.0,1.0,2.0,3.0,1.0,3.0,1203.0,24.0
1562,3.0,2.0,89.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1563,4.0,2.0,77.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1564,4.0,2.0,44.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1565,4.0,2.0,83.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1566,4.0,2.0,79.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1567,4.0,2.0,69.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1568,5.0,2.0,34.0,3.0,0.0,2.0,2.0,2.0,3.0,1203.0,24.0
1569,5.0,2.0,33.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1570,4.0,2.0,51.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1571,5.0,2.0,39.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1572,4.0,2.0,85.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1573,4.0,2.0,56.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1574,4.0,2.0,60.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1575,4.0,2.0,86.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1576,5.0,3.0,38.0,3.0,0.0,1.0,2.0,2.0,3.0,1203.0,24.0
1577,3.0,2.0,106.0,1.0,7.0,2.0,2.0,3.0,3.0,1203.0,24.0
1578,4.0,2.0,85.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1579,5.0,2.0,49.0,3.0,1.0,1.0,2.0,1.0,3.0,1203.0,24.0
1580,4.0,2.0,78.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1581,4.0,2.0,79.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1582,3.0,2.0,105.0,1.0,7.0,2.0,2.0,2.0,3.0,1203.0,24.0
1583,5.0,2.0,41.0,3.0,0.0,1.0,2.0,1.0,3.0,1203.0,24.0
1584,4.0,2.0,61.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1585,4.0,2.0,77.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1586,3.0,2.0,102.0,1.0,6.0,2.0,2.0,2.0,3.0,1203.0,24.0
1587,5.0,3.0,35.0,3.0,0.0,1.0,2.0,2.0,3.0,1203.0,24.0
1588,5.0,2.0,43.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1589,5.0,2.0,30.0,3.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1590,4.0,2.0,41.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1591,3.0,2.0,93.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1592,5.0,2.0,45.0,3.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1593,4.0,2.0,65.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1594,4.0,2.0,64.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1595,4.0,2.0,74.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1596,3.0,2.0,86.0,1.0,4.0,2.0,2.0,2.0,3.0,1203.0,24.0
1597,4.0,2.0,56.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1598,4.0,2.0,74.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1599,3.0,2.0,85.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1600,5.0,2.0,45.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1601,3.0,2.0,102.0,1.0,6.0,2.0,2.0,2.0,3.0,1203.0,24.0
1602,4.0,2.0,47.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1603,5.0,2.0,56.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1604,4.0,2.0,107.0,1.0,3.0,1.0,2.0,1.0,4.0,1203.0,24.0
1605,4.0,2.0,65.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1606,4.0,2.0,64.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1607,5.0,2.0,30.0,2.0,0.0,2.0,2.0,2.0,3.0,1203.0,24.0
1608,4.0,2.0,136.0,1.0,5.0,1.0,2.0,1.0,4.0,1203.0,24.0
1609,4.0,2.0,78.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1610,4.0,2.0,53.0,2.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1611,4.0,2.0,54.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1612,3.0,2.0,81.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1613,5.0,2.0,47.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1614,4.0,2.0,51.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1615,4.0,2.0,48.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1616,4.0,2.0,63.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1617,5.0,2.0,47.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1618,4.0,2.0,80.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1619,3.0,2.0,106.0,1.0,7.0,2.0,2.0,2.0,3.0,1203.0,24.0
1620,5.0,2.0,50.0,3.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1621,4.0,2.0,67.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1622,5.0,2.0,51.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1623,4.0,2.0,45.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1624,5.0,3.0,35.0,3.0,0.0,1.0,2.0,2.0,3.0,1203.0,24.0
1625,4.0,2.0,55.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1626,5.0,2.0,49.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1627,3.0,2.0,85.0,1.0,4.0,2.0,3.0,2.0,3.0,1203.0,24.0
1628,3.0,2.0,88.0,1.0,4.0,2.0,2.0,2.0,3.0,1203.0,24.0
1629,4.0,2.0,65.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1630,5.0,3.0,30.0,2.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1631,5.0,2.0,29.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1632,4.0,2.0,97.0,1.0,3.0,1.0,3.0,1.0,4.0,1203.0,24.0
1633,3.0,2.0,92.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1634,4.0,2.0,82.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1635,4.0,2.0,73.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1636,3.0,2.0,82.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1637,5.0,2.0,42.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1638,3.0,2.0,87.0,1.0,4.0,2.0,2.0,2.0,3.0,1203.0,24.0
1639,4.0,2.0,61.0,2.0,1.0,2.0,3.0,1.0,3.0,1203.0,24.0
1640,5.0,2.0,30.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1641,4.0,2.0,61.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1642,5.0,2.0,55.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1643,4.0,2.0,72.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1644,4.0,2.0,54.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1645,5.0,2.0,31.0,3.0,0.0,2.0,2.0,2.0,3.0,1203.0,24.0
1646,4.0,2.0,64.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1647,4.0,2.0,59.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1648,3.0,2.0,87.0,1.0,4.0,2.0,2.0,2.0,3.0,1203.0,24.0
1649,4.0,2.0,63.0,2.0,1.0,2.0,3.0,1.0,3.0,1203.0,24.0
1650,4.0,2.0,73.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1651,3.0,2.0,84.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1652,5.0,2.0,51.0,2.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1653,4.0,2.0,47.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1654,4.0,2.0,54.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1655,3.0,2.0,92.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1656,5.0,2.0,33.0,2.0,0.0,2.0,2.0,1.0,3.0,1203.0,24.0
1657,4.0,2.0,61.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1658,3.0,2.0,89.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1659,4.0,2.0,41.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1660,5.0,3.0,38.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1661,5.0,2.0,53.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1662,4.0,2.0,85.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1663,5.0,2.0,34.0,2.0,0.0,2.0,2.0,1.0,3.0,1203.0,24.0
1664,5.0,3.0,29.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1665,4.0,2.0,60.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1666,4.0,2.0,98.0,1.0,2.0,1.0,3.0,1.0,4.0,1203.0,24.0
1667,5.0,3.0,30.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1668,5.0,3.0,39.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1669,4.0,2.0,63.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1670,4.0,2.0,45.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1671,5.0,2.0,45.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1672,4.0,2.0,109.0,1.0,3.0,1.0,2.0,1.0,4.0,1203.0,24.0
1673,4.0,2.0,79.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1674,4.0,2.0,67.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1675,4.0,2.0,41.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1676,3.0,2.0,88.0,1.0,4.0,2.0,2.0,2.0,3.0,1203.0,24.0
1677,5.0,2.0,35.0,2.0,0.0,2.0,2.0,1.0,3.0,1203.0,24.0
1678,4.0,2.0,100.0,1.0,3.0,1.0,3.0,1.0,4.0,1203.0,24.0
1679,4.0,2.0,70.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1680,4.0,2.0,62.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1681,4.0,2.0,42.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1682,4.0,2.0,61.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1683,4.0,2.0,63.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1684,5.0,2.0,30.0,3.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1685,5.0,2.0,29.0,3.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1686,5.0,2.0,34.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1687,4.0,2.0,95.0,1.0,2.0,1.0,3.0,1.0,4.0,1203.0,24.0
1688,4.0,2.0,75.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1689,4.0,2.0,57.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1690,4.0,2.0,61.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1691,4.0,2.0,56.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1692,4.0,2.0,79.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1693,4.0,2.0,55.0,2.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1694,3.0,2.0,90.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1695,4.0,2.0,84.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1696,3.0,2.0,82.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1697,3.0,2.0,82.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1698,4.0,2.0,78.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1699,5.0,2.0,35.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1700,4.0,2.0,88.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1701,4.0,2.0,51.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1702,5.0,2.0,30.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1703,4.0,2.0,63.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1704,4.0,2.0,60.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1705,4.0,2.0,67.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1706,5.0,2.0,50.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1707,5.0,3.0,39.0,3.0,0.0,1.0,2.0,1.0,3.0,1203.0,24.0
1708,4.0,2.0,72.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1709,5.0,2.0,30.0,3.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1710,4.0,2.0,61.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1711,5.0,3.0,40.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1712,5.0,2.0,33.0,3.0,0.0,2.0,2.0,2.0,3.0,1203.0,24.0
1713,4.0,2.0,65.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1714,3.0,2.0,81.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1715,4.0,2.0,67.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1716,4.0,2.0,68.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1717,4.0,2.0,63.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1718,3.0,2.0,87.0,1.0,4.0,2.0,2.0,2.0,3.0,1203.0,24.0
1719,5.0,2.0,48.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1720,5.0,2.0,49.0,3.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1721,5.0,3.0,28.0,3.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1722,4.0,2.0,70.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1723,5.0,2.0,47.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1724,5.0,2.0,29.0,3.0,0.0,2.0,2.0,1.0,3.0,1203.0,24.0
1725,4.0,2.0,66.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1726,5.0,2.0,48.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1727,5.0,3.0,35.0,3.0,0.0,1.0,2.0,2.0,3.0,1203.0,24.0
1728,4.0,2.0,75.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1729,4.0,2.0,49.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1730,5.0,2.0,37.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1731,5.0,2.0,31.0,3.0,0.0,2.0,2.0,2.0,3.0,1203.0,24.0
1732,4.0,2.0,63.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1733,4.0,2.0,47.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1734,5.0,2.0,51.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1735,4.0,2.0,75.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1736,5.0,2.0,44.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1737,5.0,2.0,33.0,2.0,0.0,2.0,3.0,1.0,3.0,1203.0,24.0
1738,4.0,2.0,64.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1739,4.0,2.0,90.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1740,4.0,2.0,71.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1741,3.0,2.0,82.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1742,5.0,2.0,38.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1743,4.0,2.0,62.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1744,4.0,2.0,58.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1745,4.0,2.0,62.0,2.0,1.0,2.0,3.0,1.0,3.0,1203.0,24.0
1746,4.0,2.0,79.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1747,5.0,2.0,51.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1748,4.0,2.0,64.0,2.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
1749,4.0,2.0,58.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1750,4.0,2.0,81.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1751,3.0,2.0,92.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1752,4.0,2.0,79.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1753,3.0,2.0,84.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1754,3.0,2.0,104.0,1.0,6.0,2.0,2.0,2.0,3.0,1203.0,24.0
1755,5.0,2.0,47.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1756,4.0,2.0,89.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1757,4.0,2.0,72.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1758,5.0,2.0,47.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1759,3.0,2.0,92.0,1.0,5.0,2.0,2.0,2.0,3.0,1203.0,24.0
1760,4.0,2.0,74.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1761,5.0,2.0,51.0,2.0,1.0,1.0,3.0,2.0,3.0,1203.0,24.0
1762,5.0,2.0,47.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1763,4.0,2.0,80.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1764,4.0,2.0,70.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1765,3.0,2.0,112.0,1.0,7.0,2.0,1.0,3.0,3.0,1203.0,24.0
1766,4.0,2.0,59.0,2.0,1.0,2.0,3.0,1.0,3.0,1203.0,24.0
1767,4.0,2.0,72.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1768,4.0,2.0,59.0,2.0,1.0,2.0,3.0,1.0,3.0,1203.0,24.0
1769,4.0,2.0,41.0,2.0,0.0,2.0,3.0,2.0,3.0,1203.0,24.0
1770,5.0,2.0,47.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1771,5.0,2.0,43.0,3.0,1.0,1.0,2.0,2.0,3.0,1203.0,24.0
1772,4.0,2.0,69.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1773,5.0,2.0,57.0,2.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1774,3.0,2.0,84.0,1.0,3.0,2.0,3.0,2.0,3.0,1203.0,24.0
1775,4.0,2.0,68.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1776,4.0,2.0,76.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1777,4.0,2.0,75.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1778,3.0,2.0,105.0,1.0,7.0,2.0,2.0,2.0,3.0,1203.0,24.0
1779,4.0,2.0,78.0,1.0,2.0,2.0,3.0,2.0,3.0,1203.0,24.0
1780,5.0,2.0,30.0,3.0,0.0,2.0,2.0,1.0,3.0,1203.0,24.0
1781,4.0,2.0,65.0,1.0,2.0,1.0,3.0,2.0,3.0,1203.0,24.0
1782,3.0,2.0,113.0,1.0,7.0,2.0,1.0,3.0,3.0,1203.0,24.0
1783,3.0,2.0,97.0,1.0,6.0,2.0,2.0,2.0,3.0,1203.0,24.0
