,HINCP,NP,AGEP,RAC1P,ESR,SEX,WIF,HUPAC,HHT,PUMA,ST
4148,4,2,61,1,5,1,2,4,1,1204,24
4149,4,2,74,1,6,1,1,4,1,1204,24
4150,4,2,69,1,6,2,1,4,1,1204,24
4151,5,2,59,1,3,2,3,4,1,1204,24
4152,5,3,34,1,1,1,3,3,1,1204,24
4153,4,3,24,2,1,1,3,2,3,1204,24
4154,5,3,21,1,1,2,3,1,1,1204,24
4155,5,3,23,2,1,1,3,2,1,1204,24
4156,5,3,24,1,1,1,3,2,1,1204,24
4157,5,3,38,1,1,2,3,3,1,1204,24
4158,5,3,25,1,1,1,3,2,1,1204,24
4159,5,3,46,1,2,2,3,4,1,1204,24
4160,5,3,30,2,1,1,3,2,1,1204,24
4161,5,3,38,1,1,1,3,3,1,1204,24
4162,5,3,27,1,1,2,3,2,1,1204,24
4163,4,3,30,2,2,1,3,3,3,1204,24
4164,5,3,25,2,1,1,3,2,1,1204,24
4165,4,2,73,1,6,2,1,4,1,1204,24
4166,4,2,59,1,5,2,2,4,1,1204,24
4167,4,2,58,1,5,2,2,4,3,1204,24
4168,4,3,47,1,3,2,3,3,2,1204,24
4169,4,2,63,1,5,1,2,4,1,1204,24
4170,4,3,25,2,1,2,3,2,2,1204,24
4171,5,3,24,1,1,2,3,2,1,1204,24
4172,5,3,25,1,1,1,3,2,1,1204,24
4173,5,3,21,1,1,1,3,1,1,1204,24
4174,5,2,51,1,1,2,3,4,1,1204,24
4175,5,3,25,2,1,2,3,2,1,1204,24
4176,5,2,52,1,2,1,3,4,1,1204,24
4177,4,3,22,2,1,1,3,2,3,1204,24
4178,4,3,33,2,1,1,3,3,1,1204,24
4179,5,3,26,1,1,1,3,2,1,1204,24
4180,4,2,70,1,6,1,1,4,1,1204,24
4181,4,3,43,2,2,2,3,3,3,1204,24
4182,5,3,23,1,1,1,3,1,1,1204,24
4183,5,2,55,1,2,1,3,4,1,1204,24
4184,5,2,65,1,6,2,2,4,1,1204,24
4185,5,3,31,2,2,2,3,2,1,1204,24
4186,4,2,69,1,6,2,1,4,1,1204,24
4187,4,2,54,1,4,2,2,4,1,1204,24
4188,3,3,42,2,4,2,2,3,3,1204,24
4189,4,2,57,1,5,2,2,4,3,1204,24
4190,5,3,28,1,1,2,3,2,1,1204,24
4191,4,3,37,2,2,2,3,3,3,1204,24
4192,4,2,72,1,6,1,1,4,1,1204,24
4193,5,3,47,1,1,2,3,4,1,1204,24
4194,5,3,30,1,1,1,3,2,1,1204,24
4195,5,3,22,1,1,2,3,2,1,1204,24
4196,5,2,51,1,2,2,3,4,1,1204,24
4197,4,2,54,1,4,2,2,4,2,1204,24
4198,5,3,23,2,1,2,3,2,1,1204,24
4199,5,3,23,2,1,2,3,2,1,1204,24
4200,5,3,23,1,1,1,3,2,1,1204,24
4201,4,2,61,1,5,1,2,4,1,1204,24
4202,4,2,69,1,6,2,1,4,1,1204,24
4203,4,2,51,1,3,1,3,4,1,1204,24
4204,5,3,22,1,1,2,3,2,1,1204,24
4205,4,3,48,1,3,2,3,4,2,1204,24
4206,4,2,53,1,4,2,3,4,1,1204,24
4207,5,3,27,1,1,1,3,2,1,1204,24
4208,5,3,32,1,1,1,3,3,1,1204,24
4209,5,3,31,2,1,2,3,2,1,1204,24
4210,5,3,45,1,2,1,3,4,1,1204,24
4211,5,3,26,1,1,2,3,2,1,1204,24
4212,4,3,23,2,1,1,3,2,2,1204,24
4213,4,2,53,1,3,1,3,4,1,1204,24
4214,4,2,67,1,6,2,2,4,1,1204,24
4215,4,2,52,1,3,1,3,4,1,1204,24
4216,5,3,28,2,1,1,3,2,1,1204,24
4217,5,3,31,1,1,1,3,2,1,1204,24
4218,5,3,23,2,1,1,3,2,1,1204,24
4219,3,3,49,1,4,2,2,3,3,1204,24
4220,4,2,69,1,6,2,1,4,1,1204,24
4221,5,3,36,1,1,1,3,3,1,1204,24
4222,5,3,23,2,1,2,3,2,1,1204,24
4223,5,2,52,1,2,2,3,4,1,1204,24
4224,5,3,50,1,1,1,3,4,1,1204,24
4225,4,3,29,2,1,2,3,2,2,1204,24
4226,4,3,27,2,1,2,3,2,2,1204,24
4227,4,3,27,2,1,1,3,3,2,1204,24
4228,4,3,48,1,3,2,3,3,2,1204,24
4229,4,2,67,1,6,1,1,4,1,1204,24
4230,5,3,40,1,1,1,3,3,1,1204,24
4231,5,2,51,1,1,2,3,4,1,1204,24
4232,5,3,30,1,1,2,3,2,1,1204,24
4233,4,3,23,2,1,1,3,2,3,1204,24
4234,5,3,22,1,1,1,3,1,1,1204,24
4235,5,3,21,1,1,2,3,2,1,1204,24
4236,4,2,66,1,6,1,1,4,1,1204,24
4237,5,3,22,1,1,2,3,2,1,1204,24
4238,5,3,42,1,1,2,3,3,1,1204,24
4239,5,3,41,1,1,2,3,3,1,1204,24
4240,4,2,70,1,6,1,1,4,1,1204,24
4241,3,3,47,1,4,2,2,3,3,1204,24
4242,5,3,42,1,1,1,3,4,1,1204,24
4243,5,3,26,1,1,1,3,2,1,1204,24
4244,5,3,23,1,1,1,3,2,1,1204,24
4245,5,3,24,2,1,2,3,2,1,1204,24
4246,4,3,26,2,1,1,3,2,2,1204,24
4247,5,3,43,1,1,1,3,3,1,1204,24
4248,4,3,23,2,1,1,3,2,3,1204,24
4249,5,3,24,1,1,2,3,2,1,1204,24
4250,5,3,25,1,1,2,3,2,1,1204,24
4251,5,3,25,2,1,1,3,2,1,1204,24
4252,5,3,22,1,1,2,3,1,1,1204,24
4253,5,3,29,2,1,1,3,2,1,1204,24
4254,4,2,71,1,6,2,1,4,1,1204,24
4255,5,3,49,1,1,2,3,4,1,1204,24
4256,4,3,27,2,1,2,2,2,3,1204,24
4257,4,2,65,1,6,2,2,4,2,1204,24
4258,5,3,23,1,1,2,3,2,1,1204,24
4259,4,2,60,1,5,1,2,4,1,1204,24
4260,5,3,22,1,1,2,3,2,1,1204,24
4261,5,2,52,1,2,1,3,4,1,1204,24
4262,5,3,27,1,1,1,3,2,1,1204,24
4263,3,3,43,2,3,2,2,3,3,1204,24
4264,5,3,25,2,1,1,3,2,1,1204,24
4265,4,2,62,1,6,2,2,4,1,1204,24
4266,5,3,30,2,1,1,3,2,1,1204,24
4267,4,3,31,2,1,2,2,2,3,1204,24
4268,4,2,54,1,4,2,3,4,1,1204,24
4269,5,3,49,1,1,2,3,4,1,1204,24
4270,5,3,40,1,1,1,3,3,1,1204,24
4271,5,3,26,1,1,2,3,2,1,1204,24
4272,4,2,63,1,6,1,2,4,1,1204,24
4273,5,3,36,2,1,2,3,3,1,1204,24
4274,5,3,23,1,1,1,3,2,1,1204,24
4275,5,3,48,1,1,2,3,4,1,1204,24
4276,4,3,47,1,3,2,3,4,2,1204,24
4277,5,3,42,1,1,1,3,3,1,1204,24
4278,4,2,61,1,5,1,2,4,1,1204,24
4279,4,2,76,1,6,1,1,4,1,1204,24
4280,3,3,30,2,2,2,2,2,3,1204,24
4281,5,3,46,1,1,2,3,4,1,1204,24
4282,5,3,34,1,1,1,3,3,1,1204,24
4283,5,3,33,1,1,2,3,2,1,1204,24
4284,4,2,64,1,6,2,2,4,1,1204,24
4285,5,3,23,1,1,2,3,2,1,1204,24
4286,5,3,49,1,1,2,3,4,1,1204,24
4287,5,3,50,1,1,1,3,4,1,1204,24
4288,4,3,33,2,2,2,3,2,3,1204,24
4289,4,2,64,1,6,2,2,4,1,1204,24
4290,5,3,24,1,1,1,3,2,1,1204,24
4291,5,3,47,1,1,1,3,4,1,1204,24
4292,5,3,40,1,1,2,3,3,1,1204,24
4293,5,3,29,2,1,1,3,2,1,1204,24
4294,5,3,38,1,1,1,3,3,1,1204,24
4295,5,3,22,1,1,2,3,2,1,1204,24
4296,4,3,50,1,3,2,3,3,3,1204,24
4297,5,3,32,1,1,1,3,2,1,1204,24
4298,5,2,50,1,1,1,3,4,1,1204,24
4299,5,3,24,1,1,2,3,2,1,1204,24
4300,4,3,33,2,2,2,3,2,3,1204,24
4301,5,3,37,2,1,1,3,3,1,1204,24
4302,5,3,44,1,1,2,3,3,1,1204,24
4303,4,3,41,2,2,2,3,3,3,1204,24
4304,4,2,57,1,5,2,2,4,1,1204,24
4305,4,3,39,2,2,2,3,3,3,1204,24
4306,4,3,29,2,1,1,3,3,2,1204,24
4307,5,3,43,1,1,2,3,3,1,1204,24
4308,5,3,46,1,1,2,3,4,1,1204,24
4309,4,2,65,1,6,2,2,4,1,1204,24
4310,5,2,65,1,6,2,2,4,1,1204,24
4311,5,3,22,1,1,2,3,2,1,1204,24
4312,4,3,48,1,3,2,3,4,2,1204,24
4313,5,3,34,1,1,1,3,3,1,1204,24
4314,4,3,30,2,2,1,3,3,3,1204,24
4315,4,2,68,1,6,2,1,4,1,1204,24
4316,4,3,44,2,2,2,3,3,2,1204,24
4317,5,3,23,2,1,1,3,2,1,1204,24
4318,4,2,69,1,6,2,1,4,1,1204,24
4319,5,3,23,2,1,2,3,2,1,1204,24
4320,4,2,66,1,6,1,2,4,1,1204,24
4321,4,2,63,1,5,1,2,4,1,1204,24
4322,4,2,70,1,6,2,1,4,1,1204,24
4323,5,3,35,2,2,2,3,3,1,1204,24
4324,4,3,33,2,2,2,3,2,3,1204,24
4325,5,2,58,1,3,2,3,4,1,1204,24
4326,4,2,67,1,6,1,1,4,1,1204,24
4327,5,3,26,1,1,1,3,2,1,1204,24
4328,5,3,27,1,1,1,3,2,1,1204,24
4329,5,3,22,1,1,2,3,1,1,1204,24
4330,5,3,25,1,1,1,3,2,1,1204,24
4331,5,2,51,1,2,2,3,4,1,1204,24
4332,4,2,77,1,6,1,1,4,1,1204,24
4333,5,3,41,1,1,1,3,3,1,1204,24
4334,5,3,23,2,1,1,3,2,1,1204,24
4335,4,3,38,2,2,2,3,3,2,1204,24
4336,5,3,36,1,1,2,3,3,1,1204,24
4337,5,2,52,1,2,2,3,4,1,1204,24
4338,4,3,38,2,2,2,3,3,3,1204,24
4339,4,2,55,1,4,1,2,4,1,1204,24
4340,4,2,68,1,6,2,1,4,1,1204,24
4341,5,3,43,1,1,1,3,3,1,1204,24
4342,4,2,50,1,3,1,3,4,1,1204,24
4343,5,3,41,1,1,1,3,3,1,1204,24
4344,4,2,67,1,6,1,1,4,1,1204,24
4345,5,3,38,2,1,1,3,3,1,1204,24
4346,5,3,26,1,1,2,3,2,1,1204,24
4347,4,2,67,1,6,2,2,4,1,1204,24
4348,4,2,74,1,6,1,1,4,1,1204,24
4349,4,2,76,1,6,1,1,4,1,1204,24
4350,4,2,71,1,6,2,1,4,1,1204,24
4351,5,2,51,1,2,2,3,4,1,1204,24
4352,5,3,22,1,1,1,3,2,1,1204,24
4353,4,3,38,2,2,1,3,3,2,1204,24
4354,5,3,23,1,1,2,3,2,1,1204,24
4355,5,3,27,1,1,1,3,2,1,1204,24
4356,5,3,26,2,1,1,3,2,1,1204,24
4357,5,3,35,1,1,2,3,3,1,1204,24
4358,5,3,35,1,1,1,3,3,1,1204,24
4359,5,2,51,1,2,2,3,4,1,1204,24
4360,4,3,37,2,2,1,3,3,2,1204,24
4361,5,3,26,1,1,1,3,2,1,1204,24
4362,5,3,23,1,1,2,3,2,1,1204,24
4363,3,3,32,2,3,1,3,3,3,1204,24
4364,5,3,29,1,1,1,3,2,1,1204,24
4365,4,2,65,1,6,2,2,4,1,1204,24
4366,4,2,63,1,6,2,2,4,1,1204,24
4367,5,3,48,1,2,2,3,4,1,1204,24
4368,4,3,35,2,2,2,3,2,3,1204,24
4369,4,2,53,1,4,1,3,4,1,1204,24
4370,4,3,24,2,1,2,2,2,3,1204,24
4371,5,3,32,1,1,2,3,2,1,1204,24
4372,4,3,30,2,1,1,3,3,1,1204,24
4373,5,3,21,1,1,1,3,1,1,1204,24
4374,5,2,54,1,2,2,3,4,1,1204,24
4375,5,3,36,2,2,2,3,3,1,1204,24
4376,5,3,44,1,1,1,3,4,1,1204,24
4377,5,3,28,1,1,2,3,2,1,1204,24
4378,5,3,26,1,1,1,3,2,1,1204,24
4379,5,3,26,2,1,1,3,2,1,1204,24
4380,4,2,70,1,6,2,1,4,1,1204,24
4381,4,3,32,2,2,2,3,2,3,1204,24
4382,5,3,24,2,1,1,3,2,1,1204,24
4383,5,3,49,1,1,1,3,4,1,1204,24
4384,4,2,67,1,6,2,2,4,1,1204,24
4385,5,3,42,2,2,2,3,3,1,1204,24
4386,4,2,66,1,6,2,2,4,1,1204,24
4387,5,2,58,1,4,2,2,4,1,1204,24
4388,4,3,33,2,3,1,3,3,3,1204,24
4389,4,2,62,1,6,2,2,4,2,1204,24
4390,5,3,24,1,1,2,3,2,1,1204,24
4391,4,3,39,2,2,2,3,3,3,1204,24
4392,4,2,73,1,6,2,1,4,1,1204,24
4393,5,3,48,1,1,2,3,4,1,1204,24
4394,5,3,29,1,1,1,3,2,1,1204,24
4395,5,3,21,1,1,2,3,1,1,1204,24
4396,4,3,48,1,3,2,3,4,2,1204,24
4397,5,2,58,1,5,2,2,4,1,1204,24
4398,4,3,22,2,1,1,3,2,2,1204,24
4399,5,3,22,1,1,1,3,1,1,1204,24
4400,5,3,24,1,1,1,3,2,1,1204,24
4401,4,2,56,1,5,1,2,4,1,1204,24
4402,4,2,57,1,5,2,2,4,3,1204,24
4403,5,2,54,1,3,1,3,4,1,1204,24
4404,4,3,26,2,1,2,3,2,1,1204,24
4405,4,2,55,1,4,2,2,4,2,1204,24
4406,4,2,58,1,5,2,2,4,1,1204,24
4407,5,3,26,2,1,1,3,2,1,1204,24
4408,5,3,23,2,1,1,3,2,1,1204,24
4409,5,3,26,1,1,2,3,2,1,1204,24
4410,5,3,42,1,1,1,3,3,1,1204,24
4411,5,3,20,1,1,2,3,1,1,1204,24
4412,4,3,23,2,1,1,3,2,3,1204,24
4413,4,2,51,1,3,1,3,4,1,1204,24
4414,5,2,51,1,2,2,3,4,1,1204,24
4415,5,3,49,1,1,1,3,4,1,1204,24
4416,4,3,26,2,1,1,3,2,2,1204,24
4417,5,3,31,2,1,1,3,3,1,1204,24
4418,5,3,25,1,1,1,3,2,1,1204,24
4419,4,3,35,2,2,2,2,2,3,1204,24
4420,5,2,51,1,2,2,3,4,1,1204,24
4421,4,3,23,2,1,1,3,2,3,1204,24
4422,5,3,43,1,1,1,3,3,1,1204,24
4423,5,3,46,1,2,2,3,4,1,1204,24
4424,5,3,50,1,1,1,3,4,1,1204,24
4425,4,3,26,2,1,2,3,2,2,1204,24
4426,4,3,43,2,2,2,3,3,3,1204,24
4427,4,3,31,2,3,1,3,3,3,1204,24
4428,4,2,51,1,3,2,3,4,1,1204,24
4429,4,2,71,1,6,1,1,4,1,1204,24
4430,5,3,29,1,1,1,3,2,1,1204,24
4431,5,3,35,1,1,2,3,3,1,1204,24
4432,5,3,30,1,1,2,3,2,1,1204,24
4433,4,3,38,2,2,2,3,3,2,1204,24
4434,5,3,23,1,1,1,3,2,1,1204,24
4435,5,3,25,1,1,2,3,2,1,1204,24
4436,4,3,44,1,4,1,3,4,2,1204,24
4437,5,3,23,2,1,2,3,2,1,1204,24
4438,4,2,51,1,3,2,3,4,1,1204,24
4439,5,2,53,1,1,2,3,4,1,1204,24
4440,4,2,68,1,6,2,1,4,1,1204,24
4441,4,3,44,1,3,2,3,3,3,1204,24
4442,5,2,50,1,2,1,3,4,1,1204,24
4443,5,3,22,1,1,1,3,2,1,1204,24
4444,5,3,23,1,0,1,3,1,1,1204,24
4445,5,3,23,1,1,2,3,2,1,1204,24
4446,5,3,44,1,1,1,3,4,1,1204,24
4447,4,2,57,1,4,1,2,4,1,1204,24
4448,4,3,26,2,2,1,3,2,3,1204,24
4449,5,3,25,1,1,2,3,2,1,1204,24
4450,5,3,22,2,1,2,3,2,1,1204,24
4451,5,3,24,1,1,1,3,2,1,1204,24
4452,5,3,26,1,1,2,3,2,1,1204,24
4453,5,3,25,1,1,1,3,2,1,1204,24
4454,4,2,69,1,6,2,1,4,1,1204,24
4455,5,3,26,2,1,1,3,2,1,1204,24
4456,4,3,29,2,1,2,3,2,2,1204,24
4457,4,2,61,1,6,2,2,4,2,1204,24
4458,5,3,22,1,1,2,3,1,1,1204,24
4459,5,3,43,1,1,1,3,3,1,1204,24
4460,5,3,28,2,2,2,3,2,1,1204,24
4461,4,2,61,1,5,1,2,4,1,1204,24
4462,5,3,24,2,1,1,3,2,1,1204,24
4463,4,3,27,2,1,2,2,2,3,1204,24
4464,5,3,22,1,1,1,3,1,1,1204,24
4465,4,2,63,1,6,2,2,4,2,1204,24
4466,5,3,23,2,1,1,3,2,1,1204,24
4467,4,3,41,2,2,2,3,3,3,1204,24
4468,5,3,37,1,1,2,3,3,1,1204,24
4469,5,3,45,1,2,2,3,3,1,1204,24
4470,5,3,28,2,1,1,3,2,1,1204,24
4471,5,3,26,1,1,2,3,2,1,1204,24
4472,5,3,39,1,1,1,3,3,1,1204,24
4473,5,3,22,1,1,2,3,2,1,1204,24
4474,5,3,27,1,1,1,3,2,1,1204,24
4475,5,3,36,1,1,2,3,3,1,1204,24
4476,4,3,50,1,4,2,3,3,3,1204,24
4477,5,3,29,1,1,1,3,2,1,1204,24
4478,4,2,69,1,6,1,2,4,1,1204,24
4479,4,2,68,1,6,1,1,4,1,1204,24
4480,4,3,31,2,1,2,2,2,3,1204,24
4481,5,3,46,1,2,2,3,4,1,1204,24
4482,5,3,33,1,1,1,3,2,1,1204,24
4483,5,3,27,1,1,2,3,2,1,1204,24
4484,5,2,57,1,4,2,3,4,1,1204,24
4485,5,3,23,1,1,2,3,2,1,1204,24
4486,5,3,49,1,2,2,3,4,1,1204,24
4487,5,3,44,1,1,1,3,4,1,1204,24
4488,5,2,52,1,1,2,3,4,1,1204,24
4489,4,2,55,1,5,2,2,4,1,1204,24
4490,5,3,29,1,1,1,3,2,1,1204,24
4491,5,2,52,1,1,1,3,4,1,1204,24
4492,5,3,39,2,2,2,3,3,1,1204,24
4493,5,3,32,2,1,1,3,3,1,1204,24
4494,4,3,41,2,2,1,3,4,2,1204,24
4495,5,3,46,1,1,2,3,4,1,1204,24
4496,4,2,58,1,5,2,2,4,3,1204,24
4497,4,3,23,2,1,1,3,2,2,1204,24
4498,5,3,44,1,1,1,3,4,1,1204,24
4499,4,3,47,2,2,2,3,4,2,1204,24
4500,3,3,35,2,2,2,2,2,3,1204,24
4501,5,3,27,2,1,1,3,2,1,1204,24
4502,5,3,27,1,1,2,3,2,1,1204,24
4503,4,3,54,1,4,2,2,4,3,1204,24
4504,5,2,65,1,5,2,2,4,1,1204,24
4505,4,3,34,2,2,2,3,2,3,1204,24
4506,5,3,44,1,1,1,3,4,1,1204,24
4507,5,3,45,1,1,2,3,3,1,1204,24
4508,5,2,51,1,3,2,3,4,1,1204,24
4509,4,2,72,1,6,2,1,4,1,1204,24
4510,4,2,66,1,6,2,2,4,1,1204,24
4511,5,3,23,1,1,1,3,2,1,1204,24
4512,5,3,49,1,2,2,3,4,1,1204,24
4513,5,3,29,2,1,1,3,2,1,1204,24
4514,5,2,53,1,3,1,3,4,1,1204,24
4515,4,2,64,1,6,2,2,4,1,1204,24
4516,5,2,50,1,2,2,3,4,1,1204,24
4517,5,3,23,2,1,1,3,2,1,1204,24
4518,4,2,64,1,6,2,2,4,1,1204,24
4519,5,3,30,1,1,1,3,2,1,1204,24
4520,4,2,58,1,5,1,2,4,1,1204,24
4521,4,2,71,1,6,1,1,4,1,1204,24
4522,5,2,65,1,6,2,2,4,1,1204,24
4523,5,3,32,1,1,2,3,2,1,1204,24
4524,4,3,42,2,3,2,3,3,3,1204,24
4525,5,2,60,1,5,2,2,4,1,1204,24
4526,4,2,71,1,6,1,1,4,1,1204,24
4527,4,3,22,2,1,2,3,2,2,1204,24
4528,5,3,31,2,1,1,3,3,1,1204,24
4529,5,3,25,1,1,2,3,1,1,1204,24
4530,5,3,28,2,1,1,3,2,1,1204,24
4531,5,3,47,1,2,2,3,4,1,1204,24
4532,4,2,66,1,6,1,2,4,1,1204,24
4533,5,3,29,2,1,1,3,2,1,1204,24
4534,4,3,23,2,1,1,3,2,1,1204,24
4535,4,3,47,1,2,2,3,4,2,1204,24
4536,5,2,51,1,2,2,3,4,1,1204,24
4537,5,3,36,1,1,2,3,3,1,1204,24
4538,4,3,30,2,1,2,3,2,3,1204,24
4539,4,2,62,1,5,1,2,4,1,1204,24
4540,4,2,72,1,6,2,1,4,1,1204,24
4541,5,3,41,1,1,1,3,3,1,1204,24
4542,5,2,52,1,2,1,3,4,1,1204,24
4543,5,3,25,1,1,1,3,2,1,1204,24
4544,4,2,70,1,6,1,1,4,1,1204,24
4545,4,3,30,2,1,1,3,3,2,1204,24
4546,5,3,26,1,1,2,3,2,1,1204,24
4547,5,2,54,1,3,2,3,4,1,1204,24
4548,4,2,65,1,6,1,2,4,1,1204,24
4549,4,2,73,1,6,1,1,4,1,1204,24
4550,4,2,64,1,6,2,2,4,1,1204,24
4551,5,2,52,1,2,2,3,4,1,1204,24
4552,5,3,32,1,1,1,3,2,1,1204,24
4553,4,3,25,2,1,2,2,2,3,1204,24
4554,5,3,23,1,1,2,3,1,1,1204,24
4555,5,3,27,2,1,1,3,2,1,1204,24
4556,5,3,29,1,1,1,3,2,1,1204,24
4557,5,3,39,1,1,2,3,3,1,1204,24
4558,5,3,21,1,1,1,3,1,1,1204,24
4559,5,2,51,1,2,2,3,4,1,1204,24
4560,5,3,26,2,1,1,3,2,1,1204,24
4561,5,3,30,1,1,1,3,2,1,1204,24
4562,5,3,25,2,1,2,3,2,1,1204,24
4563,4,3,42,1,4,1,3,4,2,1204,24
4564,5,3,34,1,1,1,3,3,1,1204,24
4565,4,2,63,1,6,2,2,4,1,1204,24
4566,4,3,50,1,5,2,2,3,3,1204,24
4567,5,3,45,1,2,2,3,4,1,1204,24
4568,4,3,48,1,2,2,3,4,1,1204,24
4569,4,2,62,1,6,1,2,4,1,1204,24
4570,4,3,28,2,1,2,2,2,3,1204,24
4571,5,3,33,1,1,2,3,2,1,1204,24
4572,5,3,23,1,1,1,3,1,1,1204,24
4573,5,3,27,1,1,1,3,2,1,1204,24
4574,5,3,34,1,1,2,3,2,1,1204,24
4575,5,3,23,1,1,2,3,2,1,1204,24
4576,4,2,63,1,5,1,2,4,1,1204,24
4577,5,3,27,2,1,2,3,2,1,1204,24
4578,4,3,28,2,1,1,3,2,2,1204,24
4579,5,3,32,2,1,1,3,3,1,1204,24
4580,4,2,71,1,6,1,1,4,1,1204,24
4581,4,3,32,2,2,2,3,2,3,1204,24
4582,5,3,36,1,1,1,3,3,1,1204,24
4583,5,2,54,1,2,1,3,4,1,1204,24
4584,4,2,61,1,5,2,2,4,1,1204,24
4585,5,3,29,2,1,2,3,2,1,1204,24
4586,4,2,59,1,5,2,2,4,1,1204,24
4587,4,2,62,1,6,2,2,4,1,1204,24
4588,4,3,47,1,4,1,2,4,2,1204,24
4589,4,2,60,1,5,2,2,4,2,1204,24
4590,5,3,35,1,1,2,3,2,1,1204,24
4591,4,3,25,2,1,2,2,2,3,1204,24
4592,4,2,61,1,5,1,2,4,1,1204,24
4593,4,2,50,1,3,2,3,4,1,1204,24
4594,5,3,27,1,1,1,3,2,1,1204,24
4595,5,3,30,1,1,2,3,2,1,1204,24
4596,4,2,51,1,3,2,3,4,1,1204,24
4597,5,3,40,2,2,2,3,3,1,1204,24
4598,5,3,26,2,1,1,3,2,1,1204,24
4599,5,3,27,2,1,1,3,2,1,1204,24
4600,5,3,30,1,1,1,3,2,1,1204,24
4601,4,2,75,1,6,1,1,4,1,1204,24
4602,4,2,56,1,5,2,2,4,1,1204,24
4603,4,2,58,1,5,1,2,4,1,1204,24
4604,5,3,22,1,1,2,3,1,1,1204,24
4605,4,3,47,1,3,2,3,3,3,1204,24
4606,5,2,55,1,3,2,3,4,1,1204,24
4607,5,3,22,1,1,1,3,2,1,1204,24
4608,5,3,27,1,1,1,3,2,1,1204,24
4609,5,3,25,1,1,2,3,2,1,1204,24
4610,5,2,49,1,2,1,3,4,1,1204,24
4611,5,3,25,1,1,2,3,2,1,1204,24
4612,4,3,29,2,1,2,2,2,3,1204,24
4613,5,2,49,1,2,1,3,4,1,1204,24
4614,4,2,63,1,6,2,2,4,1,1204,24
4615,4,2,54,1,3,1,3,4,1,1204,24
4616,4,3,24,2,1,1,3,2,2,1204,24
4617,5,3,33,1,1,1,3,3,1,1204,24
4618,5,3,23,2,1,1,3,2,1,1204,24
4619,3,3,39,2,3,2,2,3,3,1204,24
4620,4,2,65,1,6,1,2,4,2,1204,24
4621,5,3,40,2,1,1,3,3,1,1204,24
4622,5,3,44,1,1,1,3,4,1,1204,24
4623,5,2,51,1,1,2,3,4,1,1204,24
4624,4,3,45,1,2,1,3,4,1,1204,24
4625,5,3,36,1,1,2,3,3,1,1204,24
4626,4,3,33,2,2,2,3,2,3,1204,24
4627,4,3,25,2,1,1,3,2,3,1204,24
4628,4,2,58,1,5,2,2,4,1,1204,24
4629,4,2,69,1,6,1,1,4,1,1204,24
4630,5,2,49,1,2,1,3,4,1,1204,24
4631,5,2,51,1,2,2,3,4,1,1204,24
4632,4,3,43,2,2,2,3,3,2,1204,24
4633,4,3,22,2,1,1,3,2,2,1204,24
4634,5,3,27,1,1,1,3,2,1,1204,24
4635,5,3,22,1,1,2,3,2,1,1204,24
4636,4,2,60,1,5,1,2,4,2,1204,24
4637,5,3,36,1,1,2,3,3,1,1204,24
4638,5,3,48,1,1,2,3,4,1,1204,24
4639,5,3,36,2,2,2,3,3,1,1204,24
4640,5,2,64,1,6,2,2,4,1,1204,24
4641,4,3,44,2,2,2,3,3,2,1204,24
4642,4,3,25,2,1,1,3,2,2,1204,24
4643,5,3,23,2,1,1,3,2,1,1204,24
4644,5,3,21,1,1,1,3,1,1,1204,24
4645,5,3,24,1,1,2,3,2,1,1204,24
4646,4,3,26,2,1,1,3,2,2,1204,24
4647,5,3,42,1,1,1,3,4,1,1204,24
4648,4,3,32,2,3,1,3,3,3,1204,24
4649,4,3,23,2,1,2,3,2,2,1204,24
4650,5,3,26,1,1,2,3,2,1,1204,24
4651,5,3,31,2,1,1,3,2,1,1204,24
4652,5,3,23,1,1,2,3,2,1,1204,24
4653,5,3,23,1,1,1,3,1,1,1204,24
4654,4,2,72,1,6,2,1,4,1,1204,24
4655,5,3,23,2,1,2,3,2,1,1204,24
4656,4,3,34,2,2,2,3,2,3,1204,24
4657,4,2,54,1,5,2,2,4,3,1204,24
4658,5,3,22,1,1,2,3,1,1,1204,24
4659,5,3,45,1,1,1,3,4,1,1204,24
4660,5,3,27,1,1,2,3,2,1,1204,24
4661,5,2,51,1,2,1,3,4,1,1204,24
4662,5,3,26,1,1,1,3,2,1,1204,24
4663,4,3,42,2,2,2,3,3,3,1204,24
4664,5,3,23,2,1,1,3,2,1,1204,24
4665,4,2,61,1,6,2,2,4,2,1204,24
4666,5,3,28,1,1,1,3,2,1,1204,24
4667,4,3,40,2,2,2,3,3,3,1204,24
4668,5,3,43,1,1,2,3,3,1,1204,24
4669,5,2,51,1,1,2,3,4,1,1204,24
4670,5,3,41,1,1,1,3,3,1,1204,24
4671,5,3,26,1,1,2,3,2,1,1204,24
4672,5,3,50,1,1,1,3,4,1,1204,24
4673,5,3,36,2,2,2,3,3,1,1204,24
4674,5,3,32,1,1,1,3,2,1,1204,24
4675,5,3,29,2,2,2,3,2,1,1204,24
4676,3,3,30,2,2,2,3,2,3,1204,24
4677,5,3,28,2,1,1,3,2,1,1204,24
4678,4,2,65,1,6,1,2,4,1,1204,24
4679,4,2,64,1,6,1,2,4,1,1204,24
4680,4,3,27,2,1,2,3,2,2,1204,24
4681,5,2,51,1,2,2,3,4,1,1204,24
4682,4,3,27,2,1,1,3,3,2,1204,24
4683,5,3,23,2,1,2,3,2,1,1204,24
