,HINCP,NP,AGEP,RAC1P,ESR,SEX,WIF,HUPAC,HHT,PUMA,ST
2413,5,4,1,4,0,1,3,2,3,1204,24
2414,5,5,0,4,0,1,3,2,2,1204,24
2415,5,5,0,3,0,1,3,3,1,1204,24
2416,5,4,0,4,0,1,3,3,1,1204,24
2417,4,2,83,1,6,1,2,4,1,1204,24
2418,4,4,23,2,0,1,3,2,3,1204,24
2419,4,3,31,2,1,1,2,3,2,1204,24
2420,4,3,62,1,2,1,3,2,4,1204,24
2421,5,4,0,4,0,1,3,2,2,1204,24
2422,4,4,33,1,1,1,3,2,3,1204,24
2423,4,2,59,1,5,1,2,4,1,1204,24
2424,5,3,8,2,2,1,2,4,1,1204,24
2425,5,5,0,4,0,1,3,2,3,1204,24
2426,4,3,40,1,1,1,3,3,2,1204,24
2427,4,3,74,1,3,1,3,2,4,1204,24
2428,5,4,0,3,0,1,2,3,1,1204,24
2429,5,4,0,3,1,1,2,3,1,1204,24
2430,5,5,0,4,0,1,3,2,4,1204,24
2431,4,2,71,1,5,1,2,4,1,1204,24
2432,5,4,0,4,0,1,3,2,3,1204,24
2433,4,3,51,1,1,1,3,2,4,1204,24
2434,4,2,72,1,6,1,2,4,1,1204,24
2435,4,3,26,1,2,1,2,3,1,1204,24
2436,4,3,69,1,3,1,2,3,2,1204,24
2437,5,4,0,3,0,1,3,3,1,1204,24
2438,4,3,68,1,3,1,2,3,3,1204,24
2439,4,3,59,1,2,1,3,2,3,1204,24
2440,4,2,88,1,5,1,2,3,2,1204,24
2441,5,5,0,5,0,1,3,2,3,1204,24
2442,4,2,90,1,6,1,2,4,1,1204,24
2443,5,5,0,4,0,1,3,2,2,1204,24
2444,4,2,87,1,6,1,2,4,1,1204,24
2445,4,2,87,1,9,1,1,5,1,1204,24
2446,4,2,59,1,4,1,2,4,1,1204,24
2447,5,5,0,4,0,1,3,3,1,1204,24
2448,4,3,80,1,3,1,3,2,4,1204,24
2449,4,2,88,1,6,1,2,4,1,1204,24
2450,4,5,0,4,0,1,3,2,4,1204,24
2451,4,2,80,1,5,1,2,3,2,1204,24
2452,4,3,57,1,2,1,3,2,3,1204,24
2453,4,2,64,1,5,1,2,4,1,1204,24
2454,4,3,80,1,3,1,3,2,4,1204,24
2455,5,5,0,4,0,1,3,2,3,1204,24
2456,5,6,0,5,0,1,4,1,4,1204,24
2457,5,5,0,5,0,1,3,2,4,1204,24
2458,4,4,10,3,0,1,3,2,3,1204,24
2459,4,3,52,1,1,1,3,2,3,1204,24
2460,4,2,90,1,4,1,3,2,4,1204,24
2461,5,5,0,5,0,1,3,2,3,1204,24
2462,5,5,0,5,0,1,4,2,3,1204,24
2463,4,3,48,1,1,1,3,2,3,1204,24
2464,5,4,0,4,0,1,3,2,3,1204,24
2465,4,5,0,4,0,1,3,2,4,1204,24
2466,5,4,0,4,0,1,3,2,3,1204,24
2467,4,2,63,1,4,1,2,4,1,1204,24
2468,5,5,0,5,0,1,4,2,4,1204,24
2469,5,4,0,4,0,1,3,3,2,1204,24
2470,4,4,28,2,0,1,3,2,3,1204,24
2471,4,2,66,1,4,1,2,4,1,1204,24
2472,4,3,35,1,2,1,2,4,1,1204,24
2473,4,2,87,1,8,1,2,4,1,1204,24
2474,4,2,60,1,5,1,2,4,1,1204,24
2475,5,4,4,3,0,1,3,2,3,1204,24
2476,4,3,17,2,0,1,3,3,2,1204,24
2477,4,3,46,1,1,1,3,2,3,1204,24
2478,4,2,57,1,4,1,2,4,1,1204,24
2479,5,4,0,2,1,1,2,4,1,1204,24
2480,5,5,0,4,0,1,3,2,3,1204,24
2481,4,3,34,1,3,1,2,4,1,1204,24
2482,4,2,60,1,4,1,2,4,1,1204,24
2483,5,4,0,4,0,1,3,2,2,1204,24
2484,5,4,1,4,0,1,3,2,3,1204,24
2485,5,5,0,4,0,1,3,3,1,1204,24
2486,4,3,79,1,3,1,3,2,3,1204,24
2487,4,3,60,1,2,1,3,2,4,1204,24
2488,5,5,0,4,0,1,3,3,1,1204,24
2489,4,3,43,1,1,1,3,3,3,1204,24
2490,4,5,0,4,0,1,3,2,5,1204,24
2491,4,2,61,1,6,1,2,4,1,1204,24
2492,4,2,71,1,4,1,2,3,2,1204,24
2493,4,3,55,1,2,1,2,3,2,1204,24
2494,4,2,85,1,4,1,2,3,3,1204,24
2495,5,4,0,4,0,1,3,2,2,1204,24
2496,4,3,40,1,1,1,2,3,2,1204,24
2497,4,3,17,2,2,1,2,4,1,1204,24
2498,4,2,92,1,7,1,2,4,1,1204,24
2499,4,4,20,2,0,1,3,3,2,1204,24
2500,5,6,0,5,0,1,4,1,4,1204,24
2501,5,4,0,4,0,1,3,2,3,1204,24
2502,4,3,25,2,0,1,3,3,3,1204,24
2503,4,2,90,1,5,1,2,3,2,1204,24
2504,4,2,90,1,7,1,2,4,1,1204,24
2505,4,3,47,1,2,1,2,4,1,1204,24
2506,4,2,62,1,4,1,2,4,1,1204,24
2507,4,4,5,3,0,1,3,2,4,1204,24
2508,4,5,7,3,0,1,3,2,4,1204,24
2509,4,2,57,1,5,1,2,4,1,1204,24
2510,4,3,22,2,1,1,3,3,2,1204,24
2511,5,5,0,5,0,1,3,2,3,1204,24
2512,4,3,61,1,2,1,2,3,2,1204,24
2513,4,4,19,2,0,1,3,2,3,1204,24
2514,5,5,0,4,0,1,3,2,4,1204,24
2515,4,2,68,1,4,1,2,3,2,1204,24
2516,5,5,0,4,0,1,3,3,1,1204,24
2517,4,2,66,1,4,1,2,3,2,1204,24
2518,4,5,0,4,0,1,3,2,4,1204,24
2519,4,2,87,1,4,1,2,3,3,1204,24
2520,5,5,0,5,0,1,4,2,4,1204,24
2521,4,3,55,1,2,1,3,3,3,1204,24
2522,4,2,95,1,5,1,2,3,3,1204,24
2523,4,3,41,1,1,1,2,3,1,1204,24
2524,4,3,49,1,3,1,2,4,1,1204,24
2525,4,3,57,1,2,1,2,3,2,1204,24
2526,5,4,2,3,0,1,2,3,1,1204,24
2527,4,3,39,1,3,1,2,4,1,1204,24
2528,4,4,25,2,0,1,3,2,3,1204,24
2529,5,4,0,4,0,1,3,2,3,1204,24
2530,5,4,0,3,0,1,3,3,1,1204,24
2531,5,5,0,5,0,1,3,2,3,1204,24
2532,5,5,0,4,0,1,3,2,3,1204,24
2533,5,4,0,3,0,1,3,3,2,1204,24
2534,4,2,88,1,6,1,2,4,1,1204,24
2535,5,5,0,4,0,1,3,2,2,1204,24
2536,4,4,0,4,0,1,3,2,4,1204,24
2537,5,5,0,5,0,1,4,2,4,1204,24
2538,4,2,75,1,4,1,2,3,3,1204,24
2539,5,5,0,4,0,1,3,2,4,1204,24
2540,4,3,85,1,3,1,3,2,4,1204,24
2541,4,3,48,1,1,1,3,2,3,1204,24
2542,4,4,31,1,1,1,3,2,4,1204,24
2543,4,2,61,1,4,1,2,3,1,1204,24
2544,4,3,23,1,4,1,2,4,1,1204,24
2545,4,2,68,1,4,1,2,3,1,1204,24
2546,4,3,71,1,3,1,3,2,3,1204,24
2547,4,3,66,1,2,1,3,2,3,1204,24
2548,4,2,63,1,5,1,2,4,1,1204,24
2549,4,2,68,1,5,1,2,4,1,1204,24
2550,5,4,0,4,0,1,3,3,2,1204,24
2551,4,2,84,1,6,1,2,4,1,1204,24
2552,4,4,23,2,0,1,3,3,3,1204,24
2553,4,3,46,1,2,1,2,3,1,1204,24
2554,4,4,19,2,0,1,3,2,3,1204,24
2555,4,3,53,1,1,1,3,3,3,1204,24
2556,5,5,0,5,0,1,3,2,3,1204,24
2557,5,5,0,4,0,1,3,2,3,1204,24
2558,4,5,0,4,0,1,3,2,5,1204,24
2559,5,5,0,5,0,1,3,2,3,1204,24
2560,4,3,48,1,3,1,2,4,1,1204,24
2561,4,3,44,1,1,1,3,3,2,1204,24
2562,4,2,80,1,4,1,2,3,2,1204,24
2563,5,4,6,3,0,1,3,3,2,1204,24
2564,4,2,77,1,6,1,2,4,1,1204,24
2565,4,5,1,4,0,1,3,2,4,1204,24
2566,4,2,82,1,6,1,2,4,1,1204,24
2567,4,3,15,1,2,1,2,4,1,1204,24
2568,4,5,7,3,0,1,3,2,4,1204,24
2569,4,2,70,1,6,1,2,4,1,1204,24
2570,4,3,69,1,3,1,2,3,2,1204,24
2571,4,3,59,1,2,1,2,3,2,1204,24
2572,4,2,67,1,7,1,2,4,1,1204,24
2573,4,2,58,1,4,1,2,4,1,1204,24
2574,4,2,90,1,5,1,2,3,3,1204,24
2575,4,3,44,1,3,1,2,4,1,1204,24
2576,4,3,79,1,3,1,3,2,4,1204,24
2577,4,3,52,1,3,1,2,4,1,1204,24
2578,4,2,45,1,4,1,2,4,1,1204,24
2579,5,4,0,4,0,1,3,2,3,1204,24
2580,4,2,58,1,5,1,2,4,1,1204,24
2581,4,3,70,1,2,1,3,2,3,1204,24
2582,4,3,71,1,3,1,3,3,3,1204,24
2583,4,2,71,1,5,1,2,4,1,1204,24
2584,5,4,4,3,0,1,3,3,2,1204,24
2585,5,4,0,4,0,1,3,2,3,1204,24
2586,5,6,0,5,0,1,4,1,4,1204,24
2587,4,3,30,1,3,1,2,4,1,1204,24
2588,5,5,0,4,0,1,3,2,2,1204,24
2589,4,3,39,1,1,1,3,2,3,1204,24
2590,4,2,63,1,4,1,2,3,1,1204,24
2591,5,5,0,5,0,1,3,2,3,1204,24
2592,5,6,0,5,0,1,4,1,3,1204,24
2593,4,3,77,1,4,1,2,3,3,1204,24
2594,4,3,38,1,3,1,2,4,1,1204,24
2595,4,3,38,1,2,1,2,4,1,1204,24
2596,5,5,0,4,0,1,3,2,2,1204,24
2597,5,5,0,4,0,1,3,2,3,1204,24
2598,5,5,0,4,0,1,3,2,3,1204,24
2599,4,2,69,1,4,1,2,4,1,1204,24
2600,4,5,0,4,0,1,3,2,4,1204,24
2601,4,2,60,1,5,1,2,4,1,1204,24
2602,4,4,29,2,1,1,3,2,4,1204,24
2603,4,6,0,4,0,1,4,2,5,1204,24
2604,5,4,0,4,0,1,3,2,3,1204,24
2605,5,5,0,5,0,1,3,2,3,1204,24
2606,4,2,67,1,4,1,2,3,2,1204,24
2607,4,3,41,1,3,1,2,4,1,1204,24
2608,4,2,56,1,4,1,2,4,1,1204,24
2609,4,3,71,1,3,1,2,3,3,1204,24
2610,4,2,92,1,4,1,3,2,4,1204,24
2611,4,2,89,1,6,1,2,3,2,1204,24
2612,4,3,46,1,1,1,3,2,3,1204,24
2613,4,2,84,1,4,1,2,3,3,1204,24
2614,4,2,65,1,4,1,2,4,1,1204,24
2615,4,3,65,1,2,1,3,2,3,1204,24
2616,5,5,0,4,0,1,3,2,4,1204,24
2617,4,3,34,2,1,1,2,3,2,1204,24
2618,4,3,47,1,1,1,3,2,4,1204,24
2619,4,4,29,2,1,1,3,2,3,1204,24
2620,5,4,0,4,0,1,3,2,3,1204,24
2621,5,5,0,4,0,1,3,2,2,1204,24
2622,4,3,46,1,1,1,2,3,2,1204,24
2623,5,5,0,5,0,1,3,2,3,1204,24
2624,4,2,53,1,4,1,2,4,1,1204,24
2625,4,2,66,1,5,1,2,4,1,1204,24
2626,4,2,67,1,5,1,2,4,1,1204,24
2627,4,2,75,1,5,1,2,3,1,1204,24
2628,4,4,0,4,0,1,3,2,4,1204,24
2629,5,5,0,4,0,1,3,2,3,1204,24
2630,5,5,0,4,0,1,3,3,2,1204,24
2631,4,3,62,1,2,1,3,3,3,1204,24
2632,4,4,24,2,0,1,3,2,4,1204,24
2633,4,3,70,1,3,1,3,2,3,1204,24
2634,5,4,0,3,0,1,3,3,2,1204,24
2635,4,3,48,1,1,1,3,2,3,1204,24
2636,4,3,59,1,2,1,3,2,4,1204,24
2637,5,6,0,5,0,1,3,2,3,1204,24
2638,5,4,0,3,0,1,3,3,2,1204,24
2639,5,5,0,5,0,1,3,2,4,1204,24
2640,5,5,0,4,0,1,3,2,3,1204,24
2641,5,5,0,5,0,1,3,2,3,1204,24
2642,4,2,79,1,7,1,2,4,1,1204,24
2643,4,3,47,1,1,1,3,2,3,1204,24
2644,5,6,0,5,0,1,4,2,4,1204,24
2645,4,5,0,4,0,1,3,2,4,1204,24
2646,4,3,38,1,2,1,2,3,1,1204,24
2647,4,4,19,2,0,1,3,2,4,1204,24
2648,4,3,77,1,3,1,3,2,4,1204,24
2649,4,2,57,1,4,1,2,4,1,1204,24
2650,4,4,14,3,0,1,3,2,4,1204,24
2651,5,4,7,3,0,1,3,3,2,1204,24
2652,4,2,78,1,4,1,2,3,2,1204,24
2653,4,2,92,1,5,1,2,3,2,1204,24
2654,4,2,89,1,5,1,2,3,2,1204,24
2655,4,4,18,2,0,1,3,2,3,1204,24
2656,4,4,1,4,0,1,3,2,4,1204,24
2657,4,3,81,1,3,1,3,2,4,1204,24
2658,4,5,0,4,0,1,3,2,5,1204,24
2659,5,5,0,4,0,1,3,2,4,1204,24
2660,5,4,0,4,0,1,3,2,3,1204,24
2661,4,3,65,1,3,1,2,3,2,1204,24
2662,4,2,106,1,9,1,2,4,1,1204,24
2663,5,4,0,4,0,1,3,2,3,1204,24
2664,5,4,0,2,1,1,2,4,1,1204,24
2665,4,3,93,1,4,1,3,2,4,1204,24
2666,5,3,16,2,1,1,2,3,1,1204,24
2667,4,3,69,1,3,1,2,3,3,1204,24
2668,4,2,78,1,6,1,2,4,1,1204,24
2669,4,2,67,1,3,1,2,3,2,1204,24
2670,5,5,0,4,0,1,3,2,2,1204,24
2671,5,5,0,5,0,1,3,2,3,1204,24
2672,5,5,0,4,0,1,3,2,3,1204,24
2673,4,3,84,1,4,1,3,2,4,1204,24
2674,4,3,57,1,2,1,2,3,2,1204,24
2675,4,4,1,4,0,1,3,2,4,1204,24
2676,5,4,0,3,0,1,3,3,1,1204,24
2677,5,5,0,4,0,1,3,2,3,1204,24
2678,4,2,80,1,4,1,2,3,3,1204,24
2679,5,2,31,1,5,1,2,4,1,1204,24
2680,5,4,0,3,0,1,3,3,1,1204,24
2681,4,2,53,1,5,1,2,4,1,1204,24
2682,4,2,94,1,8,1,2,4,1,1204,24
2683,4,2,61,1,4,1,2,4,1,1204,24
2684,4,2,50,1,4,1,2,4,1,1204,24
2685,4,2,53,1,4,1,2,4,1,1204,24
2686,4,3,58,1,2,1,2,3,2,1204,24
2687,4,2,83,1,5,1,2,3,1,1204,24
2688,4,3,39,1,3,1,2,4,1,1204,24
2689,5,3,6,3,1,1,2,3,1,1204,24
2690,4,3,54,1,3,1,2,4,1,1204,24
2691,4,2,86,1,6,1,2,4,1,1204,24
2692,4,2,89,1,8,1,2,4,1,1204,24
2693,5,5,0,5,0,1,3,2,3,1204,24
2694,5,4,0,3,0,1,3,3,1,1204,24
2695,5,5,0,4,0,1,3,2,3,1204,24
2696,5,4,0,3,0,1,3,2,3,1204,24
2697,4,3,56,1,3,1,2,4,1,1204,24
2698,4,3,77,1,4,1,2,3,3,1204,24
2699,4,2,54,1,4,1,2,4,1,1204,24
2700,5,5,0,4,0,1,3,2,3,1204,24
2701,4,3,55,1,3,1,2,3,1,1204,24
2702,5,5,0,4,0,1,3,3,1,1204,24
2703,4,3,48,1,3,1,2,4,1,1204,24
2704,4,4,10,3,0,1,3,3,3,1204,24
2705,4,2,67,1,6,1,2,4,1,1204,24
2706,4,3,52,1,2,1,2,3,2,1204,24
2707,5,4,0,4,0,1,3,2,3,1204,24
2708,5,5,0,4,0,1,3,3,2,1204,24
2709,5,5,0,4,0,1,3,2,4,1204,24
2710,4,2,57,1,5,1,2,4,1,1204,24
2711,4,2,75,1,4,1,2,3,3,1204,24
2712,4,2,72,1,5,1,2,4,1,1204,24
2713,4,2,55,1,4,1,2,4,1,1204,24
2714,5,4,0,3,0,1,2,3,1,1204,24
2715,5,5,0,4,0,1,3,2,4,1204,24
2716,5,5,0,4,0,1,3,2,4,1204,24
2717,5,5,0,4,0,1,3,2,3,1204,24
2718,5,4,0,4,0,1,3,2,3,1204,24
2719,5,5,0,4,0,1,3,2,2,1204,24
2720,5,3,11,3,0,1,3,3,2,1204,24
2721,5,3,9,2,1,1,2,4,1,1204,24
2722,4,4,25,2,0,1,3,2,4,1204,24
2723,4,2,47,1,4,1,2,4,1,1204,24
2724,4,3,63,1,2,1,2,3,2,1204,24
2725,4,3,47,1,1,1,3,2,3,1204,24
2726,4,3,53,1,3,1,2,4,1,1204,24
2727,4,3,58,1,2,1,3,3,3,1204,24
2728,5,5,0,5,0,1,3,2,3,1204,24
2729,4,2,83,1,5,1,2,3,2,1204,24
2730,4,3,84,1,2,1,3,2,5,1204,24
2731,4,3,53,1,3,1,2,4,1,1204,24
2732,4,3,44,1,3,1,2,4,1,1204,24
2733,4,4,4,3,0,1,3,2,4,1204,24
2734,5,5,0,4,0,1,3,3,1,1204,24
2735,5,6,0,5,0,1,4,2,4,1204,24
2736,4,2,56,1,6,1,2,4,1,1204,24
2737,5,5,0,4,0,1,3,3,1,1204,24
2738,4,2,70,1,4,1,2,3,2,1204,24
2739,4,3,40,1,1,1,3,3,3,1204,24
2740,5,5,0,4,0,1,3,2,3,1204,24
2741,5,5,0,5,0,1,3,2,3,1204,24
2742,4,3,48,1,1,1,3,2,3,1204,24
2743,5,5,0,4,0,1,3,2,3,1204,24
2744,4,3,72,1,4,1,2,3,3,1204,24
2745,5,5,0,4,0,1,3,2,3,1204,24
2746,5,5,0,4,0,1,3,3,1,1204,24
2747,4,2,76,1,5,1,2,3,2,1204,24
2748,4,2,73,1,5,1,2,4,1,1204,24
2749,4,4,27,2,0,1,3,2,4,1204,24
2750,4,2,53,1,4,1,2,4,1,1204,24
2751,4,2,83,1,4,1,2,2,3,1204,24
2752,4,3,54,1,2,1,3,3,3,1204,24
2753,5,5,0,4,0,1,3,2,2,1204,24
2754,5,6,0,5,0,1,4,1,4,1204,24
2755,4,5,0,4,0,1,3,2,4,1204,24
2756,4,2,75,1,5,1,2,4,1,1204,24
2757,4,4,7,3,0,1,3,2,4,1204,24
2758,4,2,68,1,5,1,2,4,1,1204,24
2759,4,3,54,1,2,1,3,3,2,1204,24
2760,4,5,0,4,0,1,3,2,4,1204,24
2761,4,5,1,4,0,1,3,2,4,1204,24
2762,4,4,3,4,0,1,3,2,3,1204,24
2763,5,5,0,3,0,1,3,3,1,1204,24
2764,4,3,71,1,3,1,2,3,3,1204,24
2765,4,4,35,1,1,1,3,2,4,1204,24
2766,5,6,0,5,0,1,4,1,4,1204,24
2767,4,2,57,1,3,1,2,4,1,1204,24
2768,4,3,53,1,3,1,2,4,1,1204,24
2769,5,4,3,3,0,1,3,3,2,1204,24
2770,4,2,72,1,4,1,2,3,2,1204,24
2771,4,3,69,1,3,1,2,3,3,1204,24
2772,5,4,3,3,0,1,3,2,3,1204,24
2773,4,3,60,1,2,1,3,2,4,1204,24
2774,4,2,59,1,6,1,2,4,1,1204,24
2775,4,3,89,1,4,1,3,2,4,1204,24
2776,5,6,0,5,0,1,4,2,4,1204,24
2777,4,2,79,1,4,1,2,3,3,1204,24
2778,4,5,15,2,0,1,3,2,5,1204,24
2779,5,5,0,3,1,1,2,3,1,1204,24
2780,4,2,90,1,6,1,2,4,1,1204,24
2781,4,4,21,2,0,1,3,2,3,1204,24
2782,4,4,26,2,0,1,3,2,3,1204,24
2783,4,3,75,1,3,1,2,3,3,1204,24
2784,4,5,0,4,0,1,3,2,4,1204,24
2785,4,3,50,1,1,1,3,2,4,1204,24
2786,4,4,16,3,0,1,3,2,3,1204,24
2787,4,3,71,1,3,1,2,3,3,1204,24
2788,5,5,0,4,0,1,3,2,4,1204,24
2789,4,2,70,1,4,1,2,3,1,1204,24
2790,4,4,31,1,1,1,3,2,3,1204,24
2791,4,2,70,1,5,1,2,4,1,1204,24
2792,5,4,0,3,0,1,2,3,1,1204,24
2793,5,5,0,4,0,1,3,2,3,1204,24
2794,4,2,60,1,4,1,2,4,1,1204,24
2795,5,4,0,4,0,1,3,2,2,1204,24
2796,5,4,0,4,0,1,3,2,2,1204,24
2797,5,4,0,4,0,1,3,2,3,1204,24
2798,4,3,56,1,2,1,2,3,2,1204,24
2799,4,3,60,1,2,1,3,2,4,1204,24
2800,4,4,42,1,1,1,3,2,4,1204,24
2801,5,4,0,3,0,1,3,3,1,1204,24
2802,4,2,65,1,4,1,2,3,2,1204,24
2803,4,2,91,1,4,1,2,3,3,1204,24
2804,5,4,5,3,0,1,3,2,3,1204,24
2805,5,3,9,2,1,1,2,3,1,1204,24
2806,4,3,45,1,2,1,2,4,1,1204,24
2807,5,5,0,4,0,1,3,2,4,1204,24
2808,4,2,67,1,5,1,2,4,1,1204,24
2809,4,3,40,1,1,1,2,3,2,1204,24
2810,4,3,51,1,1,1,3,2,3,1204,24
2811,5,4,0,4,0,1,3,3,2,1204,24
2812,4,3,37,1,1,1,3,3,3,1204,24
2813,4,2,60,1,4,1,2,4,1,1204,24
2814,5,5,0,5,0,1,3,2,4,1204,24
2815,4,2,71,1,4,1,2,3,2,1204,24
2816,4,2,52,1,4,1,2,4,1,1204,24
2817,4,2,89,1,5,1,2,3,2,1204,24
2818,4,2,72,1,4,1,2,3,2,1204,24
2819,5,4,0,3,0,1,3,3,1,1204,24
2820,4,4,0,4,0,1,3,2,4,1204,24
2821,5,5,0,4,0,1,3,2,3,1204,24
2822,4,2,67,1,4,1,2,4,1,1204,24
2823,4,3,74,1,3,1,3,3,3,1204,24
2824,5,5,0,4,0,1,3,2,3,1204,24
2825,4,2,56,1,4,1,2,4,1,1204,24
2826,5,5,0,4,0,1,3,2,3,1204,24
2827,5,5,0,5,0,1,3,2,3,1204,24
2828,4,5,0,4,0,1,3,2,4,1204,24
2829,4,2,60,1,4,1,2,4,1,1204,24
2830,5,2,90,1,10,1,1,5,1,1204,24
2831,4,2,83,1,4,1,2,3,3,1204,24
2832,5,5,0,4,0,1,3,2,3,1204,24
2833,4,4,38,1,1,1,3,2,4,1204,24
2834,5,5,0,4,0,1,3,2,2,1204,24
2835,4,3,65,1,3,1,2,3,3,1204,24
2836,4,5,1,4,0,1,3,2,5,1204,24
2837,4,5,14,3,0,1,3,2,5,1204,24
2838,4,4,0,4,0,1,3,2,4,1204,24
2839,4,3,47,1,4,1,2,4,1,1204,24
2840,4,2,91,1,4,1,3,2,4,1204,24
2841,4,2,85,1,4,1,2,3,3,1204,24
2842,4,3,70,1,3,1,2,3,3,1204,24
2843,4,3,67,1,3,1,3,3,3,1204,24
2844,4,2,69,1,7,1,2,4,1,1204,24
2845,4,5,0,4,0,1,3,2,4,1204,24
2846,4,2,54,1,4,1,2,4,1,1204,24
2847,5,5,0,5,0,1,4,2,4,1204,24
2848,5,5,0,4,0,1,3,2,3,1204,24
2849,4,2,62,1,6,1,2,4,1,1204,24
2850,5,4,0,4,0,1,3,2,3,1204,24
2851,4,2,86,1,5,1,2,3,2,1204,24
2852,4,2,69,1,6,1,2,4,1,1204,24
2853,4,2,63,1,3,1,2,3,1,1204,24
2854,4,3,55,1,3,1,2,4,1,1204,24
2855,5,5,0,4,0,1,3,3,1,1204,24
2856,5,5,0,4,0,1,3,2,3,1204,24
2857,5,6,0,5,0,1,4,2,4,1204,24
2858,4,2,70,1,5,1,2,4,1,1204,24
2859,4,2,72,1,5,1,2,4,1,1204,24
2860,5,4,0,4,0,1,3,2,2,1204,24
2861,4,2,82,1,4,1,2,3,3,1204,24
2862,4,5,0,4,0,1,4,2,5,1204,24
2863,4,2,90,1,6,1,2,4,1,1204,24
2864,5,4,0,3,0,1,3,3,1,1204,24
2865,5,5,0,4,0,1,3,3,2,1204,24
2866,4,4,30,2,0,1,3,2,4,1204,24
2867,4,2,89,1,5,1,2,3,2,1204,24
2868,4,3,40,1,3,1,2,4,1,1204,24
2869,5,4,0,3,0,1,2,3,1,1204,24
2870,4,5,0,4,0,1,3,2,4,1204,24
2871,5,4,0,4,0,1,3,3,1,1204,24
2872,4,5,0,4,0,1,3,2,4,1204,24
2873,4,2,45,1,5,1,2,4,1,1204,24
2874,5,3,7,1,4,1,2,4,1,1204,24
2875,4,4,18,2,0,1,3,2,4,1204,24
2876,4,3,53,1,2,1,2,3,2,1204,24
2877,4,3,45,1,1,1,2,3,2,1204,24
2878,4,5,8,3,0,1,3,2,4,1204,24
2879,5,4,8,3,0,1,3,3,2,1204,24
2880,4,2,78,1,6,1,2,4,1,1204,24
2881,5,5,0,5,0,1,3,2,3,1204,24
2882,4,2,93,1,4,1,2,3,3,1204,24
2883,4,2,64,1,6,1,2,4,1,1204,24
2884,5,5,0,4,0,1,3,2,3,1204,24
2885,5,4,0,4,0,1,3,3,2,1204,24
2886,5,4,0,4,0,1,3,2,3,1204,24
2887,5,5,0,4,0,1,3,2,3,1204,24
2888,5,4,0,4,0,1,3,2,2,1204,24
2889,5,5,0,4,0,1,3,2,3,1204,24
2890,4,4,20,2,0,1,3,2,4,1204,24
2891,4,3,23,1,3,1,2,4,1,1204,24
2892,4,4,22,2,0,1,3,2,3,1204,24
2893,4,3,54,1,2,1,2,3,2,1204,24
2894,5,5,0,3,0,1,3,3,1,1204,24
2895,4,3,50,1,3,1,2,4,1,1204,24
2896,5,5,0,4,0,1,3,3,2,1204,24
2897,4,3,21,1,2,1,2,4,1,1204,24
2898,4,3,77,1,3,1,3,2,4,1204,24
2899,4,4,37,1,1,1,3,2,4,1204,24
2900,5,4,0,4,0,1,3,2,3,1204,24
2901,4,3,35,1,1,1,2,3,1,1204,24
2902,5,4,0,3,0,1,3,3,2,1204,24
2903,4,3,60,1,2,1,2,3,2,1204,24
2904,4,2,73,1,4,1,2,3,2,1204,24
2905,5,4,0,4,0,1,3,2,3,1204,24
2906,4,2,66,1,5,1,2,4,1,1204,24
2907,4,6,0,4,0,1,4,2,5,1204,24
2908,4,3,44,1,1,1,3,3,3,1204,24
2909,5,5,0,4,0,1,3,3,2,1204,24
2910,4,5,8,3,0,1,3,2,5,1204,24
2911,4,3,49,1,2,1,2,3,2,1204,24
2912,4,4,20,2,0,1,3,2,4,1204,24
2913,5,5,0,4,0,1,3,2,4,1204,24
2914,5,5,0,4,0,1,3,2,2,1204,24
2915,4,2,77,1,6,1,2,4,1,1204,24
2916,4,2,70,1,5,1,2,4,1,1204,24
2917,4,3,59,1,2,1,2,3,2,1204,24
2918,5,4,0,4,0,1,3,2,3,1204,24
2919,4,5,6,3,0,1,3,2,4,1204,24
2920,4,3,48,1,1,1,3,3,3,1204,24
2921,4,2,72,1,4,1,2,3,2,1204,24
2922,5,5,0,4,0,1,3,2,3,1204,24
2923,4,2,64,1,5,1,2,4,1,1204,24
2924,4,3,47,1,2,1,2,3,2,1204,24
2925,4,4,0,4,0,1,3,2,4,1204,24
2926,5,5,0,5,0,1,3,2,4,1204,24
2927,4,2,100,1,8,1,2,4,1,1204,24
2928,4,4,6,3,0,1,3,2,3,1204,24
2929,5,5,0,4,0,1,3,2,2,1204,24
2930,4,5,0,4,0,1,3,2,4,1204,24
2931,4,2,61,1,4,1,2,4,1,1204,24
2932,4,2,55,1,4,1,2,4,1,1204,24
2933,5,5,0,5,0,1,3,2,4,1204,24
2934,4,3,25,2,0,1,3,3,2,1204,24
2935,5,4,0,4,0,1,3,3,2,1204,24
2936,4,3,49,1,2,1,2,3,2,1204,24
2937,4,3,63,1,2,1,3,3,3,1204,24
2938,4,3,58,1,2,1,3,2,3,1204,24
2939,4,5,11,3,0,1,3,2,5,1204,24
2940,4,3,50,1,3,1,2,4,1,1204,24
2941,4,5,0,4,0,1,3,2,4,1204,24
2942,5,4,0,4,0,1,3,2,3,1204,24
2943,4,5,0,4,0,1,3,2,4,1204,24
2944,4,3,51,1,3,1,2,4,1,1204,24
2945,5,5,0,3,1,1,3,4,1,1204,24
2946,4,3,74,1,3,1,2,3,3,1204,24
2947,4,2,67,1,4,1,2,4,1,1204,24
2948,5,3,7,2,1,1,2,3,1,1204,24
